"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"11",3,20,2,2,1,2,"BE",2,5,2,4,2,3,1,5,1,5,2,3,4,2,1,3,4,4,4,4,1,5,3,5,1,4,1,4,5,4,4,2,4,3,5,2,3,4,4,4,4,2,3,2,4,3,4,4,4,3
"12",3,17,1,1,1,1,"BE",4,1,5,4,5,1,4,4,2,1,1,5,4,3,2,5,3,4,1,4,1,5,2,4,2,5,1,4,4,5,5,1,5,2,4,2,2,4,4,5,5,1,5,1,5,1,4,4,5,5
"13",3,32,2,1,0,1,"BE",3,5,1,3,1,3,1,4,4,3,4,3,3,2,4,1,1,1,5,2,2,1,5,2,5,4,5,3,4,4,5,1,5,1,3,1,4,1,3,4,5,1,5,2,3,1,5,4,3,3
"14",3,28,2,2,1,1,"BE",1,5,1,5,1,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,2,5,2,5,2,5,2,1,1,5,5,5,5,1,5,5,5,5,5,5,2,5,3,5,1,5,5,1,5
"15",8,58,2,2,1,1,"BE",3,1,4,1,5,1,5,2,5,1,2,3,4,4,2,2,2,2,1,1,4,5,2,4,1,4,1,5,5,4,4,4,5,2,4,2,2,2,4,4,5,2,4,2,5,1,5,5,5,5
"16",3,21,2,1,1,2,"BE",3,2,4,3,4,2,4,3,2,2,4,4,4,3,3,2,2,2,2,2,1,5,1,5,1,4,1,4,5,5,4,4,4,2,3,2,4,2,3,4,3,3,4,2,3,2,3,2,5,3
"17",3,43,2,2,1,1,"BE",3,3,3,2,2,3,2,5,1,4,5,3,4,2,3,5,2,3,4,4,3,3,1,3,4,5,3,3,5,3,3,5,5,2,4,4,5,5,5,5,4,4,5,4,4,1,3,1,5,5
"18",5,21,2,2,2,2,"BE",4,2,4,2,4,3,5,3,4,3,3,4,4,2,2,2,1,2,2,2,5,5,2,4,2,4,1,4,4,4,4,2,4,2,4,3,4,3,3,4,3,4,4,3,4,2,3,1,4,4
"19",3,47,2,1,2,5,"BE",4,1,3,3,3,1,3,5,1,3,1,5,4,3,5,2,2,2,3,3,4,5,1,4,2,5,1,4,4,3,2,5,4,1,3,5,1,2,1,5,5,1,5,1,4,1,4,3,5,5
"20",3,40,2,2,2,1,"BE",2,3,5,3,4,1,4,4,2,2,1,4,2,3,3,1,3,3,2,3,1,5,1,4,1,5,1,5,5,4,1,4,3,3,2,2,2,3,1,3,4,1,4,1,3,1,5,4,4,4
"21",3,40,2,2,2,5,"BE",3,3,5,3,4,1,4,3,3,2,1,5,2,3,3,1,3,2,1,3,1,5,1,5,1,5,1,5,5,5,1,3,3,3,2,3,2,3,1,3,4,1,4,1,4,1,5,4,5,4
"22",11,25,2,2,1,5,"BE",2,3,3,4,3,2,4,3,2,5,4,2,5,4,4,3,2,4,3,2,1,5,1,5,2,4,1,5,5,5,2,3,4,3,4,3,4,2,3,4,4,2,5,1,3,1,4,2,4,4
"23",3,27,2,1,1,5,"BE",3,2,3,2,5,2,4,2,4,2,1,5,3,4,2,2,3,2,2,2,2,4,3,3,3,3,2,3,3,4,3,2,4,1,4,2,4,3,4,4,4,1,5,2,5,1,5,4,4,5
"24",13,27,2,2,2,5,"BE",3,2,4,3,4,2,3,2,3,3,1,4,3,2,4,4,3,3,4,3,2,5,4,4,1,5,1,4,5,4,4,4,3,2,3,4,5,2,4,3,4,1,4,1,4,2,5,3,4,3
"25",3,26,2,2,1,1,"BE",3,5,5,3,5,1,3,1,5,3,1,2,5,1,2,1,1,1,1,1,1,5,1,5,1,2,1,4,5,4,5,1,5,1,5,1,5,1,5,5,5,1,5,1,4,1,5,4,3,5
"26",3,25,2,1,3,5,"BE",2,4,4,4,4,1,2,4,3,4,1,4,4,3,4,1,2,1,1,1,1,5,1,4,1,2,1,5,3,5,4,2,5,3,1,2,2,1,3,4,5,2,5,1,4,1,5,4,5,5
"27",1,43,2,2,2,5,"BE",3,4,3,3,3,2,3,2,1,2,2,2,2,2,2,2,3,3,2,3,5,5,1,4,1,5,1,5,4,4,4,4,5,1,3,1,4,5,3,5,4,3,3,2,4,2,4,2,4,4
"28",1,50,2,2,1,1,"BE",3,1,5,2,5,1,4,3,4,3,1,5,2,5,1,4,2,1,3,1,1,5,1,5,1,5,1,4,4,5,4,2,3,1,4,1,4,2,5,4,5,1,4,1,5,1,5,4,4,5
"29",3,48,2,2,1,5,"BE",5,1,5,3,5,1,5,3,3,1,3,4,1,5,1,1,1,1,1,1,5,5,1,5,1,5,1,5,5,5,5,5,5,1,5,3,4,1,5,5,5,5,5,1,4,1,2,3,5,5
"30",3,35,2,2,1,5,"BE",4,1,5,1,4,2,4,3,4,2,2,4,3,3,4,2,2,2,2,3,2,5,2,4,2,4,2,5,4,5,1,5,2,2,3,4,1,3,2,2,4,2,5,3,4,2,5,2,2,5
"31",3,30,2,2,1,5,"BE",3,2,5,3,5,1,5,3,4,2,5,2,4,3,3,1,5,4,1,3,1,5,1,5,1,5,1,5,5,5,4,3,3,2,3,2,5,1,4,5,3,3,5,3,4,1,2,3,5,4
"32",3,30,2,2,1,5,"BE",4,2,4,2,4,1,4,3,4,4,3,3,5,2,4,3,5,5,3,3,5,4,5,4,1,2,2,4,4,4,5,3,5,5,3,4,2,2,3,3,5,2,5,3,5,1,5,5,4,5
"33",3,21,2,1,1,5,"BE",1,5,1,5,1,5,2,5,1,5,3,2,5,5,2,3,2,2,3,2,2,1,3,4,4,4,5,3,2,5,5,2,5,2,4,2,5,2,5,5,4,1,1,1,2,5,5,4,5,1
"34",3,29,2,1,2,2,"BE",1,5,4,4,4,5,4,4,2,4,2,2,1,2,2,2,2,1,1,2,1,5,1,4,1,4,1,4,4,2,3,2,5,2,4,2,4,1,2,5,5,1,5,1,5,1,5,5,5,5
"35",3,55,2,1,1,1,"BE",3,3,5,4,4,2,4,4,3,2,3,5,4,5,1,1,1,1,1,1,2,5,1,4,1,3,1,5,5,5,1,3,5,1,5,1,4,2,5,5,5,1,4,3,4,1,5,5,4,4
"36",3,18,2,2,1,1,"BE",2,4,3,5,2,4,1,5,1,5,3,3,4,3,3,2,2,1,2,2,1,5,1,5,2,5,2,4,4,3,3,1,4,2,3,3,4,2,3,4,5,2,5,4,4,1,4,4,4,4
"37",3,22,2,1,1,1,"BE",4,3,3,3,4,3,4,2,4,3,3,3,5,1,4,4,4,3,4,4,2,4,2,4,3,4,3,4,4,3,2,1,5,3,3,2,4,4,3,3,4,2,5,3,4,1,4,3,4,4
"38",3,19,2,2,1,1,"BE",2,3,3,5,3,2,2,4,2,4,4,4,4,2,3,4,3,3,3,3,2,3,1,4,2,3,2,4,3,4,5,3,4,4,1,4,3,3,5,4,4,2,5,1,4,1,4,3,5,4
"39",1,15,2,2,1,1,"BE",1,3,2,3,3,2,2,3,2,5,4,2,4,3,2,3,4,4,4,4,1,4,2,4,2,4,3,4,4,3,3,5,4,4,3,5,3,3,4,4,4,2,5,2,3,1,5,4,4,5
"40",3,19,2,2,1,5,"BE",1,2,2,2,3,2,4,3,4,3,4,3,4,2,2,2,3,2,4,4,4,4,4,1,5,2,4,2,4,2,3,1,4,3,4,3,2,4,2,4,5,1,4,3,4,1,5,5,5,5
"41",3,20,2,2,1,3,"BE",4,2,2,3,3,2,4,2,4,4,3,4,3,3,3,2,2,2,4,3,2,4,1,5,1,4,2,5,5,3,4,2,5,2,4,4,5,3,4,3,4,3,3,1,4,3,4,1,4,3
"42",13,29,2,1,1,1,"BE",3,1,5,3,5,3,5,5,1,5,2,5,5,1,4,5,5,5,5,1,2,5,1,5,1,5,1,5,5,5,1,5,3,4,1,5,3,5,3,5,5,1,5,1,3,1,3,5,4,3
"43",3,20,2,1,1,1,"BE",2,2,4,2,4,2,5,3,4,3,3,4,4,4,3,2,1,1,2,2,2,4,2,4,3,4,2,3,4,3,5,2,4,2,4,2,5,4,5,3,5,2,5,3,4,2,4,5,4,3
"44",3,18,2,2,1,2,"BE",3,1,5,2,4,2,4,3,3,4,3,4,5,2,4,3,5,5,1,3,1,5,1,5,1,5,1,5,5,5,3,4,5,4,3,5,1,3,3,4,3,1,5,1,5,1,5,3,5,5
"45",11,19,2,1,1,1,"BE",4,2,4,4,3,3,3,4,5,3,3,4,4,4,3,2,2,1,1,1,2,5,5,4,2,3,2,4,4,4,4,2,5,3,1,4,4,3,2,4,5,1,5,2,4,1,5,5,4,4
"46",3,22,2,2,1,2,"BE",3,1,5,1,5,1,4,3,3,1,3,2,4,3,3,3,2,2,4,2,5,5,2,5,1,4,1,4,5,5,2,5,5,4,2,3,3,4,2,4,3,3,5,2,3,1,4,3,5,4
"47",3,35,2,1,1,5,"BE",2,4,4,3,3,2,5,4,4,4,1,3,4,1,2,1,1,1,1,1,3,4,1,3,4,2,2,5,3,3,5,3,5,2,4,4,5,2,4,5,4,2,4,1,5,1,4,4,5,5
"48",3,17,1,1,1,2,"BE",4,2,4,2,5,2,5,2,4,2,2,4,2,3,2,2,3,2,2,3,3,3,3,4,2,3,2,3,4,4,4,4,3,2,2,2,3,3,2,4,4,1,4,1,4,2,4,3,5,4
"49",3,14,1,2,3,1,"BE",2,3,3,2,4,3,5,4,2,5,1,5,2,1,3,1,2,2,2,4,5,5,1,5,1,3,2,5,5,4,1,4,5,2,4,4,3,2,1,4,5,3,5,3,4,1,5,4,4,5
"50",3,25,2,1,1,1,"BE",4,2,4,3,4,2,4,3,3,2,2,2,2,4,3,2,2,2,2,2,4,5,3,4,2,3,2,5,5,4,2,2,5,3,2,4,2,2,2,4,4,1,5,2,4,2,4,4,4,5
"51",3,28,2,2,1,1,"BE",3,2,5,2,4,2,4,2,4,1,1,4,2,2,2,1,1,1,2,2,2,4,3,4,2,2,1,3,2,5,4,4,5,2,3,3,3,3,3,5,4,1,3,1,4,1,5,4,4,5
"52",3,53,2,1,1,1,"BE",5,3,5,3,5,2,5,4,5,2,1,5,1,4,1,1,4,3,3,3,3,3,5,2,4,1,4,3,2,4,5,3,5,2,4,4,3,3,3,5,5,1,5,1,3,1,5,4,4,4
"53",3,18,2,2,2,1,"BE",4,1,5,1,5,2,5,2,4,1,5,2,5,2,5,4,4,3,3,3,2,5,2,5,1,4,1,4,4,3,2,4,2,4,1,5,3,3,2,2,5,1,4,2,4,2,4,5,5,5
"54",3,28,2,2,1,1,"BE",5,1,3,3,4,2,2,2,5,4,4,4,4,4,2,1,3,2,2,1,1,4,1,5,1,5,2,2,5,5,3,4,4,1,4,4,4,2,4,4,4,3,4,3,4,3,4,3,5,5
"55",3,36,2,2,1,1,"BE",3,2,5,3,5,2,4,3,3,1,2,4,1,4,1,2,1,1,2,1,2,4,1,4,2,4,1,3,4,4,4,2,4,1,4,1,4,1,2,4,5,2,4,3,4,1,4,4,4,4
"56",3,15,2,1,1,1,"BE",5,1,4,3,4,1,5,2,5,3,1,4,4,3,1,1,2,2,2,2,3,5,4,4,1,4,1,4,4,4,2,4,2,4,2,4,2,3,2,4,4,2,1,1,4,1,5,3,4,5
"57",3,15,2,1,1,3,"BE",3,4,3,3,3,3,2,3,3,3,3,3,5,3,3,3,3,3,2,3,5,3,1,4,3,5,3,4,4,4,5,3,2,3,3,3,4,3,3,4,3,1,4,3,3,3,4,2,4,3
"58",3,34,2,2,1,2,"BE",2,2,4,4,3,2,2,4,2,3,2,3,4,5,2,2,1,1,1,1,2,4,1,4,2,4,2,4,2,4,4,2,5,2,5,2,4,1,4,4,4,2,4,1,3,2,5,3,5,3
"59",13,20,2,2,1,1,"BE",3,3,3,5,2,4,1,4,1,4,2,4,5,3,1,2,3,3,3,3,4,3,1,5,2,4,2,4,5,4,5,1,3,5,4,5,2,3,3,3,2,3,5,2,3,1,3,3,3,5
"60",3,38,2,1,1,1,"BE",3,3,4,2,5,1,4,3,3,2,5,4,5,2,1,2,1,1,3,2,1,3,1,4,3,3,2,3,3,5,5,4,5,1,2,4,4,1,4,5,5,1,5,1,5,1,5,5,5,5
"61",6,17,1,1,1,1,"BE",2,3,4,3,4,2,3,3,3,3,3,4,3,4,3,1,2,1,3,1,1,3,2,5,1,5,2,4,4,4,4,2,4,3,4,4,3,3,4,3,3,3,4,3,3,1,4,2,4,5
"62",3,24,2,1,1,1,"BE",4,2,4,2,4,5,5,2,5,3,2,4,2,3,4,2,4,2,4,4,4,5,4,3,2,3,3,4,3,4,4,2,4,1,4,2,4,3,3,4,5,1,4,3,5,2,4,4,4,4
"63",3,15,2,1,1,1,"BE",4,4,2,4,1,4,4,5,3,5,4,4,4,3,2,3,3,3,3,2,1,2,2,4,4,5,2,5,4,2,4,1,4,2,1,4,1,3,1,3,5,1,2,1,4,4,4,5,4,4
"64",3,22,2,2,2,5,"BE",2,1,3,1,5,1,2,2,4,1,1,5,4,4,5,4,3,4,4,2,2,3,1,2,2,4,3,4,3,5,5,5,5,1,5,1,5,1,5,5,5,3,4,2,5,2,3,4,3,4
"65",3,22,2,2,2,5,"BE",4,1,5,2,4,2,4,3,3,2,3,3,4,2,1,2,1,2,2,1,1,5,1,5,1,5,1,5,5,5,4,4,4,4,4,4,3,3,3,3,2,2,4,2,4,1,4,2,4,4
"66",3,29,2,2,1,5,"BE",2,2,5,3,5,2,4,4,2,4,4,4,4,1,1,4,4,4,4,5,1,5,1,5,1,4,1,5,5,4,4,3,4,3,4,4,4,1,5,4,5,1,5,1,4,1,5,4,4,5
"67",3,34,2,2,1,5,"BE",4,4,4,3,4,1,2,4,3,2,2,4,4,4,1,2,1,2,3,1,1,5,1,5,1,4,2,5,4,4,3,4,4,2,2,3,4,1,4,4,5,1,4,1,4,1,5,3,5,4
"68",3,26,2,2,1,5,"BE",3,2,5,2,5,2,5,3,4,2,4,4,4,3,2,4,5,4,5,2,1,5,1,4,2,5,1,4,5,4,4,1,5,2,4,1,5,3,5,4,4,2,4,2,4,2,5,2,5,4
"69",13,22,2,2,1,5,"BE",2,2,3,2,2,2,1,4,2,2,5,1,5,1,1,4,5,5,5,4,4,4,4,3,3,5,3,3,2,4,5,2,5,1,5,1,5,3,5,4,4,2,4,2,4,2,5,4,4,4
"70",5,22,2,2,1,5,"BE",2,1,5,1,5,2,5,3,4,2,3,4,4,3,4,3,3,2,3,3,1,5,1,5,2,4,1,4,5,4,4,3,5,2,5,2,5,3,4,4,4,3,3,3,4,3,3,3,4,3
"71",3,21,2,2,1,5,"BE",5,2,4,2,4,2,4,2,4,2,2,5,3,4,3,2,2,2,2,2,3,4,1,3,2,5,2,5,4,4,1,5,2,2,3,4,3,3,3,5,2,3,2,3,4,2,4,1,3,4
"72",13,21,2,2,1,5,"BE",4,1,5,3,4,2,4,5,1,4,1,5,2,3,5,3,2,2,3,2,1,5,2,4,1,5,1,4,4,3,3,4,4,3,3,4,2,3,2,2,4,2,5,2,3,1,5,2,4,4
"73",3,27,2,2,1,1,"BE",4,3,1,2,4,1,1,4,3,3,4,4,3,1,1,2,2,2,1,1,4,5,1,5,2,3,1,1,4,2,4,3,5,2,2,1,5,3,5,5,4,2,3,3,4,3,5,3,1,5
"74",3,47,2,2,2,5,"BE",2,2,4,2,4,2,4,4,3,3,2,4,3,3,3,3,3,3,3,3,2,5,2,4,2,4,1,5,4,4,3,4,4,3,4,4,4,4,4,3,4,2,5,1,4,2,4,4,4,5
"75",13,34,1,2,1,2,"BE",2,4,5,2,4,2,5,3,2,2,2,4,4,3,3,4,3,3,3,3,2,5,3,3,2,3,1,3,2,5,2,4,3,3,3,2,4,2,3,4,2,5,4,5,3,4,2,2,3,3
"76",3,19,2,2,1,5,"BE",4,2,4,2,4,1,4,3,4,2,3,3,4,2,4,5,4,4,5,4,4,4,4,5,1,3,1,5,5,4,2,4,4,3,1,2,3,4,2,3,5,1,3,3,3,3,5,5,3,3
"77",3,20,2,2,1,5,"BE",3,3,4,3,3,2,3,5,2,4,5,2,5,4,5,4,2,2,3,2,1,4,2,5,1,5,1,4,5,4,2,4,4,3,4,4,2,3,2,3,3,1,3,3,3,2,4,2,4,2
"78",3,20,2,2,1,5,"BE",2,1,5,2,5,4,5,3,3,1,5,2,5,2,4,5,4,4,4,4,5,5,2,4,1,5,1,4,4,4,5,5,4,2,1,5,3,1,2,2,3,4,5,2,3,1,4,1,4,3
"79",3,22,2,2,1,5,"BE",3,1,4,5,5,1,3,5,1,3,5,2,5,2,2,4,5,4,3,4,5,5,1,5,1,5,1,5,5,4,2,4,5,2,2,2,4,3,4,4,3,4,3,3,1,2,5,4,5,1
"80",3,22,2,2,1,5,"BE",4,3,5,3,4,3,3,5,2,3,2,3,4,4,4,3,3,3,3,3,1,5,1,4,1,4,1,5,4,4,3,3,4,2,3,2,4,2,4,4,4,4,2,3,3,3,3,4,4,3
"81",3,21,2,2,1,5,"BE",3,2,5,2,4,2,2,4,4,4,5,2,5,5,5,3,2,2,2,5,1,5,1,5,1,5,1,5,5,3,4,2,5,1,2,1,5,3,4,5,2,3,1,2,3,5,1,3,5,2
"82",3,21,2,2,1,5,"BE",4,4,3,4,2,3,2,5,1,5,5,1,4,3,5,4,5,5,5,3,1,3,1,3,1,5,1,4,5,5,2,4,2,4,1,4,2,1,1,2,2,3,4,2,3,3,2,1,2,3
"83",3,21,2,2,1,5,"BE",4,2,5,4,5,3,4,3,2,5,4,3,5,3,3,3,3,4,3,3,5,5,4,4,1,4,1,4,4,3,4,2,5,3,3,1,4,3,3,3,3,3,4,3,4,2,4,3,4,3
"84",3,22,2,2,1,5,"BE",4,4,3,4,2,4,4,5,1,5,2,5,5,3,2,3,4,2,2,2,1,4,1,5,2,5,2,4,5,4,2,4,4,4,1,4,4,2,2,4,2,3,5,2,3,2,4,2,4,4
"85",3,22,2,2,1,1,"BE",5,4,2,2,4,4,4,2,4,3,4,4,5,2,4,4,3,4,2,2,4,5,4,4,2,4,2,4,3,2,2,1,4,5,2,5,4,5,1,3,2,2,4,2,5,2,4,3,4,4
"86",3,19,2,2,1,5,"BE",4,1,5,2,5,2,5,3,3,3,3,3,5,3,5,4,3,2,3,2,1,5,2,5,1,4,4,5,5,5,1,3,4,3,2,3,2,3,1,2,4,3,3,3,2,3,5,3,2,2
