"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"11",3,18,2,2,1,1,"RO",3,1,3,5,2,2,4,5,1,2,2,5,4,3,1,1,1,1,1,2,2,4,4,5,1,3,2,4,4,3,5,1,2,1,4,2,3,3,3,5,4,1,3,5,4,2,4,3,5,4
"12",3,31,2,2,1,1,"RO",3,2,3,2,2,3,3,4,2,4,4,4,5,4,2,2,2,2,3,2,3,5,2,3,2,2,2,4,4,4,4,5,5,2,4,1,4,2,4,4,4,1,5,1,3,1,4,2,5,4
"13",3,18,2,2,1,2,"RO",2,4,4,2,4,1,4,5,2,4,4,5,4,4,2,4,2,4,4,4,4,5,2,5,1,4,1,5,5,3,2,2,4,2,4,4,4,4,2,2,5,1,5,1,4,1,5,2,4,4
"14",3,16,2,2,1,2,"RO",3,2,2,3,4,2,3,4,3,4,4,3,5,4,4,3,4,3,3,4,3,5,1,2,3,2,2,3,4,3,2,4,4,4,1,4,5,4,1,4,4,3,3,4,3,3,5,3,5,3
"15",3,19,2,1,1,1,"RO",1,5,2,5,1,4,1,5,1,5,1,5,3,1,1,2,5,5,4,5,3,3,5,2,3,4,4,4,5,5,1,3,1,5,1,5,3,2,1,2,4,1,5,2,5,1,4,3,5,4
"16",3,22,2,1,1,1,"RO",3,2,4,2,5,1,4,2,5,2,2,4,2,3,1,2,4,4,4,4,2,2,4,4,4,2,2,4,4,5,5,3,4,4,2,2,4,2,2,4,5,1,5,1,5,1,5,5,5,5
"17",3,32,2,1,1,1,"RO",3,1,5,1,5,1,5,2,5,1,2,3,3,3,1,1,1,1,1,2,2,1,1,5,1,4,1,5,5,5,5,4,5,2,2,5,1,3,2,3,5,1,5,1,4,5,5,4,4,5
"18",3,26,2,2,1,1,"RO",2,1,5,5,5,2,5,4,2,2,5,1,5,2,5,5,5,5,4,5,1,5,2,5,2,5,1,4,5,4,5,3,4,2,2,1,5,3,2,4,5,2,5,2,4,1,5,4,5,5
"19",3,15,2,1,1,2,"RO",2,4,3,4,5,4,2,5,1,5,4,4,5,3,2,3,5,1,2,2,5,3,5,4,1,5,1,3,5,3,2,5,4,3,2,4,5,4,2,2,5,3,5,5,4,1,5,3,5,4
"20",3,53,2,1,1,1,"RO",3,3,4,2,3,3,3,4,5,4,1,3,3,2,2,2,1,1,2,1,1,4,1,4,2,4,2,4,4,3,5,1,4,1,4,1,5,1,5,5,4,2,3,2,3,3,4,3,3,3
"21",3,27,2,1,1,1,"RO",2,3,1,4,2,3,3,5,2,4,4,2,4,2,5,4,4,4,4,4,2,3,3,4,2,3,2,5,2,2,2,1,5,2,3,1,4,1,3,5,4,2,4,2,5,2,4,4,4,5
"22",3,24,2,2,1,1,"RO",4,1,5,1,5,1,5,1,5,1,3,3,4,4,3,4,2,2,1,1,1,5,2,4,2,4,2,4,5,5,4,5,4,5,2,5,4,4,1,4,5,1,5,1,4,1,5,5,5,4
"23",3,18,2,1,1,1,"RO",5,1,5,1,5,1,5,1,5,2,2,5,2,5,2,3,5,5,3,2,3,4,3,3,3,2,3,3,3,5,4,5,3,3,1,3,3,3,1,5,5,1,5,1,5,1,5,3,4,5
"24",13,18,2,1,1,1,"RO",3,5,2,5,2,4,1,4,1,5,2,4,2,2,4,2,3,2,1,3,5,5,4,1,5,2,5,2,1,4,4,1,5,2,5,2,5,3,5,4,4,3,5,1,3,1,5,4,5,4
"25",3,45,2,2,1,1,"RO",3,2,5,3,5,1,4,3,3,2,3,3,3,3,3,3,1,2,3,2,2,4,2,5,1,2,1,3,5,4,4,3,3,3,3,5,1,3,2,3,5,1,5,1,3,1,5,5,4,4
"26",3,19,2,2,1,1,"RO",5,1,4,1,5,1,4,5,2,2,5,4,5,4,4,5,5,5,1,3,5,5,2,3,5,5,2,3,4,5,3,5,3,3,3,5,5,3,1,3,5,1,5,2,3,1,4,5,5,4
"27",3,15,1,1,1,1,"RO",1,4,2,3,1,3,1,4,4,5,4,4,4,1,2,4,4,4,5,5,2,5,3,3,2,4,2,3,1,1,3,2,2,3,2,3,4,3,2,3,3,2,4,1,3,2,5,3,5,3
"28",3,28,2,1,2,1,"RO",3,3,3,3,3,2,2,3,4,4,2,3,4,2,3,2,1,2,2,2,2,3,3,4,3,2,2,3,5,4,4,4,5,2,2,2,3,3,4,4,4,1,5,1,5,1,5,4,5,5
"29",13,27,2,2,1,3,"RO",4,4,3,3,2,1,3,2,5,3,1,3,4,3,3,1,2,2,2,2,4,4,1,2,2,4,2,5,5,3,2,4,3,3,4,3,5,4,3,5,3,1,4,2,4,2,3,3,5,4
"30",3,23,2,2,1,2,"RO",3,2,3,4,2,2,2,4,2,5,3,4,3,3,4,2,3,4,2,4,4,4,1,4,3,5,2,3,4,4,3,4,3,4,2,4,1,3,1,2,3,4,4,3,3,2,3,3,4,3
"31",3,26,2,2,1,1,"RO",4,3,3,3,2,2,2,2,4,3,4,2,4,2,3,3,2,2,3,2,1,4,3,4,2,3,2,4,5,5,2,4,4,3,2,5,4,1,4,4,3,2,3,4,3,3,4,1,5,3
"32",3,27,2,2,1,5,"RO",3,1,4,4,4,2,4,5,4,4,4,3,5,1,3,4,1,4,4,3,2,5,2,5,1,5,2,4,5,4,4,1,5,1,4,1,5,3,5,5,5,1,4,1,3,1,5,3,5,4
"33",3,29,2,1,1,1,"RO",3,2,5,2,5,1,5,5,5,2,1,4,3,1,1,2,2,1,2,1,2,5,1,4,2,4,1,3,5,4,4,3,4,2,3,1,3,3,5,4,5,1,5,2,4,1,5,3,4,5
"34",3,17,2,2,2,3,"RO",1,4,4,3,1,2,2,5,1,5,5,2,5,4,4,3,4,3,4,5,1,5,1,5,1,5,1,5,5,5,3,2,5,3,2,4,3,3,3,3,5,2,5,2,4,1,4,4,5,5
"35",3,15,2,2,1,1,"RO",2,4,3,4,3,1,2,4,2,5,3,5,2,3,4,2,3,4,3,4,4,5,4,1,4,2,1,4,2,4,5,4,5,3,1,4,1,3,1,3,4,1,5,2,4,1,5,4,4,5
"36",3,22,2,2,1,5,"RO",5,2,5,2,5,2,5,2,5,5,4,2,3,4,3,2,4,3,5,4,4,4,3,3,3,2,2,3,5,5,5,2,3,2,3,2,5,2,5,5,2,2,5,2,4,2,3,3,5,4
"37",3,22,2,1,1,1,"RO",3,2,2,4,3,4,2,1,1,5,2,4,3,4,4,1,2,1,1,4,4,4,1,4,1,5,1,5,5,4,3,4,2,2,3,4,4,4,1,5,5,1,5,1,4,1,4,4,5,4
"38",3,18,2,2,1,5,"RO",1,3,5,4,4,3,3,3,3,4,4,5,5,2,4,2,5,5,2,4,1,5,1,5,1,2,2,5,5,5,3,5,4,4,3,4,2,4,3,3,5,1,5,1,5,1,5,4,4,5
"39",3,32,2,1,1,1,"RO",1,5,1,5,1,1,1,5,1,4,5,3,5,5,5,4,5,5,4,5,2,4,4,4,3,5,3,4,5,4,3,5,5,3,1,5,5,3,4,4,3,3,5,3,5,1,4,2,5,5
"40",3,32,2,2,1,2,"RO",2,4,2,4,2,4,2,5,2,5,4,2,4,4,3,4,4,4,4,4,1,4,1,4,2,5,4,4,4,4,2,5,4,4,2,5,3,3,2,4,3,1,2,1,2,4,5,2,4,2
"41",3,16,2,2,1,1,"RO",2,3,3,3,4,4,3,3,3,4,4,3,3,3,4,3,4,2,2,3,4,3,2,3,2,3,3,3,5,4,3,2,4,2,3,4,4,2,1,4,3,2,4,3,4,2,4,3,4,4
"42",3,22,2,1,1,1,"RO",2,3,2,5,3,3,2,5,4,5,4,3,5,3,4,4,3,4,3,4,4,2,3,4,4,4,3,4,4,4,4,2,4,4,3,4,4,3,3,2,3,2,5,4,3,4,4,4,4,4
"43",3,34,2,1,1,1,"RO",1,5,4,3,2,4,2,3,4,4,4,4,4,3,4,4,2,2,4,2,3,4,2,4,3,4,3,3,3,3,4,3,5,2,4,2,5,2,5,5,4,2,4,2,5,4,4,4,5,5
"44",3,20,2,2,1,1,"RO",4,3,2,4,3,3,1,4,2,3,5,3,5,2,4,5,4,2,4,4,2,4,2,3,2,5,4,3,3,4,1,5,1,3,1,5,4,4,1,2,3,2,5,1,4,2,3,3,1,3
"45",3,17,2,2,1,1,"RO",3,4,2,4,2,3,2,3,3,3,5,2,5,5,4,3,5,5,4,5,2,4,3,3,3,5,2,3,2,3,3,4,4,5,3,4,3,3,4,4,3,4,2,4,3,5,3,3,4,3
"46",3,17,2,2,1,1,"RO",4,1,4,3,4,2,4,2,4,3,3,3,4,3,3,2,3,3,3,3,2,4,3,4,1,3,2,3,4,3,4,4,4,3,3,4,4,3,2,3,4,3,2,3,4,2,3,3,3,4
"47",3,17,2,2,1,5,"RO",1,4,4,3,3,3,2,4,3,3,3,3,5,3,3,4,4,4,3,2,4,5,1,4,2,3,2,4,4,3,3,4,4,4,2,2,3,4,2,2,2,3,3,2,3,4,3,1,4,2
"48",3,17,2,2,1,1,"RO",5,4,5,4,3,2,4,1,4,2,3,3,4,4,4,2,2,2,4,4,5,5,1,5,2,5,1,4,5,4,5,1,4,2,5,3,2,4,4,5,5,4,3,3,3,4,3,1,3,3
"49",3,37,2,1,1,1,"RO",2,1,5,3,3,1,4,2,4,2,4,3,2,1,2,1,1,1,1,1,4,2,1,2,2,2,2,2,2,2,2,5,2,5,1,5,2,3,2,2,3,1,2,1,4,4,5,4,4,4
"50",3,36,1,1,1,1,"RO",3,2,4,2,4,2,3,4,4,3,4,3,4,2,3,3,2,2,3,2,1,5,2,5,1,2,1,4,5,5,4,5,4,1,4,2,4,1,4,5,4,1,4,1,4,1,5,4,4,5
"51",3,36,2,2,1,1,"RO",5,1,3,1,5,1,5,1,4,2,4,2,4,1,1,1,1,2,4,2,4,3,1,2,2,1,1,3,4,4,4,4,4,2,2,4,3,2,3,4,5,2,5,1,4,1,5,3,4,4
"52",3,37,2,2,1,1,"RO",3,4,4,3,4,3,3,2,4,3,2,5,3,2,3,1,2,2,1,2,2,5,1,4,1,3,2,3,5,4,4,4,4,4,4,3,3,1,5,4,5,1,4,1,4,1,5,3,4,4
"53",3,36,2,2,2,1,"RO",4,1,5,2,4,2,5,1,5,4,2,4,2,1,1,1,2,1,1,5,2,4,1,4,2,1,1,3,3,4,5,1,5,1,5,2,5,1,4,5,4,3,4,3,5,1,5,4,3,5
"54",3,37,2,1,1,1,"RO",3,2,5,3,5,3,4,3,5,2,1,5,3,3,3,4,3,3,2,1,3,4,1,4,2,4,2,4,4,5,4,3,4,2,4,1,5,1,5,4,5,2,4,4,4,1,4,2,4,5
"55",3,46,2,2,1,1,"RO",5,1,5,3,4,2,3,2,4,3,3,2,3,2,2,3,3,3,4,2,1,5,1,4,1,5,2,3,4,3,3,1,4,2,3,1,2,4,4,4,4,4,3,4,3,2,3,2,3,3
"56",3,25,2,1,1,1,"RO",5,1,3,3,5,1,5,1,5,2,3,3,5,1,3,3,5,5,3,5,3,4,3,4,4,2,3,3,4,5,4,2,4,2,1,3,5,3,1,5,5,1,5,1,5,1,5,5,5,5
"57",3,28,2,1,1,5,"RO",3,3,4,2,3,2,3,2,4,4,3,2,3,2,2,3,3,3,3,2,3,3,2,4,2,4,2,4,4,3,4,3,4,2,4,1,5,3,4,5,3,2,3,2,4,1,4,3,4,4
"58",3,30,2,1,1,1,"RO",3,3,4,3,3,3,3,3,2,4,2,5,4,2,2,2,2,2,1,2,2,3,2,5,2,5,2,4,4,4,3,2,4,2,3,2,5,4,5,5,3,2,3,2,3,2,4,2,4,3
"59",3,26,2,2,1,2,"RO",1,4,2,4,2,4,2,4,2,5,3,3,4,2,4,2,4,4,4,4,4,3,1,3,3,4,3,4,2,2,1,4,4,2,2,2,4,3,4,4,3,2,3,2,2,2,4,3,4,3
"60",3,16,2,2,1,1,"RO",3,3,3,4,2,2,4,5,1,5,1,5,2,5,3,2,5,5,2,5,2,3,4,5,1,1,3,4,5,4,2,5,5,5,3,4,4,4,3,3,4,2,5,1,4,1,5,5,4,5
"61",3,18,2,2,1,1,"RO",2,3,1,3,2,4,4,2,2,5,5,2,5,2,5,4,5,2,2,5,3,5,4,2,2,5,1,4,5,1,1,5,5,3,2,1,4,2,3,4,2,4,4,3,3,1,3,1,5,3
"62",3,35,2,1,1,5,"RO",4,3,5,3,4,1,4,3,5,4,1,5,2,3,1,1,1,1,1,3,1,4,2,4,2,3,2,4,4,4,4,4,5,2,4,4,2,3,4,3,4,1,5,1,5,1,5,4,5,5
"63",3,15,2,2,1,1,"RO",3,3,4,4,3,2,4,4,4,3,4,4,4,3,2,2,5,4,3,3,2,5,1,5,2,5,2,4,4,5,3,4,3,3,2,4,3,3,3,3,4,2,5,2,4,1,4,3,5,4
"64",3,15,2,2,1,1,"RO",4,1,4,1,5,1,5,1,5,2,2,5,2,2,2,2,4,4,2,2,5,5,1,5,1,4,2,5,5,5,5,3,4,3,4,2,4,1,2,5,5,1,5,1,5,1,5,4,3,5
"65",3,18,2,1,1,2,"RO",2,3,2,4,2,3,2,5,2,5,5,3,5,4,4,4,3,4,3,3,3,3,3,3,3,3,4,4,3,2,2,4,3,4,1,5,1,5,2,3,4,1,5,1,3,1,4,3,5,4
"66",3,21,2,2,1,5,"RO",1,5,1,5,2,2,1,5,1,5,4,2,4,2,5,4,4,4,3,4,3,4,2,4,2,3,2,3,5,2,2,5,2,4,1,5,1,4,1,2,5,1,4,1,4,1,5,5,5,5
"67",3,18,1,1,1,5,"RO",2,5,2,4,2,3,2,5,2,5,4,3,5,4,4,5,3,3,3,3,3,3,3,3,3,3,4,5,3,2,2,4,3,4,1,4,1,5,1,2,4,1,5,1,3,1,4,3,5,4
"68",3,15,2,2,1,1,"RO",2,1,5,3,3,2,2,5,5,5,2,5,5,3,4,4,3,2,4,3,5,5,3,5,1,5,2,4,5,5,3,2,5,4,3,5,3,3,1,5,2,3,5,2,4,3,4,2,4,4
"69",3,22,2,1,1,1,"RO",1,5,2,4,2,5,2,5,2,5,4,3,5,4,4,4,4,2,3,4,1,4,1,4,3,4,3,3,4,3,3,2,4,2,3,2,5,3,3,5,3,3,3,4,3,3,5,2,5,3
"70",3,30,2,2,1,1,"RO",3,2,3,2,4,2,3,2,4,2,4,2,5,3,3,5,4,3,4,2,3,4,2,3,3,5,3,2,4,3,4,3,5,2,2,2,4,2,4,2,4,2,4,3,4,2,4,4,4,3
"71",3,43,2,1,1,1,"RO",2,2,1,4,2,3,2,5,4,4,4,4,5,4,5,4,4,3,4,4,4,1,3,3,5,4,5,1,5,2,3,1,3,3,1,1,5,3,4,3,3,4,5,3,4,1,2,3,5,3
"72",3,23,2,2,1,1,"RO",3,3,4,4,3,2,3,2,3,3,5,2,5,5,4,4,5,5,5,4,2,4,4,5,1,4,2,4,4,5,3,4,5,5,2,4,3,1,4,4,3,4,5,2,4,2,3,3,5,4
"73",3,25,2,1,1,1,"RO",1,5,1,5,1,5,1,5,1,5,5,2,4,2,1,5,3,3,4,4,4,1,1,2,1,2,1,2,4,1,4,4,2,2,5,4,2,3,3,1,2,1,5,1,4,1,5,2,5,4
"74",3,23,1,1,1,1,"RO",2,4,2,4,2,4,2,4,2,4,2,4,3,2,2,3,3,2,2,2,3,2,3,2,4,3,4,3,3,3,3,2,4,2,4,2,4,3,3,4,3,3,3,3,3,2,4,2,4,3
"75",3,36,2,2,1,1,"RO",3,1,4,3,5,1,4,4,4,3,4,3,4,3,3,4,5,4,4,3,4,5,2,5,1,5,1,4,5,4,4,5,5,3,4,4,4,4,3,5,4,1,5,1,5,1,5,4,5,5
"76",3,24,2,2,1,1,"RO",2,3,3,4,3,1,1,5,2,3,5,1,5,1,3,5,5,4,5,5,1,5,1,5,1,5,2,5,4,5,5,2,5,2,1,1,3,3,5,4,4,2,5,2,4,1,4,3,5,4
"77",3,20,2,2,1,1,"RO",1,3,2,4,2,2,1,4,4,5,5,2,5,5,4,5,5,5,5,4,2,4,1,4,2,5,2,4,4,4,4,4,4,4,4,3,4,2,4,3,4,2,5,3,4,1,4,3,5,4
"78",3,21,2,1,1,1,"RO",1,4,2,5,2,4,1,5,1,5,4,3,3,1,2,2,3,3,3,4,1,2,1,4,3,4,4,2,2,2,3,1,5,4,3,2,5,3,2,3,4,1,5,1,2,1,3,1,5,3
"79",3,26,2,1,1,1,"RO",3,5,5,2,5,1,3,3,5,5,1,3,3,2,1,1,1,1,1,1,1,5,3,5,1,5,1,3,5,5,4,2,5,1,5,1,3,3,2,5,4,2,5,2,4,1,5,3,5,5
"80",3,25,2,1,1,1,"RO",3,4,2,3,2,4,1,5,2,5,3,2,3,2,2,2,5,5,4,4,1,4,1,5,1,5,2,4,5,5,4,3,3,2,3,2,5,3,5,3,5,1,5,1,3,1,5,4,5,4
"81",3,17,2,2,1,5,"RO",1,5,3,5,2,4,1,5,2,5,2,5,3,3,2,3,1,1,1,2,2,3,1,4,3,4,3,1,5,3,3,2,4,2,5,2,3,4,1,2,3,4,4,1,3,1,4,1,5,3
"82",3,26,2,1,1,1,"RO",1,3,2,5,4,1,1,5,1,4,5,1,5,2,5,5,3,4,5,4,4,2,4,3,3,3,4,4,3,3,3,2,5,4,2,4,4,3,3,4,3,2,4,3,4,3,4,3,5,4
"83",3,29,2,1,1,1,"RO",2,4,4,4,4,3,3,4,2,5,1,3,3,2,1,3,1,1,3,1,4,3,1,5,2,2,3,4,3,5,4,4,4,2,3,4,5,4,4,4,4,2,1,3,4,1,4,2,4,3
"84",3,27,2,2,1,1,"RO",3,3,3,3,4,2,2,5,2,5,4,4,4,3,4,4,4,4,4,2,4,4,2,4,2,4,2,4,4,4,3,4,4,4,3,2,4,2,2,4,4,4,4,3,3,2,4,4,4,4
"85",3,23,2,1,1,1,"RO",4,3,4,1,5,2,5,1,4,4,1,4,2,4,2,2,3,1,2,1,5,5,4,4,3,1,1,4,4,3,2,4,2,3,2,5,2,3,4,3,5,1,5,1,3,1,5,5,5,5
"86",3,28,1,1,1,1,"RO",4,1,5,2,5,1,5,1,5,2,4,5,3,2,2,2,1,1,2,1,1,5,1,4,2,4,1,4,4,4,4,2,5,1,3,2,5,3,4,3,4,1,5,1,4,1,5,4,5,5
"87",3,26,2,1,1,1,"RO",1,2,4,3,5,2,2,5,1,2,5,2,5,1,5,5,3,4,5,5,1,5,4,5,3,5,1,5,5,5,2,3,3,2,3,2,5,2,3,2,5,2,5,1,5,1,5,5,5,5
"88",3,36,2,1,1,1,"RO",4,3,3,3,4,2,4,3,4,3,2,3,1,1,5,2,4,3,2,4,1,5,1,5,1,3,1,5,5,2,3,3,5,2,4,2,5,4,3,5,4,1,4,1,5,1,5,3,5,5
"89",3,28,2,2,2,1,"RO",2,5,1,5,2,2,2,5,1,5,5,3,5,4,4,4,4,5,3,5,3,2,1,2,4,5,4,5,2,3,2,3,1,1,3,2,5,5,1,5,3,2,4,2,4,4,5,3,4,4
"90",3,19,2,1,1,1,"RO",1,5,3,3,4,5,1,5,3,5,4,2,4,4,4,4,2,4,4,5,4,1,1,4,5,4,5,4,4,3,3,4,4,3,3,4,4,3,3,4,2,5,3,4,3,3,3,3,5,3
"91",3,14,2,2,1,1,"RO",1,4,1,4,2,3,1,5,1,5,4,2,4,2,4,4,5,5,5,5,2,4,2,4,2,2,2,3,4,3,3,1,4,2,2,4,4,3,5,4,4,2,5,3,5,1,5,3,5,5
"92",3,23,2,2,1,1,"RO",4,3,2,4,2,4,1,4,3,5,4,4,4,4,3,3,3,4,4,2,3,3,1,4,1,5,2,5,4,4,5,1,5,2,5,1,5,2,4,4,4,2,5,2,4,1,4,2,5,4
"93",3,34,2,2,1,1,"RO",3,1,4,2,5,1,5,2,5,2,5,3,5,3,3,3,3,3,3,3,2,5,2,4,2,3,1,2,5,4,2,4,5,4,3,4,3,3,3,3,4,2,5,2,4,1,4,4,4,4
"94",3,18,2,1,1,1,"RO",1,2,3,5,2,5,1,4,3,5,3,3,5,5,4,3,4,5,4,5,5,4,3,4,2,3,1,3,3,3,3,4,4,4,5,5,5,5,5,5,2,5,5,5,4,1,4,1,5,5
"95",3,27,2,2,1,1,"RO",4,2,5,3,5,1,5,4,4,1,1,4,2,1,1,1,1,1,1,1,4,4,1,5,2,5,2,4,5,5,3,2,5,1,5,1,5,1,4,5,3,1,5,1,4,1,5,1,4,4
"96",3,17,2,2,1,1,"RO",2,2,3,3,3,4,2,1,4,4,5,4,4,3,5,5,4,3,5,2,3,4,4,4,1,4,2,4,3,3,3,2,3,5,4,4,3,5,1,2,2,2,3,5,4,1,4,3,4,4
"97",3,17,2,1,2,1,"RO",3,3,3,3,2,3,2,3,4,3,3,3,4,3,3,3,4,4,3,3,2,4,2,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,2,4,3,3,5,2,5,2,3,3,4,5
"98",3,50,2,2,1,1,"RO",2,5,4,4,3,1,3,4,4,4,3,4,4,3,2,2,3,2,2,2,4,3,1,4,2,1,2,4,5,2,4,2,5,2,4,2,4,2,3,4,5,1,5,1,4,1,5,2,3,4
"99",3,18,2,2,1,1,"RO",3,3,4,3,3,2,3,4,4,5,4,4,5,5,3,4,5,1,2,1,2,3,1,3,3,4,3,2,3,3,5,1,5,2,4,1,5,1,4,3,4,1,4,4,4,1,5,4,4,4
"100",3,19,2,1,1,1,"RO",2,3,3,5,1,2,1,4,3,4,3,5,2,3,4,1,5,4,2,3,3,4,2,3,3,2,2,3,4,3,3,2,4,3,3,3,2,3,4,3,4,2,5,2,5,1,4,4,5,4
"101",13,15,2,2,1,1,"RO",1,3,3,4,4,3,2,5,2,5,3,3,4,1,3,3,3,3,4,1,3,3,1,3,3,4,4,3,3,2,3,2,5,2,2,4,3,3,1,2,4,3,4,3,3,1,4,2,3,3
"102",3,21,2,1,1,1,"RO",1,5,2,3,2,4,2,2,1,4,5,3,5,4,5,5,5,3,5,3,3,3,4,1,4,2,4,2,1,3,4,2,5,2,4,1,5,3,4,4,2,2,4,1,3,3,4,1,5,3
"103",3,18,2,1,1,1,"RO",1,4,3,4,3,4,2,4,4,4,3,4,4,3,2,4,4,4,4,4,3,3,2,2,4,2,4,2,2,3,4,2,4,2,4,2,4,2,4,4,3,2,2,2,4,4,4,3,3,2
"104",3,19,2,2,1,1,"RO",4,4,3,4,2,3,3,5,2,4,2,2,2,4,2,4,4,4,4,4,3,4,2,4,2,4,2,5,3,5,3,4,4,4,2,4,2,3,2,3,3,2,4,2,3,2,2,3,4,3
"105",3,15,2,1,2,1,"RO",1,4,2,3,2,4,1,2,4,5,5,2,5,1,4,3,3,3,3,3,5,2,2,3,5,5,3,2,4,3,3,4,3,3,3,2,3,3,3,3,2,3,4,3,3,4,3,4,3,3
"106",3,25,2,1,1,1,"RO",3,3,4,5,4,2,1,3,5,5,2,3,5,4,2,2,2,2,3,4,4,3,1,2,3,4,4,2,3,5,5,1,5,3,3,2,2,3,4,5,5,2,5,1,5,1,4,5,5,5
"107",3,28,2,2,1,1,"RO",2,5,4,3,3,4,4,5,1,5,3,3,4,3,4,5,5,4,4,3,4,4,2,4,2,3,1,3,5,4,4,3,4,2,3,2,5,3,4,4,3,2,4,1,3,3,4,2,5,3
"108",3,21,2,1,1,1,"RO",3,2,5,4,5,2,5,4,5,1,1,5,5,3,5,4,2,2,2,5,2,5,1,5,1,5,2,5,5,5,3,1,4,2,4,5,5,2,5,5,5,4,5,1,4,1,5,4,5,5
"109",13,16,2,2,1,1,"RO",5,1,4,2,3,1,3,3,4,5,4,3,4,3,4,4,3,2,3,3,3,4,3,3,2,3,2,3,3,3,2,3,5,2,3,3,4,3,3,3,3,2,4,2,3,1,4,2,4,3
"110",3,24,2,2,1,1,"RO",3,2,3,3,5,2,3,2,4,2,4,2,5,2,3,4,2,2,4,2,1,3,3,5,2,3,2,3,4,4,4,4,5,2,2,4,4,1,4,5,5,2,3,1,4,3,5,5,4,5
"111",3,17,2,2,1,1,"RO",4,1,4,3,3,1,2,2,4,3,2,4,4,1,4,3,5,5,4,5,2,5,3,2,4,3,3,1,4,5,3,1,5,2,2,1,1,1,4,4,4,2,5,4,5,1,5,4,5,5
"112",3,25,2,2,1,1,"RO",4,5,3,5,2,3,5,5,2,5,5,1,5,5,4,3,3,3,5,5,5,4,1,5,3,5,2,2,3,3,5,5,5,3,2,2,4,1,4,5,5,4,3,1,3,3,4,3,5,4
"113",3,28,2,1,1,1,"RO",1,3,2,2,2,3,2,4,2,4,2,5,5,4,2,2,3,2,1,4,4,4,3,5,3,4,4,4,5,4,3,5,5,4,3,1,5,3,4,4,5,4,5,3,4,1,5,4,5,5
"114",3,15,2,2,1,1,"RO",5,3,5,2,5,3,5,2,5,4,2,4,5,3,4,1,3,3,1,1,5,4,3,5,1,5,1,1,5,1,3,4,4,3,1,4,3,1,1,1,3,1,5,1,3,1,5,2,5,5
