"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"22",3,42,1,2,2,1,"GB",3,3,3,2,4,2,2,3,2,2,4,2,5,1,4,5,5,5,4,5,1,4,2,5,1,5,2,5,4,4,2,2,4,5,1,2,4,2,2,3,4,3,5,2,2,2,5,2,5,3
"23",3,25,1,2,2,2,"GB",2,2,3,4,3,1,2,3,3,4,3,3,4,2,2,3,3,2,3,3,1,4,1,5,2,4,2,5,5,3,4,1,5,1,5,1,5,1,4,4,5,2,4,2,4,1,4,4,5,4
"24",13,21,2,2,1,1,"GB",3,1,5,2,5,1,5,2,5,2,4,4,4,5,3,1,2,1,3,1,3,4,2,3,3,3,2,3,3,5,5,4,2,2,2,5,4,4,4,3,4,3,3,2,3,3,3,4,4,3
"25",3,29,1,2,1,1,"GB",5,1,5,2,4,2,5,4,4,2,5,2,4,3,4,4,4,3,4,3,1,4,4,4,2,4,3,4,4,5,3,5,3,4,2,4,3,3,3,3,4,4,4,2,4,2,4,2,4,5
"26",3,23,1,2,1,1,"GB",3,2,5,2,5,1,5,4,5,2,3,4,5,3,2,4,2,1,3,3,1,4,2,5,1,4,1,5,5,5,5,1,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,5,5,5
"27",3,13,1,1,2,1,"GB",1,5,3,5,1,5,1,5,1,5,1,5,3,5,3,1,3,1,2,1,1,1,1,5,1,5,1,5,5,5,1,3,5,3,4,4,5,1,2,4,5,1,4,1,2,1,5,5,5,3
"28",13,17,1,2,1,1,"GB",4,2,4,2,4,2,5,3,4,2,4,2,5,4,4,5,4,4,4,4,2,4,2,4,2,4,1,4,4,4,3,4,4,5,2,4,2,4,3,3,3,2,3,2,2,3,4,3,5,2
"29",3,15,1,2,1,1,"GB",1,4,1,5,2,3,1,5,1,5,5,1,5,1,4,4,3,4,4,5,1,4,2,5,1,4,2,4,4,4,2,4,3,5,1,4,4,3,2,3,5,2,5,2,2,1,2,4,5,4
"30",3,13,1,2,1,5,"GB",3,3,3,3,2,3,1,2,3,4,5,2,5,4,4,5,4,2,5,5,4,4,4,4,2,4,2,3,4,2,2,3,3,4,1,4,4,3,3,3,3,2,2,3,2,5,2,2,5,3
"31",13,30,1,2,1,2,"GB",2,2,3,3,2,1,3,2,1,4,4,1,5,4,2,4,1,1,4,1,1,4,1,4,2,5,1,4,3,4,4,2,5,1,2,1,4,1,3,4,3,1,5,1,4,1,4,2,4,4
"32",3,19,1,2,1,2,"GB",1,5,2,5,1,4,1,5,2,5,3,4,4,2,2,3,4,4,3,4,2,3,1,4,2,5,3,4,4,3,2,3,4,3,2,4,2,2,2,3,4,2,5,2,3,1,3,4,4,4
"33",3,32,1,1,1,1,"GB",4,2,3,2,4,2,3,2,4,3,4,1,5,3,5,2,3,3,4,3,1,4,4,5,2,4,1,4,4,4,3,4,5,3,2,4,4,2,4,5,4,2,5,2,4,1,4,4,4,4
"34",3,26,1,2,1,5,"GB",3,2,5,3,5,2,4,4,5,2,2,2,4,4,2,2,2,2,4,2,2,4,2,4,2,4,2,3,4,5,3,1,3,2,3,1,4,1,4,3,2,2,4,2,4,2,2,1,4,4
"35",3,15,1,1,3,1,"GB",1,2,3,3,4,2,2,4,1,3,4,4,5,2,4,2,4,4,5,3,2,3,4,4,2,3,3,4,4,4,1,4,4,4,2,3,1,3,2,5,5,3,4,3,5,1,4,5,3,5
"36",3,16,1,1,1,1,"GB",4,3,5,2,5,1,4,1,4,3,1,5,4,5,4,1,3,2,2,1,2,4,3,4,2,3,2,4,4,4,3,2,4,2,3,2,3,2,3,3,5,1,5,2,5,1,5,4,4,5
"37",3,54,1,2,1,1,"GB",5,1,5,1,5,1,5,1,5,1,1,3,4,3,5,3,1,3,5,3,3,4,2,3,3,5,1,3,5,5,1,5,1,5,1,5,1,3,1,1,4,3,5,3,5,1,5,4,5,5
"38",3,34,1,2,2,1,"GB",3,1,4,3,5,1,4,3,3,3,4,4,4,2,3,3,3,3,3,3,2,5,3,5,2,4,1,4,5,4,4,1,5,3,2,1,5,1,5,5,4,1,5,2,5,1,4,4,5,5
"39",3,18,1,2,1,1,"GB",1,5,4,4,4,4,4,5,2,5,5,2,4,2,3,4,4,4,4,4,2,5,4,4,1,4,2,4,3,3,2,5,4,4,2,4,4,3,4,3,5,2,5,1,2,2,3,4,4,4
"40",3,56,1,2,1,1,"GB",2,2,2,3,3,2,2,3,1,3,4,2,5,2,4,4,3,3,4,4,1,5,1,4,1,4,2,5,4,4,2,5,5,2,1,2,3,2,3,3,5,1,5,1,3,1,3,5,3,5
"41",12,20,1,2,1,2,"GB",3,1,4,3,5,1,4,4,2,4,5,2,5,4,3,5,5,5,5,4,5,4,4,5,1,5,1,5,5,4,5,4,5,2,3,3,5,3,5,4,4,1,4,1,5,1,5,4,5,4
"42",3,16,1,2,3,2,"GB",3,5,2,5,2,5,1,5,1,4,1,5,5,4,5,4,5,5,4,2,2,5,4,4,1,5,1,4,4,2,2,4,4,5,2,4,3,4,4,4,4,5,5,4,3,4,5,4,4,4
"43",3,25,2,1,3,1,"GB",4,2,2,3,5,1,4,3,5,1,1,4,2,3,1,2,3,2,3,3,1,5,5,1,5,1,1,1,1,1,5,1,5,2,3,1,4,3,1,5,5,1,5,1,5,1,5,5,2,5
"44",3,38,1,1,1,1,"GB",4,3,3,4,4,2,3,4,2,3,3,4,4,4,3,2,1,1,2,5,1,4,1,4,2,4,2,4,4,3,3,2,3,2,2,4,4,2,4,1,4,1,3,2,4,2,4,2,4,4
"45",3,38,1,1,1,1,"GB",2,3,3,3,4,2,3,4,1,4,4,2,4,2,2,3,4,4,4,3,3,3,2,4,1,5,2,3,4,3,2,5,4,3,2,4,4,2,3,4,5,2,5,2,4,1,4,5,4,5
"46",3,15,1,1,1,1,"GB",2,4,2,5,2,4,2,5,2,5,4,3,4,2,1,2,4,5,5,4,5,2,4,1,5,1,4,2,1,2,3,4,5,3,3,3,5,4,4,3,4,4,2,4,3,3,3,4,4,3
"47",3,17,1,2,1,5,"GB",1,3,2,4,3,4,3,5,2,4,5,3,5,3,4,4,3,2,4,3,2,5,2,4,2,4,2,4,4,3,2,4,3,5,1,4,3,4,3,3,4,4,4,2,2,3,4,3,4,3
"48",3,25,1,2,1,2,"GB",3,3,3,4,2,3,3,4,2,4,3,3,4,3,3,3,2,3,2,3,1,4,1,4,2,4,2,4,4,3,4,3,3,2,2,3,3,2,3,3,4,2,4,3,4,2,4,4,4,4
"49",3,58,1,2,1,1,"GB",4,2,4,2,4,2,4,2,4,2,4,2,4,3,4,4,2,2,2,2,1,5,2,5,1,4,1,5,5,5,3,4,3,3,1,4,2,2,3,4,5,2,3,3,5,3,4,4,5,3
"50",3,37,1,2,1,1,"GB",2,4,3,4,4,4,2,4,3,4,5,2,5,2,4,3,2,2,4,4,3,4,1,4,2,4,3,3,4,3,4,1,5,2,3,1,4,1,5,5,5,2,5,2,4,2,5,5,4,5
"51",3,17,1,1,1,1,"GB",2,3,4,3,4,4,3,3,3,4,2,5,2,3,1,2,2,2,4,3,4,4,2,4,4,3,3,2,4,4,1,5,4,4,1,5,2,3,1,2,5,1,4,1,4,2,5,5,5,3
"52",3,30,2,2,1,1,"GB",4,2,4,4,5,2,4,2,4,2,4,2,4,3,3,2,2,1,3,1,1,5,1,5,2,5,1,4,5,5,4,4,5,3,4,4,4,1,4,5,3,2,4,2,4,4,4,4,4,4
"53",3,14,1,2,1,1,"GB",1,3,2,3,3,2,1,3,3,4,4,2,4,2,3,4,5,4,5,4,2,5,4,3,2,2,2,4,4,1,2,5,3,4,1,5,2,5,2,2,3,3,4,1,3,2,4,3,4,4
"54",3,16,1,2,1,1,"GB",2,4,5,4,1,4,1,1,2,5,5,5,3,5,5,1,5,5,4,4,4,2,4,4,1,3,3,4,4,2,1,4,3,5,1,4,3,4,3,2,4,4,1,3,4,4,4,4,4,3
"55",3,31,2,2,1,1,"GB",3,4,4,3,4,3,3,3,3,4,5,5,5,3,5,3,4,4,4,3,4,3,1,3,4,4,3,2,2,3,3,3,5,1,2,2,5,3,3,3,5,5,4,5,3,3,4,4,4,3
"56",3,16,1,2,1,1,"GB",1,5,1,5,1,5,1,5,1,5,4,2,4,3,1,1,1,1,3,3,5,1,4,1,5,1,5,5,1,2,4,3,5,4,1,3,5,3,5,4,4,5,2,5,3,5,3,5,3,2
"57",3,23,1,2,1,1,"GB",4,1,2,2,4,1,4,1,5,2,5,2,5,1,5,5,5,5,5,4,2,4,4,5,2,4,2,4,5,5,5,4,4,5,1,5,5,4,2,5,5,2,5,4,5,1,5,4,2,5
"58",3,24,1,2,1,5,"GB",3,2,4,2,4,2,4,3,3,4,4,4,3,4,4,3,3,2,4,2,2,4,2,4,2,3,2,4,4,4,2,4,2,3,1,4,3,3,3,3,5,2,4,2,4,2,4,4,4,4
"59",1,56,1,2,1,1,"GB",1,5,2,4,3,4,1,5,1,4,4,1,4,2,5,1,4,4,5,3,3,1,1,4,3,3,5,4,3,3,5,1,5,1,5,1,5,1,5,5,4,2,5,1,5,1,5,5,4,5
"60",13,34,1,1,1,2,"GB",4,2,3,4,2,4,2,5,2,4,1,5,1,4,4,1,4,2,2,1,4,4,4,2,4,4,4,3,2,4,2,4,2,4,2,5,2,3,2,2,5,2,4,5,4,4,5,5,4,4
"61",3,16,1,2,1,1,"GB",3,3,3,3,3,3,3,4,1,5,1,5,2,3,3,2,3,2,2,3,4,3,2,4,2,5,3,4,3,3,3,2,3,3,5,2,3,3,4,3,1,3,3,3,3,4,4,1,3,2
"62",3,21,2,2,1,5,"GB",3,4,5,3,3,2,4,3,3,2,2,4,2,4,4,2,4,4,4,4,3,4,1,4,2,3,3,2,4,4,4,4,5,3,2,3,4,3,2,4,4,2,4,2,4,1,5,4,5,4
"63",3,42,1,2,1,1,"GB",3,3,5,3,4,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,5,1,5,1,5,1,5,5,4,5,2,5,1,5,2,5,1,5,4,4,2,5,1,5,1,5,4,5,5
"64",3,25,1,2,1,1,"GB",3,2,4,3,5,1,4,2,5,2,3,4,3,2,1,1,1,1,1,2,1,5,1,5,1,5,1,4,5,5,4,3,3,2,3,4,4,2,4,4,4,2,5,1,5,1,4,4,5,5
"65",3,57,0,2,1,1,"GB",5,1,5,1,5,1,5,2,5,1,4,4,2,5,2,3,2,1,2,1,1,5,1,5,1,4,1,5,5,5,4,2,3,1,2,4,5,3,2,2,3,1,4,1,3,1,5,1,4,3
"66",4,22,2,2,1,2,"GB",1,3,4,5,3,3,1,1,5,1,5,1,1,5,5,5,5,5,5,5,4,5,1,5,1,5,3,5,5,5,3,1,1,3,5,5,3,1,3,1,1,5,1,5,1,5,1,1,5,3
"67",4,13,2,2,1,2,"GB",1,5,3,5,5,1,1,5,1,1,5,5,5,5,5,4,5,1,1,4,4,5,4,4,3,5,2,2,5,5,1,5,5,1,1,5,1,1,1,3,5,3,1,3,3,2,5,1,1,1
"68",1,17,1,2,1,1,"GB",1,5,1,3,1,5,1,5,1,5,5,2,5,5,5,5,5,5,5,5,4,1,2,2,5,4,4,1,2,3,4,3,5,5,3,4,5,3,4,3,5,3,5,3,5,1,3,4,4,4
"69",3,25,1,2,1,5,"GB",1,5,1,5,3,4,2,5,1,5,5,2,4,1,4,4,4,4,5,4,1,4,4,4,3,2,2,3,5,2,2,3,4,3,1,4,3,3,2,3,5,2,4,2,3,2,3,4,4,3
"70",3,61,1,1,1,5,"GB",1,1,4,5,3,4,1,5,2,5,3,4,4,2,2,3,2,3,2,3,1,4,1,5,2,5,2,4,4,2,4,1,4,2,3,1,4,1,4,4,4,1,4,1,4,1,5,3,4,3
"71",3,36,1,2,2,1,"GB",2,1,4,3,4,2,3,3,3,4,3,3,4,2,4,4,4,3,3,4,2,5,3,4,1,4,2,4,4,3,4,4,2,3,2,3,4,2,4,3,5,1,4,1,4,1,4,4,4,4
"72",3,32,1,2,1,1,"GB",3,2,4,2,4,2,3,3,3,3,4,2,4,2,3,4,4,4,4,3,1,3,2,4,2,5,2,4,4,4,4,2,4,3,3,1,4,1,3,4,4,3,3,4,4,2,4,3,4,4
"73",13,53,1,1,1,2,"GB",4,1,5,1,5,1,4,1,5,2,1,4,2,5,4,1,2,1,1,1,1,5,1,4,1,4,1,2,5,5,4,3,4,1,2,2,4,4,3,4,5,1,5,1,5,1,5,5,5,5
"74",3,27,2,1,1,3,"GB",3,3,5,2,5,1,2,3,4,3,1,3,5,2,2,1,1,1,3,4,1,4,1,5,1,3,1,4,4,3,5,1,5,1,3,1,4,1,5,5,5,1,5,1,5,1,5,5,5,5
"75",3,66,1,2,1,1,"GB",2,3,3,3,4,2,3,4,2,4,3,3,3,2,3,4,3,2,3,2,2,4,2,4,1,3,2,3,4,3,4,2,4,2,2,2,4,2,3,4,5,2,3,1,5,2,3,4,4,3
"76",3,18,1,2,1,1,"GB",3,4,3,4,3,2,2,5,3,5,4,3,4,3,4,4,4,3,4,2,3,4,4,4,3,3,4,4,2,3,4,3,5,4,2,4,4,4,4,4,4,2,4,3,4,2,4,4,4,5
"77",3,40,2,2,1,1,"GB",2,4,4,3,4,4,4,4,2,4,3,3,3,2,3,3,3,3,3,3,1,5,1,4,2,5,1,4,4,4,2,2,4,2,2,2,1,1,1,4,5,2,5,1,4,1,4,4,4,5
"78",3,38,1,2,1,1,"GB",4,2,4,3,3,2,3,3,4,3,2,4,3,5,2,2,2,2,3,1,2,3,1,4,3,4,3,4,3,4,3,4,4,2,1,4,2,2,2,4,5,3,3,4,4,3,5,5,3,3
"79",3,15,1,2,1,1,"GB",1,4,2,4,3,4,1,4,2,5,5,1,5,1,4,5,5,3,2,5,1,3,3,5,1,4,4,5,4,4,2,4,4,4,2,4,4,3,3,3,3,3,4,3,2,2,3,2,4,4
"80",4,21,1,1,2,1,"GB",1,3,4,3,3,4,3,4,5,4,5,2,5,4,4,4,4,4,4,4,5,4,4,3,4,4,4,4,5,3,5,3,4,4,2,4,4,4,4,3,3,2,5,4,3,2,3,3,4,3
"81",3,35,2,2,2,2,"GB",2,1,4,3,5,1,4,2,4,3,4,1,4,3,1,2,4,3,4,5,5,5,4,5,1,4,1,4,5,4,4,4,5,3,4,3,1,1,3,5,4,1,5,1,5,1,5,5,4,5
"82",3,22,1,1,2,1,"GB",1,2,1,4,4,1,1,3,2,3,5,2,5,1,5,5,4,5,5,5,3,2,3,2,3,3,5,2,2,3,3,2,3,5,1,2,3,5,4,2,5,5,5,1,5,1,5,4,5,5
"83",3,36,1,2,1,5,"GB",3,2,3,3,3,3,3,4,3,5,5,3,5,1,3,5,3,3,5,5,1,3,1,5,2,5,2,4,5,3,3,4,4,1,2,3,4,1,3,3,4,2,5,3,3,1,4,3,4,3
"84",3,44,1,2,1,1,"GB",1,2,1,4,4,2,1,4,2,4,4,2,4,1,4,4,4,5,5,5,4,2,3,3,4,3,4,2,2,3,3,2,3,3,2,3,3,5,2,2,5,5,5,1,5,1,4,5,5,5
"85",3,47,1,1,1,1,"GB",2,2,4,4,4,3,2,2,4,4,2,5,1,5,2,2,2,2,2,1,2,4,1,4,2,3,2,4,4,3,4,2,4,1,2,4,2,2,4,4,3,3,3,4,3,3,4,3,2,3
"86",3,43,1,1,1,1,"GB",2,5,3,4,3,2,1,5,3,5,4,3,4,2,3,4,3,3,4,4,1,4,2,5,1,4,2,4,4,3,3,2,4,2,2,3,4,1,4,4,3,2,4,2,3,2,5,4,4,3
"87",3,40,2,1,1,1,"GB",4,2,3,2,4,1,4,2,5,2,2,2,2,4,2,3,2,2,2,2,3,3,3,3,3,2,3,3,2,3,3,3,4,3,4,5,2,3,3,4,5,1,5,1,5,1,5,3,4,5
"88",3,42,1,1,1,1,"GB",3,1,5,2,5,1,5,3,5,3,1,1,5,5,5,5,3,1,5,1,1,4,4,3,1,5,1,4,4,5,4,3,4,1,1,3,4,1,2,5,4,1,5,1,5,1,5,4,5,5
"89",13,21,1,2,1,3,"GB",2,3,3,3,5,1,3,5,2,3,4,4,5,3,4,4,4,3,4,4,5,4,2,5,1,5,3,4,5,3,4,4,5,3,4,4,4,1,4,5,4,2,5,3,5,1,5,3,4,5
"90",3,61,1,2,0,1,"GB",3,2,4,3,3,2,2,4,3,4,4,3,4,2,4,4,4,4,4,4,1,5,3,5,1,4,1,4,4,4,3,5,2,4,1,4,4,4,2,2,5,2,3,2,4,2,4,4,5,4
"91",3,47,1,1,1,1,"GB",1,2,3,3,4,1,2,4,3,4,3,3,4,2,3,2,2,2,3,2,2,4,1,4,2,4,3,5,4,4,4,2,3,3,5,2,4,2,5,4,4,2,5,2,4,1,3,3,5,4
"92",3,21,1,2,1,2,"GB",3,2,3,3,4,2,5,4,4,4,3,4,3,2,3,4,3,3,3,3,1,5,2,4,2,1,1,4,4,3,2,5,5,2,1,5,3,4,1,3,4,2,5,2,4,1,4,3,5,5
"93",3,13,1,2,1,1,"GB",1,1,2,5,1,4,1,5,3,5,1,5,4,2,4,1,4,2,5,3,4,1,4,1,5,1,5,1,2,5,2,5,3,4,5,3,2,4,4,4,5,3,2,3,3,4,4,5,4,2
"94",4,19,1,2,1,1,"GB",5,3,5,3,1,1,1,3,5,5,4,1,3,2,5,3,5,5,5,5,5,5,5,1,4,3,2,1,4,5,2,4,5,5,1,5,3,5,1,4,5,1,5,5,5,2,3,5,5,5
"95",13,18,1,2,1,1,"GB",1,4,2,5,2,4,2,5,2,5,3,3,4,1,4,3,4,4,3,5,1,4,1,5,1,4,4,4,3,4,2,3,3,4,3,3,1,3,3,3,4,2,5,3,3,1,4,3,4,3
"96",3,50,1,1,1,1,"GB",3,3,3,3,2,2,3,2,4,4,2,4,5,2,2,1,3,3,3,4,2,3,1,3,2,2,3,3,2,1,4,4,4,1,3,2,2,2,2,1,4,5,5,3,5,1,3,4,3,5
"97",3,35,1,1,1,1,"GB",3,3,3,4,4,2,5,4,3,2,5,3,4,2,2,3,4,4,5,4,1,3,2,5,1,4,1,5,4,5,3,5,4,2,2,5,4,3,3,4,3,2,5,1,5,1,4,4,5,5
"98",3,18,1,2,1,1,"GB",1,3,1,5,2,3,1,5,2,3,5,2,3,3,1,1,3,3,5,3,4,1,5,1,4,5,4,3,1,2,1,5,5,5,1,4,3,3,1,3,5,3,4,3,3,2,5,5,5,4
"99",3,15,1,2,1,1,"GB",1,5,1,5,1,4,1,1,1,5,4,1,5,2,2,3,5,4,5,4,3,5,4,4,2,3,1,3,3,5,3,2,5,2,1,2,5,3,5,5,5,2,5,3,5,2,5,5,5,4
"100",3,17,1,1,1,1,"GB",4,2,5,2,5,2,4,1,5,2,2,4,3,4,3,2,3,2,4,2,1,5,1,5,1,4,2,4,5,4,3,4,4,3,2,2,4,2,3,3,5,1,5,1,5,1,5,5,5,5
"101",3,23,1,2,1,1,"GB",3,4,1,5,3,4,5,5,1,5,5,1,5,5,4,4,5,5,5,5,1,4,1,5,3,5,2,5,5,3,2,1,5,5,2,5,5,5,2,3,5,1,5,3,3,2,5,5,5,3
"102",3,17,1,1,1,1,"GB",1,5,1,5,2,5,1,5,1,5,4,3,4,3,3,4,5,4,3,4,3,3,1,4,1,4,3,3,4,3,3,3,4,4,2,3,4,3,3,3,2,3,2,3,3,4,4,2,4,2
"103",3,22,1,1,1,5,"GB",1,1,1,5,1,3,1,5,1,5,5,3,5,1,4,3,2,3,5,5,5,2,3,1,2,1,5,2,1,1,4,3,5,3,4,3,4,3,3,5,4,1,5,1,5,1,5,5,5,5
"104",3,30,1,2,1,1,"GB",3,2,4,2,4,1,4,4,3,3,5,4,5,2,4,4,2,2,5,3,1,4,2,5,2,4,2,4,5,5,5,2,5,4,4,2,5,2,5,4,5,2,4,2,4,1,5,5,5,4
"105",3,38,0,2,1,1,"GB",4,1,3,5,5,2,4,1,5,2,4,1,4,1,2,4,5,4,1,5,2,5,4,5,2,5,2,4,4,2,2,5,3,4,1,5,1,5,1,1,4,2,4,2,4,2,4,4,4,4
"106",4,25,2,2,1,1,"GB",3,4,5,5,5,3,5,4,1,5,3,4,5,5,5,5,5,5,5,2,5,5,3,4,3,5,1,5,4,5,3,1,4,3,4,5,3,4,3,5,1,2,5,5,4,1,4,5,3,4
"107",3,23,1,1,1,2,"GB",2,3,4,3,4,3,3,4,3,3,4,4,5,3,3,3,2,1,3,2,2,4,2,4,2,5,2,4,4,3,3,3,4,2,2,4,5,3,4,4,5,3,5,1,4,1,3,5,5,3
"108",3,40,2,1,1,1,"GB",1,4,4,4,4,2,2,4,3,4,2,2,4,1,2,2,2,1,2,1,1,4,1,4,1,2,2,4,4,4,3,1,4,1,3,1,2,2,4,3,2,2,3,2,4,1,4,2,4,4
"109",3,17,1,2,1,1,"GB",3,1,2,4,4,2,4,2,2,5,5,2,5,4,5,5,5,5,5,4,1,4,4,4,1,4,1,5,5,4,3,5,5,4,2,5,5,4,4,4,4,3,3,2,3,4,1,2,2,2
"110",3,17,1,2,1,1,"GB",2,4,2,4,2,4,4,5,2,4,2,4,2,2,2,2,2,1,2,4,2,5,1,4,2,1,2,4,4,4,3,3,5,2,4,3,3,2,3,3,2,2,4,2,3,3,2,3,4,4
"111",3,21,1,2,1,1,"GB",2,5,4,5,3,4,2,4,4,5,4,5,3,4,5,1,1,1,5,2,2,5,2,4,2,4,2,3,4,3,1,4,3,5,2,5,4,2,4,3,3,4,3,3,3,2,2,2,2,2
"112",3,31,1,2,1,1,"GB",2,2,4,2,4,2,4,4,2,2,2,3,3,4,2,2,4,2,2,2,4,4,4,1,5,2,4,2,2,3,3,1,4,2,3,2,4,2,4,4,4,4,5,4,2,2,3,2,2,3
"113",3,15,1,2,1,1,"GB",5,2,4,3,4,1,5,4,2,2,3,4,5,5,5,3,5,3,5,1,2,5,1,4,2,3,2,4,4,3,4,1,5,3,2,5,3,3,1,3,3,5,5,5,3,1,2,1,3,4
"114",3,15,1,1,1,1,"GB",5,1,5,1,5,2,5,3,5,2,3,4,3,4,3,2,5,4,5,1,3,3,4,3,2,2,3,2,4,4,2,4,4,4,3,5,1,4,3,2,2,2,4,4,4,1,4,3,4,3
