"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"11",3,30,2,1,1,2,"ES",2,3,5,3,4,2,4,3,4,3,1,4,1,5,1,1,1,1,1,1,4,4,1,3,4,2,2,5,2,5,5,4,5,1,3,4,4,1,4,5,5,1,4,1,5,1,5,4,4,5
"12",3,36,2,1,1,1,"ES",2,4,4,4,2,3,2,2,4,3,2,3,5,4,2,2,2,1,2,2,3,4,2,3,2,2,1,3,4,3,4,5,5,3,4,2,4,2,4,4,4,1,4,2,4,1,5,4,4,4
"13",3,25,2,1,1,1,"ES",2,2,2,4,2,2,2,4,3,4,4,2,4,3,2,2,3,2,2,3,3,4,1,5,2,4,2,3,4,2,3,4,4,2,3,3,4,4,4,4,4,2,4,1,4,2,3,4,4,2
"14",3,18,2,1,1,1,"ES",4,1,3,3,5,1,5,2,3,3,1,5,1,1,1,2,2,3,5,1,4,5,5,5,1,1,4,5,5,3,2,3,5,4,3,5,2,3,1,2,5,1,5,1,5,5,5,5,5,5
"15",3,17,2,1,1,1,"ES",1,4,2,5,1,4,1,4,1,5,5,1,5,4,3,4,3,3,4,4,2,3,3,4,2,4,2,4,3,3,2,4,2,4,1,4,4,2,2,2,3,2,4,2,2,2,4,4,3,4
"16",3,22,1,2,1,5,"ES",2,1,5,2,5,1,2,5,3,4,5,4,5,1,5,1,1,4,5,1,1,5,1,5,1,5,1,5,5,4,3,5,4,5,1,4,4,4,4,3,2,2,4,2,3,3,5,1,2,4
"17",3,23,2,1,2,1,"ES",2,4,3,4,4,3,2,3,2,4,3,5,3,4,3,4,2,2,3,2,4,4,3,4,2,3,2,3,4,4,3,1,3,4,2,4,3,4,1,3,5,2,5,2,4,1,3,4,3,4
"18",3,24,2,2,1,1,"ES",2,3,3,4,1,3,1,5,1,5,5,1,5,1,5,5,5,5,5,5,4,4,5,4,1,5,2,3,4,2,3,4,5,4,2,5,5,5,4,4,3,4,5,3,1,2,3,2,5,1
"19",3,20,2,1,1,1,"ES",1,4,3,4,4,4,2,4,5,5,2,4,4,3,1,2,2,1,1,5,4,3,2,3,2,4,2,4,4,3,2,2,3,4,3,5,3,3,4,4,5,2,3,1,4,4,4,5,5,4
"20",4,24,2,1,2,1,"ES",2,5,2,4,2,3,2,4,2,4,4,4,2,3,2,1,1,1,2,2,2,3,2,4,2,2,4,3,4,3,3,3,3,2,3,1,5,3,4,4,4,1,4,3,4,1,5,4,4,4
"21",3,20,2,1,1,1,"ES",1,4,4,4,2,2,2,4,3,4,5,1,5,1,4,2,4,4,3,4,1,4,1,5,2,4,2,4,4,2,3,1,3,3,3,1,5,3,3,3,5,1,5,1,3,2,4,5,5,5
"22",3,23,2,1,1,1,"ES",4,2,4,4,4,2,2,4,3,5,4,3,4,3,3,2,3,4,2,3,1,4,1,5,1,5,2,4,5,5,2,3,5,3,5,2,4,3,3,5,3,1,5,1,4,1,4,2,5,5
"23",3,13,2,2,1,1,"ES",1,4,3,4,2,2,1,2,3,4,4,2,4,3,3,5,4,4,4,3,1,4,2,4,2,4,1,4,4,4,3,3,4,4,2,4,4,3,3,4,4,2,4,2,3,2,3,3,4,4
"24",3,18,2,2,1,1,"ES",2,3,2,4,1,4,2,5,4,5,4,4,5,3,3,4,4,3,4,3,4,4,3,3,3,3,4,3,4,3,5,4,4,4,2,4,4,3,4,4,4,2,5,2,5,1,4,4,4,4
"25",3,21,2,1,1,2,"ES",2,4,2,4,2,4,1,5,1,5,1,2,4,3,1,2,1,1,2,3,2,3,1,4,3,2,3,4,3,3,4,1,2,1,3,2,4,1,4,3,4,1,5,3,5,1,5,4,3,4
"26",3,23,2,2,1,1,"ES",2,4,3,4,4,3,1,4,1,4,3,3,4,1,2,1,5,4,2,4,2,3,1,4,3,1,3,4,4,4,4,2,4,2,2,3,5,2,3,3,5,1,5,2,2,2,4,3,3,3
"27",3,18,2,1,1,1,"ES",1,3,2,2,2,4,1,5,1,4,5,2,4,3,3,3,3,3,3,4,3,2,1,2,2,4,2,4,2,3,2,2,4,2,2,2,1,4,3,3,4,1,5,2,3,1,5,3,4,3
"28",1,17,2,2,1,1,"ES",2,1,3,2,3,1,3,2,4,4,5,3,4,2,3,4,4,4,4,3,1,5,2,4,2,3,2,5,4,2,4,4,4,3,2,4,4,3,4,4,5,2,5,1,4,1,4,5,4,5
"29",3,25,2,2,3,1,"ES",2,3,2,4,3,1,2,5,2,5,5,1,5,4,4,5,5,5,5,5,1,3,1,5,2,4,2,4,5,5,3,2,4,4,2,4,4,2,4,4,5,1,5,1,4,1,5,5,5,5
"30",3,23,1,2,1,1,"ES",4,1,5,2,5,1,5,3,3,1,3,2,4,4,2,2,2,2,2,1,1,5,1,5,1,5,1,4,4,4,2,2,4,3,3,4,3,1,2,5,5,4,5,1,3,1,4,3,4,5
"31",3,17,2,1,1,1,"ES",1,5,5,4,4,4,1,3,4,5,3,5,5,3,3,3,2,3,2,3,5,5,4,4,3,4,1,4,4,3,3,5,5,4,2,4,3,4,4,3,4,1,5,1,4,1,4,4,3,5
"32",3,20,2,2,1,1,"ES",1,5,2,4,1,5,1,5,1,5,3,3,4,5,4,4,4,4,4,4,4,2,3,2,4,2,4,2,2,3,3,2,3,3,3,2,4,3,4,4,4,2,4,2,2,2,4,4,4,2
"33",3,23,2,2,1,2,"ES",3,2,3,3,4,2,4,3,4,3,4,2,4,3,4,3,3,3,3,3,4,4,3,3,3,4,2,3,4,4,4,3,4,3,4,5,4,3,3,4,3,4,4,2,3,2,4,3,4,4
"34",3,21,2,2,1,1,"ES",1,5,3,4,2,4,1,4,2,5,5,4,5,4,1,2,3,2,2,2,2,4,1,5,3,2,2,3,4,2,4,1,4,4,1,5,1,2,1,4,3,2,5,4,4,1,5,2,4,4
"35",3,21,2,1,1,5,"ES",2,4,2,5,3,2,1,4,2,5,1,5,1,5,2,1,1,1,1,1,2,2,3,4,3,4,2,2,4,3,2,5,4,4,1,5,1,2,1,5,3,1,5,1,5,1,5,3,5,5
"36",3,30,2,2,1,5,"ES",1,5,2,5,2,4,1,5,1,5,2,4,5,2,3,2,2,2,2,2,1,3,1,5,2,3,3,4,3,3,2,3,5,2,4,1,5,2,3,5,3,4,5,3,2,1,4,4,5,2
"37",3,18,2,2,1,1,"ES",3,2,4,4,4,2,3,4,2,3,5,2,5,3,2,2,2,3,2,3,3,5,3,5,1,4,1,5,5,5,4,4,4,4,4,4,4,4,2,3,4,1,5,1,4,1,4,4,5,5
"38",3,16,2,1,2,1,"ES",1,4,1,3,2,2,1,3,2,3,4,2,5,5,4,3,5,5,3,4,2,4,5,2,5,4,4,2,1,3,2,2,2,4,3,5,5,5,1,2,5,1,5,2,5,2,5,5,2,5
"39",3,21,2,2,1,1,"ES",4,2,4,1,3,2,4,2,3,3,4,3,4,3,1,2,2,1,2,2,2,5,2,5,1,3,1,4,4,3,4,4,4,3,2,2,3,2,5,4,4,1,5,1,4,1,5,3,5,5
"40",3,19,2,2,2,5,"ES",3,1,5,3,5,2,5,2,4,2,4,4,4,2,3,3,1,1,3,1,2,4,1,5,1,4,1,3,4,3,4,3,5,3,3,2,5,3,3,3,4,1,5,2,4,1,5,4,2,5
"41",3,36,2,1,1,1,"ES",1,4,3,5,1,2,2,5,2,5,5,5,5,2,4,4,2,2,4,2,1,5,1,4,2,3,2,4,2,3,4,4,4,2,2,4,4,4,5,4,4,1,5,2,4,1,4,4,5,4
"42",11,48,1,2,2,1,"ES",3,1,5,1,5,1,5,3,5,1,3,3,5,5,1,3,1,1,5,1,1,5,1,5,1,5,1,5,5,5,3,1,3,1,5,1,5,1,3,3,5,1,5,1,5,1,5,1,3,5
"43",3,24,1,1,1,1,"ES",1,1,1,5,1,3,1,5,1,5,5,1,4,1,3,5,2,1,4,5,1,5,1,5,1,5,1,2,5,1,3,5,4,2,1,5,2,2,2,3,4,1,2,1,3,3,4,2,4,2
"44",3,23,2,2,1,1,"ES",2,3,4,1,4,4,2,3,1,1,5,1,5,2,5,5,5,5,3,4,3,5,1,3,4,5,2,3,4,5,2,2,3,2,5,4,5,5,1,4,2,2,3,5,3,3,3,1,2,2
"45",13,22,2,2,1,2,"ES",1,3,1,4,1,2,1,4,4,4,4,2,4,2,4,4,2,3,4,3,2,3,1,3,2,5,3,4,4,4,4,2,5,4,2,2,4,2,4,5,3,1,4,2,4,2,4,2,4,4
"46",3,33,2,2,1,5,"ES",4,2,4,4,4,1,3,2,5,2,2,2,4,3,4,4,2,2,3,2,1,5,2,5,1,4,1,4,4,4,3,4,4,2,4,4,4,2,3,4,5,2,4,2,4,1,5,4,4,4
"47",3,21,2,1,1,2,"ES",3,3,3,4,2,4,2,4,2,4,3,2,4,3,3,3,3,4,3,3,4,4,2,3,3,4,3,3,4,4,4,3,4,3,3,3,4,2,3,4,4,1,5,1,4,1,5,4,5,5
"48",1,33,2,1,1,1,"ES",3,4,3,4,2,2,2,4,2,2,3,2,4,2,4,4,2,2,4,2,4,4,2,4,2,4,4,3,4,3,3,3,3,2,3,3,3,1,3,4,4,2,5,1,4,1,5,4,5,5
"49",1,19,1,2,1,1,"ES",3,3,1,3,5,1,5,1,5,5,5,1,3,1,5,5,5,5,1,5,3,1,5,5,2,3,5,1,5,5,3,3,5,1,2,3,5,1,1,5,5,1,5,1,5,1,5,5,5,5
"50",3,28,2,1,1,1,"ES",4,2,5,3,4,2,4,4,2,3,2,4,2,5,2,1,1,1,1,1,2,4,2,2,3,3,2,4,3,4,3,2,2,1,3,4,4,2,4,4,3,3,3,2,3,2,3,2,3,3
"51",3,18,2,2,1,1,"ES",5,4,3,3,4,2,3,4,2,4,5,1,4,4,3,4,5,5,4,4,4,4,2,4,2,3,2,4,4,4,2,4,5,4,4,5,3,5,4,4,4,3,4,2,3,3,4,4,4,4
"52",3,22,2,1,1,1,"ES",2,1,2,4,5,1,1,3,3,3,3,3,5,2,2,2,3,2,2,3,2,2,2,4,3,4,3,4,4,2,3,1,4,2,3,3,2,2,4,3,4,3,5,2,4,1,4,4,4,4
"53",3,28,2,2,1,1,"ES",3,1,2,4,3,1,3,5,4,5,5,2,5,1,4,5,4,5,5,5,1,4,4,4,5,4,4,4,5,4,5,5,5,4,1,5,4,5,2,4,5,1,5,1,5,1,5,5,5,5
"54",3,22,2,1,1,1,"ES",3,3,3,2,3,2,2,2,4,2,4,4,4,5,3,1,1,1,3,1,2,3,2,4,4,1,3,4,4,4,3,4,5,2,3,1,4,3,2,3,4,1,5,2,4,1,4,1,4,4
"55",3,30,2,1,1,1,"ES",1,5,3,5,1,3,1,5,1,5,5,4,5,3,4,3,1,1,1,3,3,1,1,3,5,1,5,1,3,3,1,3,1,1,5,1,1,3,1,5,5,1,3,1,3,1,3,5,3,2
"56",3,21,2,1,1,1,"ES",4,2,5,5,2,5,1,4,4,1,5,5,5,3,4,1,5,5,1,1,5,2,5,5,5,5,5,4,5,5,4,5,5,5,2,5,1,5,1,1,5,1,5,1,5,1,4,5,3,5
"57",3,38,2,1,1,1,"ES",1,2,1,4,1,4,1,5,5,5,4,2,4,4,4,5,2,5,2,4,3,4,1,2,3,4,4,2,2,4,2,4,4,4,2,5,4,2,1,4,4,4,4,2,4,2,4,5,5,4
"58",3,21,2,2,1,1,"ES",4,2,4,1,5,4,5,2,1,3,3,2,5,2,3,4,5,5,4,2,3,4,3,5,1,4,2,4,4,3,4,5,4,3,3,5,4,3,2,4,4,2,5,2,4,1,5,3,4,5
"59",3,58,2,1,1,1,"ES",2,2,3,2,3,5,2,4,2,4,4,3,4,3,3,3,3,3,3,3,1,5,2,3,2,4,2,3,3,3,4,2,5,2,3,2,4,3,3,4,2,2,4,2,3,3,4,2,2,4
"60",3,35,2,1,1,1,"ES",2,3,3,1,3,1,5,3,4,3,2,3,1,1,3,1,5,2,2,1,1,4,1,5,1,1,2,3,5,4,3,3,5,3,3,1,3,2,1,4,4,1,5,1,3,1,3,3,5,4
"61",3,33,2,2,1,5,"ES",2,3,3,3,4,3,3,3,2,4,2,4,4,1,2,3,3,3,3,4,1,5,2,5,1,4,1,4,5,5,3,4,4,4,3,2,5,3,4,3,3,1,5,2,5,1,5,4,4,5
"62",3,20,2,1,1,1,"ES",4,1,5,2,2,3,5,2,5,2,2,4,4,4,4,3,4,3,2,2,5,4,3,4,1,1,2,4,4,5,3,5,4,4,2,4,3,4,1,3,4,3,5,3,4,2,4,3,3,4
"63",3,18,2,1,1,1,"ES",3,4,4,3,3,4,3,3,3,4,1,5,4,3,2,1,1,2,1,2,1,5,1,5,2,3,1,5,5,5,4,4,5,2,3,4,4,2,3,5,4,1,4,1,5,2,5,3,4,4
"64",3,16,2,2,1,5,"ES",1,4,2,5,2,4,1,3,5,5,2,5,5,3,2,1,3,3,3,4,3,4,1,5,3,5,2,3,4,3,4,2,5,2,3,4,4,2,4,5,3,1,5,1,4,2,5,3,3,4
"65",3,18,2,2,1,1,"ES",3,2,5,2,4,2,4,2,4,3,3,4,4,2,2,2,2,3,2,3,4,5,3,4,2,4,2,4,4,3,4,4,4,2,2,2,3,2,3,4,4,3,4,2,3,2,3,3,4,4
"66",3,21,2,2,1,1,"ES",2,4,4,4,2,4,2,5,1,5,4,5,4,1,1,1,2,1,1,1,1,4,1,5,2,4,1,4,5,4,2,4,4,1,3,2,4,4,4,5,3,2,4,1,4,2,5,4,5,3
"67",3,15,2,2,1,1,"ES",5,3,4,1,5,2,5,1,5,1,4,2,5,5,1,4,4,2,2,1,4,2,5,2,5,1,1,3,2,5,4,5,5,4,3,5,5,4,4,4,5,1,5,1,5,1,5,5,5,5
"68",3,47,2,1,1,1,"ES",2,4,3,2,3,3,3,3,4,4,4,3,2,3,3,2,3,2,3,2,3,3,1,3,2,2,2,3,3,3,3,3,3,2,3,3,4,3,4,3,4,1,3,2,2,4,4,4,4,3
"69",4,32,2,2,1,1,"ES",1,3,3,3,4,2,3,2,3,2,5,2,3,1,4,4,5,4,4,3,2,4,1,4,3,4,3,3,4,4,1,4,1,2,1,5,2,2,2,2,4,1,5,1,4,1,4,3,5,5
"70",3,42,1,1,1,1,"ES",3,2,4,3,2,4,4,4,2,4,2,4,4,4,4,3,4,3,3,4,2,2,4,3,4,3,4,3,3,3,2,3,4,2,1,4,4,4,2,4,3,4,4,4,3,2,2,2,5,2
"71",3,32,2,2,1,1,"ES",3,1,5,2,4,2,3,3,4,4,4,2,4,3,2,2,2,3,4,4,3,5,3,4,2,4,1,4,4,5,4,3,4,4,3,4,3,3,5,4,3,1,5,1,5,1,4,2,4,4
"72",3,24,1,1,2,1,"ES",4,1,3,2,3,2,4,2,4,4,2,5,2,4,4,1,3,1,1,2,4,4,2,4,2,3,4,2,2,4,2,4,2,3,1,5,2,2,2,2,3,2,4,4,4,2,4,4,4,4
"73",3,25,2,2,1,1,"ES",2,3,3,2,2,4,3,3,2,5,4,2,5,5,3,4,5,4,3,3,1,4,2,4,1,5,2,4,5,3,3,1,4,3,5,2,5,1,5,3,5,1,5,1,3,1,5,4,5,4
"74",1,19,2,2,1,1,"ES",2,3,3,3,2,2,3,3,3,3,4,3,3,2,4,4,2,2,3,2,3,3,2,2,4,2,4,2,2,4,3,4,4,2,2,5,3,2,2,5,4,2,3,2,4,2,4,4,3,4
"75",3,16,1,1,1,1,"ES",2,4,3,4,3,3,3,3,3,3,3,3,4,2,3,3,3,3,4,4,3,4,3,4,2,3,3,4,4,3,3,3,4,3,2,4,4,4,3,3,4,2,4,1,4,2,4,4,4,4
"76",3,24,2,1,1,2,"ES",3,2,4,3,4,2,3,3,4,4,1,4,3,2,1,2,2,2,1,2,2,4,1,5,1,4,1,4,4,3,5,3,4,1,3,4,2,3,2,3,4,2,5,2,4,1,4,4,4,4
"77",1,19,2,2,1,2,"ES",4,2,4,1,4,2,4,3,5,2,4,3,3,4,3,3,2,3,3,2,3,4,2,4,2,5,2,3,4,4,4,1,5,1,4,1,5,1,2,5,2,2,2,3,2,4,4,1,2,2
"78",3,37,2,1,2,1,"ES",5,4,5,1,5,1,4,1,5,5,3,5,4,2,4,3,5,4,4,3,1,4,1,5,2,3,2,4,3,5,3,1,2,5,3,1,5,3,3,5,5,5,3,1,5,3,5,5,5,3
"79",13,18,2,1,1,1,"ES",1,3,3,4,4,3,2,5,2,4,2,4,5,1,2,2,4,4,2,5,1,5,2,5,1,5,1,5,5,5,4,4,3,3,1,2,3,3,1,3,5,1,5,1,3,1,5,4,4,4
"80",3,30,2,2,1,1,"ES",3,2,4,3,4,2,4,4,4,3,4,2,4,3,4,3,4,2,3,3,2,5,3,5,2,5,2,3,4,4,4,2,3,3,4,4,5,2,3,4,2,3,4,2,3,2,3,1,4,3
"81",3,18,2,2,2,1,"ES",1,3,2,3,2,3,1,5,1,5,3,2,5,2,3,3,4,3,3,4,2,4,1,4,1,4,2,4,4,3,4,1,5,3,3,2,4,3,3,4,4,1,5,1,4,2,5,4,5,5
"82",3,37,2,2,1,5,"ES",3,2,1,3,3,3,3,1,1,5,5,2,5,4,4,5,5,5,4,4,2,2,4,4,4,5,4,4,5,4,3,4,5,4,4,4,2,3,4,5,5,2,5,1,4,1,4,5,5,5
