"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"32",3,21,2,1,1,3,"DK",3,2,3,2,4,2,4,3,4,3,4,4,4,3,4,3,4,4,2,2,2,4,2,4,2,5,2,5,4,3,2,5,4,2,1,5,2,5,1,2,5,2,3,3,4,2,4,5,4,4
"33",3,21,2,1,1,3,"DK",3,3,3,3,4,2,2,4,2,3,1,4,4,3,2,1,1,2,1,3,2,4,1,3,3,1,3,3,2,4,4,1,4,1,1,2,3,3,2,3,3,2,4,3,4,1,5,2,4,4
"34",3,23,2,2,1,3,"DK",4,2,5,2,4,1,3,2,3,2,3,4,3,3,2,2,2,1,1,2,1,5,1,5,1,3,1,2,5,4,3,2,3,2,4,2,4,1,4,3,4,1,3,1,5,2,4,3,5,4
"35",3,23,2,2,1,5,"DK",3,3,2,5,3,3,4,5,2,4,4,2,4,2,3,4,5,5,4,5,1,3,2,4,2,1,2,1,4,2,5,3,3,5,2,5,5,2,5,4,5,1,4,1,4,2,5,5,5,4
"36",3,37,2,2,1,3,"DK",4,3,4,4,4,2,3,5,1,3,4,4,4,2,4,3,4,3,2,2,1,5,1,4,1,5,1,3,5,3,3,4,4,3,3,5,3,3,3,3,4,2,4,2,4,2,3,3,5,4
"37",3,23,2,2,1,3,"DK",3,3,4,2,2,1,2,3,3,2,2,4,3,4,2,3,2,2,1,1,1,5,3,5,1,4,1,5,4,3,4,2,4,1,4,1,4,3,4,4,5,1,5,1,4,1,5,2,5,4
"38",3,25,2,2,1,3,"DK",3,2,5,1,5,2,5,1,5,1,2,3,2,5,3,1,1,1,1,1,2,5,2,5,1,4,1,3,4,4,3,3,3,3,2,1,3,2,3,3,3,2,5,2,3,1,3,3,3,3
"39",3,21,2,2,1,3,"DK",2,4,4,3,4,3,3,3,3,4,4,3,4,2,3,5,3,3,3,4,1,4,1,4,2,5,2,2,4,3,4,2,3,1,3,1,4,1,4,4,3,2,3,3,2,2,4,3,4,2
"40",3,35,2,2,1,1,"DK",4,1,4,3,5,1,4,4,3,2,3,4,4,2,3,4,5,3,3,3,2,5,1,5,1,4,1,3,5,3,2,5,5,4,2,3,3,4,2,4,5,2,5,3,2,1,4,3,5,5
"41",3,35,2,2,2,1,"DK",3,3,4,4,2,4,4,4,2,4,4,4,2,4,5,2,2,3,2,2,1,4,1,4,2,5,1,5,5,4,2,4,4,3,2,2,3,4,1,2,4,2,4,1,4,2,4,4,5,4
"42",3,26,2,1,1,3,"DK",3,2,5,3,4,2,2,3,3,3,1,5,2,5,1,2,1,1,1,1,4,4,1,3,2,4,2,3,3,3,5,2,5,1,5,2,5,1,5,5,5,1,4,1,5,1,5,5,5,5
"43",3,25,2,1,1,1,"DK",1,5,1,4,4,4,3,4,2,4,5,2,4,4,4,4,4,4,4,4,1,3,2,2,3,4,4,4,4,4,1,4,2,2,2,5,2,2,2,3,4,2,4,3,2,2,4,3,4,4
"44",3,27,2,2,1,2,"DK",1,5,3,3,3,2,2,4,5,4,3,2,4,2,3,1,5,4,2,4,3,5,1,4,2,2,3,4,3,3,5,4,3,1,4,2,4,2,3,3,4,2,4,1,4,1,5,4,4,4
"45",3,24,2,1,1,2,"DK",1,4,3,3,4,1,1,3,5,2,3,5,1,3,3,3,2,2,3,2,5,4,2,5,1,5,1,5,5,3,4,1,5,4,2,1,4,4,3,4,4,1,5,1,5,5,5,3,5,5
"46",3,25,2,2,1,2,"DK",1,3,5,3,3,2,3,5,1,4,1,5,2,5,5,1,1,1,1,1,1,5,1,5,1,4,1,5,4,5,2,3,3,2,2,3,3,4,3,3,3,2,4,2,3,2,5,2,5,3
"47",3,18,2,1,1,1,"DK",2,3,4,4,2,2,2,4,2,4,1,4,3,2,3,1,3,4,2,4,1,4,3,5,2,4,2,4,4,4,3,4,4,4,2,4,2,3,2,3,3,2,4,1,4,1,4,2,5,4
"48",3,27,2,2,1,1,"DK",4,1,4,1,5,2,5,3,3,1,4,2,4,2,3,3,3,3,2,3,1,5,3,4,1,5,1,4,4,5,3,4,2,3,3,4,5,2,4,3,5,1,4,2,4,2,4,3,5,4
"49",3,22,2,2,1,5,"DK",4,2,4,2,5,2,4,3,4,4,2,5,4,4,3,2,3,2,3,2,2,4,1,2,3,5,2,4,3,4,3,1,4,2,2,1,4,3,4,5,5,2,4,2,3,2,4,4,5,3
"50",3,28,2,2,1,1,"DK",2,2,2,3,2,2,3,3,3,3,4,3,4,3,5,2,4,4,4,3,1,3,2,3,2,5,3,4,5,4,4,3,4,2,3,4,4,3,2,3,4,2,5,2,5,1,5,3,4,4
"51",3,32,2,1,1,5,"DK",1,5,1,5,1,5,1,5,1,5,1,5,5,3,5,5,5,5,5,3,5,3,3,5,5,5,5,5,3,1,5,1,4,5,5,1,5,3,5,3,3,3,2,3,3,5,3,3,5,5
"52",13,49,2,2,1,1,"DK",2,2,5,3,5,4,5,3,3,3,1,4,2,1,1,1,1,1,1,1,2,5,1,4,1,4,1,5,3,4,3,1,4,1,3,1,4,5,5,5,4,3,2,3,2,1,4,2,2,3
"53",3,22,2,1,1,1,"DK",4,2,4,3,3,2,5,1,5,4,1,5,3,5,4,3,2,2,3,1,1,4,5,5,1,2,1,4,4,4,3,3,4,3,3,3,5,2,4,4,4,2,5,2,5,1,4,3,5,4
"54",3,27,2,2,1,1,"DK",1,3,2,2,1,2,1,5,1,5,5,2,5,1,4,4,4,3,4,4,3,3,4,2,3,3,3,3,3,1,5,1,3,2,3,2,5,3,5,5,4,3,5,4,4,1,4,4,4,3
"55",3,29,2,1,1,1,"DK",2,5,4,4,2,5,1,5,1,5,1,4,2,5,2,2,2,2,2,1,2,2,1,3,3,3,3,3,4,3,2,4,3,3,1,5,4,4,1,4,4,2,4,2,2,2,4,4,4,3
"56",3,34,2,2,1,1,"DK",1,4,2,4,2,1,1,4,1,5,3,4,5,2,1,3,4,4,4,3,5,4,3,5,2,4,4,2,4,3,5,4,4,1,4,1,1,3,1,5,2,1,5,1,5,1,5,2,5,5
"57",3,16,2,2,2,5,"DK",4,1,4,1,5,2,4,2,5,2,3,4,3,2,4,4,2,3,4,2,3,4,3,4,3,4,2,4,5,5,3,4,4,4,1,4,3,3,1,3,2,3,4,3,4,2,4,2,2,4
"58",3,43,2,1,1,1,"DK",4,1,5,1,5,1,5,2,5,1,1,5,3,2,4,4,4,4,4,4,4,4,4,4,2,5,2,4,5,4,2,2,2,1,4,4,3,1,2,4,5,1,5,1,5,1,5,5,5,5
"59",3,25,2,1,1,2,"DK",5,1,5,1,5,1,5,2,5,1,1,1,4,3,5,4,5,5,4,2,2,4,4,4,1,2,2,5,2,4,1,4,5,5,3,5,1,4,1,5,5,1,5,1,5,1,5,5,5,5
"60",3,38,2,2,2,2,"DK",3,2,4,2,4,2,3,4,2,2,4,2,5,2,4,4,4,4,3,4,1,5,1,5,1,5,1,5,5,5,3,2,5,2,3,1,5,3,2,3,5,1,5,2,5,1,5,5,5,5
"61",3,20,2,2,1,2,"DK",3,2,5,3,5,2,4,2,4,3,1,4,4,3,3,1,2,1,1,2,1,5,1,4,2,5,1,5,2,5,4,4,4,1,4,2,4,1,4,5,4,2,3,3,4,1,4,3,5,4
"62",4,41,2,1,1,1,"DK",1,5,2,4,2,5,1,4,2,4,2,4,4,3,4,4,4,4,4,3,2,2,2,4,4,5,4,2,4,4,2,1,2,2,2,4,4,4,4,4,4,5,4,4,4,2,4,2,4,4
"63",3,16,2,1,1,5,"DK",2,5,2,5,1,5,2,5,3,5,1,4,2,2,5,4,1,2,2,4,2,4,4,4,5,5,2,4,3,4,1,5,2,5,1,5,2,4,1,3,5,2,5,2,5,1,5,5,4,4
"64",3,21,2,2,1,5,"DK",4,1,2,2,3,2,3,3,3,5,5,1,5,1,5,5,5,5,5,5,2,4,2,4,2,3,2,3,4,3,3,4,4,2,2,2,5,3,4,4,5,2,5,1,4,1,4,5,5,4
"65",3,54,2,1,1,1,"DK",3,2,4,3,4,1,4,3,4,2,2,4,3,4,3,2,2,2,4,1,3,4,2,4,1,3,3,4,4,4,3,3,4,2,3,2,4,3,4,4,5,1,4,1,4,1,4,4,3,4
"66",3,43,2,2,1,1,"DK",3,1,5,2,5,1,4,2,4,2,1,4,1,5,1,1,1,1,1,1,1,5,1,3,2,2,2,4,3,4,4,2,4,1,3,1,3,2,3,3,4,1,3,2,3,2,5,3,3,3
"67",3,20,1,2,1,5,"DK",2,5,3,5,3,4,3,5,2,5,5,3,5,2,3,4,4,4,4,4,2,4,2,5,2,3,2,4,4,2,4,5,4,4,3,3,4,3,2,3,2,3,4,3,3,4,2,2,4,3
"68",3,22,2,1,1,3,"DK",2,3,4,3,2,4,2,2,2,2,1,4,2,2,2,1,1,2,1,1,2,5,1,3,2,3,1,2,4,2,1,5,5,1,1,2,4,4,2,3,4,2,4,2,4,1,5,2,5,4
"69",3,20,1,2,1,3,"DK",3,1,5,3,5,1,5,3,4,1,2,2,5,1,3,4,4,3,3,5,1,2,1,5,2,5,2,3,3,5,2,5,3,5,2,5,1,4,1,3,2,2,5,1,5,1,2,2,4,5
"70",3,22,2,1,1,2,"DK",3,4,4,4,2,4,1,5,1,5,3,4,3,4,4,2,3,2,3,2,4,4,2,2,4,3,3,3,2,3,2,2,2,2,2,3,2,3,2,3,2,4,3,5,1,4,3,2,2,2
"71",3,23,2,2,1,2,"DK",3,2,4,2,5,1,2,2,4,4,4,3,4,4,4,3,4,4,4,3,2,5,1,5,2,4,2,4,5,4,4,2,4,2,3,4,5,2,5,4,4,3,4,3,5,2,5,3,5,5
"72",12,32,1,1,1,1,"DK",4,4,5,4,5,2,5,3,5,2,1,5,2,5,3,1,1,1,1,1,1,5,1,5,1,5,1,5,5,5,5,2,5,1,5,1,4,1,4,5,5,1,5,1,5,1,5,3,5,5
"73",3,39,2,1,1,1,"DK",2,2,3,4,3,2,2,5,2,3,4,2,4,1,4,5,4,4,5,5,2,2,4,4,4,4,3,2,3,2,2,5,5,2,1,5,3,4,1,4,5,1,5,1,5,1,5,5,5,5
"74",3,22,2,1,1,1,"DK",3,2,5,2,5,2,4,2,2,1,5,3,4,4,4,5,1,1,4,1,2,3,2,4,2,4,1,4,4,3,5,1,5,1,5,1,5,1,5,5,4,1,3,1,3,2,5,5,5,4
"75",3,49,2,2,1,1,"DK",4,2,4,4,4,2,2,3,4,2,2,2,4,2,3,3,4,3,3,2,2,4,2,4,3,2,2,3,4,4,3,4,4,3,2,2,2,3,2,4,5,2,4,2,4,2,5,4,4,4
"76",3,17,1,2,1,1,"DK",3,1,4,2,5,1,4,2,4,3,3,4,3,3,4,3,2,2,2,3,2,5,1,4,1,5,1,4,4,4,4,3,5,1,2,2,2,3,4,4,5,1,4,1,5,1,5,4,4,5
"77",3,18,2,1,2,2,"DK",1,2,5,5,4,2,1,5,4,5,1,5,5,1,1,5,1,1,1,5,2,5,4,2,1,5,1,5,4,4,5,2,5,1,5,5,5,1,4,5,5,2,4,1,4,2,5,1,5,5
"78",3,25,2,2,1,2,"DK",4,1,5,1,5,1,5,1,5,1,1,5,2,3,1,1,1,1,2,1,1,5,1,5,1,3,1,5,3,5,4,2,4,1,5,1,4,1,5,5,5,1,3,1,4,3,5,2,5,4
"79",3,25,1,2,1,2,"DK",4,1,4,2,4,1,3,2,4,2,5,2,5,3,4,2,4,2,4,2,2,5,2,4,1,3,2,4,5,5,3,5,3,5,1,2,3,1,4,3,5,1,4,1,4,1,4,5,5,5
"80",3,34,2,2,1,2,"DK",5,2,4,4,5,1,5,3,4,1,2,5,2,5,3,1,1,1,1,1,2,5,1,5,1,5,1,5,5,5,2,2,2,3,2,5,4,3,1,3,3,2,5,2,4,1,5,5,3,4
"81",3,19,2,1,1,1,"DK",5,1,5,1,5,1,5,1,5,1,1,5,1,5,3,1,2,1,2,1,5,2,1,1,5,1,5,1,1,5,2,4,4,4,1,5,1,5,1,5,5,1,5,2,5,1,5,5,5,5
"82",3,31,2,2,1,1,"DK",2,4,3,4,2,4,2,4,2,4,3,3,4,2,3,4,3,3,3,3,2,4,1,4,2,4,2,4,4,4,3,3,4,3,2,3,3,3,3,4,5,2,4,2,3,2,4,4,4,3
"83",3,33,2,2,1,1,"DK",1,5,2,5,4,2,3,3,2,5,4,1,5,1,5,4,5,4,5,4,1,5,1,5,1,5,1,5,4,4,2,1,5,4,1,4,5,3,1,2,3,2,4,1,4,2,2,1,5,4
"84",3,21,2,2,1,2,"DK",2,2,5,2,4,1,4,2,5,2,2,4,2,5,2,2,4,2,2,1,1,5,1,5,2,5,4,2,5,4,2,2,4,2,2,2,4,2,4,4,4,1,5,1,5,1,4,1,4,5
"85",3,23,2,2,1,3,"DK",3,1,4,1,5,1,4,2,5,2,2,3,3,2,4,1,4,3,4,2,1,5,3,4,2,3,1,5,5,4,4,5,5,3,4,2,3,3,2,4,5,2,5,1,4,1,4,5,4,4
"86",3,36,2,1,1,2,"DK",4,3,2,3,2,4,3,2,3,4,3,3,5,1,5,2,3,3,4,5,2,4,2,3,3,4,3,4,2,4,2,4,5,3,2,2,5,4,4,4,5,1,5,1,3,1,3,5,5,2
"87",3,23,2,1,1,1,"DK",3,5,3,4,4,2,5,4,2,5,2,4,5,3,3,1,2,1,1,1,1,5,3,4,3,3,2,4,4,2,1,4,4,3,1,5,1,1,1,4,5,1,5,1,5,1,5,5,5,5
"88",3,64,1,1,1,2,"DK",3,2,4,3,3,1,4,2,4,2,3,4,3,4,1,2,1,1,3,1,1,5,3,5,1,4,1,5,4,5,5,3,4,1,4,2,4,1,3,4,5,1,5,1,5,1,5,5,4,5
"89",3,49,2,2,1,5,"DK",2,2,3,2,5,1,1,2,4,1,5,3,3,1,4,1,5,5,1,2,1,5,1,5,1,4,1,4,5,5,4,4,2,4,3,3,3,2,3,4,3,1,5,1,4,1,4,4,5,4
"90",3,15,2,1,1,1,"DK",2,3,2,3,4,4,1,3,4,2,3,4,2,3,4,4,4,4,5,3,4,1,5,2,5,2,4,3,1,3,2,3,3,4,2,4,3,4,2,2,2,1,3,1,2,3,4,2,3,1
"91",3,29,2,1,1,1,"DK",3,1,4,2,4,1,4,2,3,1,3,3,3,4,4,3,2,2,4,2,2,5,3,4,1,4,1,4,3,3,4,2,5,2,2,2,4,2,4,4,5,1,3,1,2,3,5,5,4,2
"92",11,32,2,2,1,1,"DK",3,1,3,5,5,3,3,3,3,3,5,1,5,1,5,5,5,2,5,2,1,3,1,5,1,5,3,3,5,5,3,3,3,3,3,3,5,3,4,5,3,5,3,5,3,3,4,3,3,3
"93",3,21,2,2,2,1,"DK",2,4,3,5,4,5,2,3,4,4,3,3,4,1,4,2,2,2,3,5,1,2,3,4,2,1,4,2,3,3,2,5,2,4,1,5,2,2,4,2,5,2,4,2,4,2,3,4,4,4
"94",3,30,2,1,1,1,"DK",4,1,5,3,4,2,5,2,2,2,4,2,5,1,5,4,5,4,5,5,4,2,4,4,2,4,4,2,4,1,2,4,5,5,1,5,5,1,4,2,5,1,5,1,5,1,5,5,5,5
"95",3,49,2,2,1,5,"DK",3,1,5,1,5,1,2,2,5,1,5,5,2,5,5,4,1,1,1,1,4,5,1,4,1,2,1,4,5,5,4,5,1,1,3,5,1,2,2,2,4,1,4,1,5,1,3,1,5,3
"96",3,17,2,1,1,1,"DK",3,2,3,3,3,2,3,3,3,3,2,3,4,4,2,2,2,2,2,2,3,4,2,3,2,2,2,3,4,3,4,2,3,2,2,3,4,2,3,3,4,1,5,1,3,1,5,3,4,4
"97",3,18,2,1,1,5,"DK",3,2,5,2,4,1,4,4,4,2,2,5,2,1,3,1,1,5,1,1,5,4,1,5,1,4,1,4,4,3,2,3,4,2,2,5,4,2,4,3,5,2,3,2,4,2,4,4,3,2
"98",3,30,2,1,1,2,"DK",4,2,5,2,5,1,5,2,5,2,2,3,2,4,2,2,2,1,1,1,2,4,1,4,2,3,5,4,4,4,5,2,4,1,4,2,4,1,4,4,4,1,4,2,3,2,4,5,5,4
"99",3,45,2,1,1,1,"DK",3,2,4,2,4,2,3,2,4,2,2,4,4,2,2,2,2,2,2,2,3,3,1,3,3,2,3,4,3,4,4,2,4,2,4,2,4,3,4,4,4,2,4,2,4,2,4,4,4,4
"100",3,29,2,2,2,2,"DK",4,2,5,1,5,1,5,2,4,1,1,5,1,5,1,1,1,1,1,1,2,5,1,4,1,1,1,4,2,4,4,2,4,1,4,1,4,1,2,5,5,1,5,1,5,1,5,5,5,5
"101",3,14,2,3,1,1,"DK",4,1,5,1,5,1,4,1,5,2,4,2,4,3,1,2,5,5,3,3,3,4,3,4,3,1,1,3,2,4,5,3,5,3,2,3,5,3,4,5,5,1,5,1,5,1,5,5,5,5
"102",3,18,2,2,1,1,"DK",3,3,3,4,4,2,3,3,5,4,5,4,5,2,2,4,4,4,4,4,1,3,2,4,1,4,3,4,4,3,4,3,4,4,2,4,2,3,2,3,4,2,3,2,3,3,4,4,4,3
"103",3,44,2,1,1,1,"DK",4,1,3,2,5,1,5,1,5,1,1,4,3,2,1,1,5,5,1,5,1,4,4,4,1,5,1,5,5,3,2,4,5,1,1,1,4,2,1,4,2,1,5,1,5,1,5,1,5,5
"104",3,26,2,2,2,1,"DK",4,5,3,4,2,1,1,5,1,5,5,2,5,2,4,5,3,1,5,2,4,5,2,5,1,5,1,5,4,5,2,5,4,5,2,4,4,2,3,5,3,2,5,1,3,1,5,4,5,3
"105",5,17,2,2,2,1,"DK",1,2,3,4,2,4,1,5,4,5,5,4,5,3,2,5,4,2,3,3,3,3,1,5,1,5,2,5,5,5,4,1,5,1,3,1,5,1,3,5,5,1,5,1,5,1,5,5,5,5
"106",13,51,2,1,1,1,"DK",1,2,5,2,4,1,4,4,5,3,1,5,4,4,2,1,1,1,1,1,1,5,1,4,1,4,1,4,4,5,3,4,3,1,4,3,2,3,2,4,4,1,1,2,5,1,5,3,4,5
"107",3,18,2,1,1,5,"DK",2,3,3,5,3,4,3,4,2,2,4,3,3,3,3,4,2,1,4,3,2,4,2,4,4,4,2,4,4,3,3,2,3,3,2,3,3,1,2,3,4,3,5,3,4,1,4,4,3,3
"108",3,31,2,2,1,5,"DK",4,3,5,3,4,2,5,3,5,2,2,4,5,2,4,2,4,2,4,4,1,5,4,4,2,4,1,4,5,5,2,4,4,3,4,2,4,2,2,4,4,2,3,2,4,3,4,2,5,3
"109",3,57,2,1,1,5,"DK",3,1,4,2,5,1,4,3,4,1,3,3,2,2,3,3,4,4,3,3,2,4,2,4,1,4,1,3,4,4,2,4,5,4,2,5,2,3,1,4,5,1,5,1,4,1,4,4,5,5
"110",3,48,2,1,1,1,"DK",1,5,2,5,2,5,1,5,1,5,3,3,3,1,3,3,2,2,4,3,3,3,4,3,3,3,3,2,3,2,2,3,3,3,3,2,3,3,2,3,4,2,5,1,3,5,4,4,3,4
"111",3,26,2,1,1,1,"DK",4,1,4,1,4,1,5,2,5,3,1,4,2,4,2,3,1,1,2,2,1,4,3,4,2,2,1,3,4,3,2,5,4,3,1,2,3,4,2,4,5,1,4,1,5,1,5,5,4,4
"112",3,22,2,2,1,2,"DK",3,3,3,3,3,3,3,3,3,2,2,4,3,3,3,2,4,3,3,2,2,3,1,3,2,4,2,3,3,3,4,4,4,3,1,4,2,4,3,3,3,2,4,1,3,2,4,3,4,3
"113",3,33,2,1,1,1,"DK",4,1,4,1,5,1,5,4,4,3,1,5,3,4,1,1,3,2,3,2,3,3,4,4,2,4,2,4,4,3,1,1,3,2,1,1,2,3,1,4,5,1,5,1,4,1,5,4,4,3
"114",3,24,2,1,1,1,"DK",3,2,2,4,4,1,2,4,2,5,5,2,5,1,4,5,4,4,5,5,2,4,4,4,2,4,3,4,3,3,1,5,4,5,1,5,4,5,1,3,5,1,5,1,5,1,3,5,5,5
