"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"1",1,20,2,2,1,1,"PH",3,5,2,5,2,1,1,5,2,5,3,3,4,3,2,2,3,2,3,3,2,3,3,3,2,3,2,4,2,2,3,3,4,2,2,2,4,2,4,3,3,1,4,2,3,2,3,2,4,3
"2",9,23,2,2,1,1,"PH",2,2,5,1,4,2,4,1,4,1,4,2,5,4,1,4,2,2,4,1,1,5,1,5,1,5,1,1,5,5,5,4,4,1,4,1,5,2,5,4,4,1,5,1,5,1,5,4,5,5
"3",11,19,2,2,1,5,"PH",5,2,4,3,2,3,4,3,3,5,3,4,3,3,2,2,2,1,2,2,1,4,3,4,3,5,3,4,4,5,3,1,2,4,4,4,2,1,1,3,3,1,4,5,4,2,5,2,5,3
"4",11,20,1,1,1,1,"PH",1,2,5,4,4,2,5,5,1,5,5,4,5,3,4,4,3,3,3,1,1,5,1,5,3,5,1,5,5,5,3,5,5,5,3,5,5,4,4,5,5,3,4,3,5,2,5,5,5,5
"5",11,42,2,2,1,1,"PH",3,4,4,4,5,2,3,3,2,5,5,3,5,3,3,3,2,4,2,4,4,4,2,5,2,4,2,5,5,4,4,2,5,1,3,2,3,3,5,3,3,3,5,4,4,2,5,2,4,5
"6",11,14,2,2,1,1,"PH",1,4,1,5,2,5,1,5,1,5,5,1,5,2,5,5,5,5,5,5,3,3,2,3,3,4,3,3,3,3,3,2,2,2,1,5,3,5,1,3,4,5,5,5,2,5,1,3,3,4
"7",11,21,2,2,1,1,"PH",4,2,4,4,2,3,3,4,3,4,1,5,2,2,2,2,3,3,3,3,4,4,3,4,4,3,2,4,4,4,2,3,2,3,2,3,2,4,1,4,3,2,3,2,3,2,4,4,4,3
"8",11,23,2,1,1,1,"PH",1,1,3,4,5,2,1,4,3,5,5,3,4,3,3,5,5,4,4,4,5,5,4,5,3,3,3,4,4,3,3,5,4,3,5,1,5,3,4,3,2,3,3,3,3,2,4,3,4,5
"9",11,16,2,2,1,1,"PH",1,5,1,3,1,5,1,4,3,5,5,1,5,1,5,5,5,5,5,5,3,2,1,5,1,5,1,4,5,1,3,4,5,5,2,5,3,1,5,3,5,1,5,1,5,1,5,5,5,5
"10",9,17,2,2,1,1,"PH",5,3,4,1,5,2,5,3,4,3,4,3,5,3,3,4,2,1,3,4,4,5,1,3,3,5,1,3,5,5,3,3,3,3,3,3,2,3,4,3,2,2,3,2,3,3,4,1,4,3
"11",11,18,1,2,1,1,"PH",3,1,4,4,4,2,3,2,5,4,2,4,3,3,1,1,2,2,2,2,1,5,2,5,1,1,2,5,4,3,4,3,5,2,2,3,4,3,4,3,5,2,3,1,4,3,5,4,5,2
"12",11,17,2,2,1,1,"PH",3,1,4,3,4,1,3,1,4,4,2,1,2,2,2,1,1,1,2,1,2,5,1,5,1,5,1,5,5,5,3,2,5,1,4,4,5,1,5,5,4,1,5,1,4,1,4,3,5,5
"13",11,18,1,1,2,2,"PH",5,3,5,3,5,1,5,1,5,1,1,5,1,5,1,1,1,5,1,5,1,5,1,5,1,5,1,5,5,5,5,1,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,1,5,5
"14",11,43,2,0,1,1,"PH",1,1,5,1,5,1,1,5,5,1,1,4,1,5,1,1,1,1,1,1,1,5,1,5,1,5,1,5,5,5,5,1,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,1,1,5
"15",11,15,2,2,1,1,"PH",2,5,1,4,1,5,1,5,1,5,5,3,3,5,5,5,5,5,5,5,2,1,2,2,5,4,5,3,1,2,3,4,5,4,2,5,5,3,2,3,2,5,5,1,4,1,4,2,4,4
"16",11,1995,2,2,1,2,"PH",1,3,3,4,3,1,1,4,1,4,3,4,4,2,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,5,4,1,5,1,4,1,5,2,4,4,4,1,4,5,5,1,5,4,5,5
"17",11,18,2,2,1,1,"PH",1,5,2,5,2,2,1,5,4,5,4,3,4,1,1,2,4,4,3,4,2,4,3,5,2,3,1,4,4,4,3,2,4,4,2,3,3,4,3,4,5,2,5,1,3,1,5,5,5,5
"18",11,18,2,2,1,1,"PH",1,4,1,4,3,5,1,4,2,4,4,2,4,2,4,4,4,4,4,4,2,4,4,5,5,5,4,3,5,4,3,2,5,4,4,2,4,1,3,4,2,4,5,2,4,1,3,1,2,4
"19",11,16,2,1,2,1,"PH",4,3,4,5,1,4,5,4,2,5,2,3,5,5,4,5,2,1,4,5,3,5,2,5,1,5,2,4,5,5,5,2,4,1,5,1,5,3,5,5,4,4,5,3,5,1,4,3,5,4
"20",13,15,1,1,1,1,"PH",1,3,4,3,3,3,2,4,3,5,4,4,5,3,1,4,1,3,2,2,5,5,2,2,2,4,1,2,4,3,3,4,4,4,3,5,4,2,4,2,5,5,1,4,3,5,4,2,4,3
"21",10,18,2,2,2,1,"PH",3,4,2,3,3,3,2,5,2,5,3,3,3,3,3,3,3,3,3,2,1,3,1,5,3,4,2,4,4,3,3,2,4,2,2,3,3,3,4,3,3,3,4,2,3,2,4,3,5,4
"22",11,14,2,2,1,5,"PH",2,1,3,5,2,3,1,3,2,5,5,3,5,1,5,4,5,5,5,5,2,3,1,4,3,4,3,4,4,4,4,2,5,5,1,5,4,3,2,3,4,4,5,3,3,2,3,4,5,5
"23",9,17,2,2,1,1,"PH",1,2,2,4,4,2,1,2,2,1,4,2,5,3,1,2,1,2,2,5,5,3,1,5,1,5,1,5,5,5,5,3,5,1,2,1,5,2,5,5,4,1,4,1,5,1,5,5,5,5
"24",13,18,2,2,1,5,"PH",1,4,5,4,5,4,3,3,2,3,4,4,4,4,3,4,2,2,2,3,4,5,1,5,4,5,1,3,4,4,4,4,4,4,4,3,3,3,5,3,3,3,3,3,3,2,4,2,4,4
"25",13,18,2,2,1,5,"PH",2,2,4,3,5,2,5,2,3,3,2,3,1,3,3,3,3,4,2,3,3,2,2,5,2,4,1,3,5,3,4,2,3,2,2,4,3,3,3,3,4,3,3,5,3,1,3,4,4,5
"26",13,21,2,2,1,1,"PH",1,4,4,3,2,3,1,1,3,5,3,3,5,2,1,3,1,2,2,4,2,5,1,5,1,5,2,3,5,3,4,3,4,1,1,5,3,3,4,3,3,1,4,5,4,1,5,3,5,3
"27",11,17,2,1,2,3,"PH",2,3,4,4,2,3,2,3,4,4,4,5,2,3,4,4,4,4,4,2,3,3,2,3,3,3,2,3,4,4,4,5,3,4,2,4,3,3,4,4,4,2,5,3,4,2,4,2,4,4
"28",11,26,2,2,1,1,"PH",5,2,5,4,5,3,4,4,2,3,4,3,4,3,4,3,5,3,3,3,1,5,4,5,1,5,1,5,5,5,3,4,4,3,5,5,5,3,5,3,4,1,4,1,4,1,5,1,5,5
"29",13,22,2,1,1,1,"PH",3,4,4,3,3,4,3,2,2,3,2,4,2,4,2,3,3,2,3,2,3,3,2,4,2,3,2,3,4,3,3,2,3,2,4,1,4,2,4,4,3,4,3,2,3,2,3,2,3,3
"30",11,16,1,2,1,1,"PH",4,1,5,4,4,3,5,4,2,1,2,4,4,4,2,1,3,2,3,2,1,5,2,4,1,4,1,4,4,4,3,4,3,2,3,4,3,3,3,3,2,2,4,3,3,2,4,1,3,3
"31",13,15,2,2,1,1,"PH",1,1,5,5,5,1,5,1,1,1,1,1,5,5,5,1,5,1,1,1,5,5,1,5,1,5,1,5,5,1,5,5,5,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,5,1
"32",11,20,2,2,2,1,"PH",3,4,4,4,3,3,3,4,3,5,4,4,4,1,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,2,4,4,4,2,4,4,4,4,3,4,2,4,2,4,2,4,4,5,4
"33",11,16,2,2,1,1,"PH",1,2,5,3,3,3,5,5,2,3,3,4,4,3,2,4,2,1,1,3,1,4,1,5,2,5,2,4,4,5,4,4,4,2,2,4,4,1,3,4,4,2,4,1,5,2,5,2,4,5
"34",1,16,1,2,1,1,"PH",5,1,5,3,5,2,3,2,3,5,5,5,5,3,4,5,5,5,5,5,1,4,2,5,2,5,2,3,5,5,5,5,5,5,2,5,5,3,5,5,3,2,3,3,3,2,3,2,5,5
"35",11,1994,2,1,1,1,"PH",1,5,1,4,3,4,2,5,1,5,4,5,3,3,2,5,3,1,2,4,4,4,2,5,4,5,3,4,4,5,4,4,4,3,3,4,4,3,4,4,4,4,3,3,4,1,4,3,5,5
"36",11,21,2,1,1,1,"PH",2,5,3,3,3,4,2,3,1,5,1,4,4,5,2,1,3,4,2,4,4,5,2,4,2,5,3,3,4,3,3,3,4,3,2,4,2,2,3,2,4,2,4,1,3,2,4,3,3,3
"37",11,27,2,2,3,1,"PH",4,5,5,1,4,1,5,1,1,1,1,1,1,5,2,1,1,1,1,1,5,5,1,5,1,5,1,5,5,5,4,1,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,2,5,5
"38",11,26,2,2,1,1,"PH",2,2,5,4,4,2,2,2,4,4,2,2,1,3,3,1,3,2,1,4,1,3,1,4,2,5,3,5,4,4,4,1,5,1,5,4,4,1,5,4,3,2,4,1,4,1,4,1,4,4
"39",11,38,2,1,1,1,"PH",1,2,4,5,4,2,2,4,2,4,4,4,2,4,2,2,2,2,4,2,1,4,2,4,2,3,2,4,4,3,2,4,4,3,2,4,2,2,2,3,1,4,5,2,3,1,4,2,2,4
"40",11,16,2,2,1,5,"PH",2,4,2,3,3,4,4,4,3,4,4,2,5,5,4,3,2,4,4,4,3,4,1,4,1,4,1,5,4,3,3,2,4,2,3,3,3,3,3,3,3,2,4,3,2,3,4,3,5,3
"41",11,16,2,1,1,1,"PH",1,1,3,4,2,1,1,4,2,5,4,4,5,1,3,5,1,1,5,1,3,5,4,3,2,2,2,2,3,2,3,2,4,4,1,4,3,2,2,4,4,1,5,1,4,1,3,1,3,5
"42",11,52,2,2,1,2,"PH",2,5,4,3,5,3,3,4,4,3,1,4,3,4,2,2,1,1,2,1,1,5,1,5,2,5,1,5,5,5,3,5,5,1,3,1,4,1,5,5,3,3,4,2,3,1,4,1,4,3
"43",11,19,2,2,1,1,"PH",3,2,4,4,4,2,3,2,1,3,3,4,3,3,3,3,4,3,4,2,2,4,2,5,1,5,1,4,4,4,3,3,5,3,3,2,5,3,3,3,3,3,4,2,3,1,3,3,4,3
"44",11,26,2,2,1,1,"PH",1,2,4,3,5,3,4,2,3,3,3,3,3,3,3,3,3,3,4,2,3,4,3,4,1,4,1,3,4,4,3,4,4,2,4,3,3,3,4,3,3,3,3,3,3,3,4,2,4,3
"45",11,39,2,2,1,1,"PH",3,2,3,3,4,2,4,3,4,4,3,5,4,2,4,2,4,4,3,3,1,5,1,5,2,5,1,4,5,4,3,5,5,1,3,3,5,2,3,3,4,3,4,2,4,1,4,3,4,3
"46",11,24,2,1,1,1,"PH",4,2,2,5,3,1,3,5,5,5,5,5,1,3,5,3,4,3,3,1,3,2,1,5,5,5,5,2,5,5,1,5,4,5,1,5,4,4,1,4,5,2,5,1,5,1,5,5,5,5
"47",13,23,2,2,1,5,"PH",4,4,3,2,4,3,4,3,1,4,4,3,4,3,2,3,4,3,2,4,4,3,4,2,3,3,3,4,3,3,4,3,3,3,4,3,4,3,3,3,3,2,2,3,3,2,3,3,4,3
"48",11,18,2,1,1,1,"PH",1,3,3,5,1,1,1,1,3,5,1,2,4,3,5,5,3,3,5,3,3,5,3,5,2,5,3,5,3,4,1,2,4,3,1,5,5,3,2,4,4,2,5,1,4,1,5,3,5,5
"49",11,18,2,1,1,1,"PH",2,4,5,4,3,4,3,5,2,5,4,4,3,4,4,2,2,1,2,4,1,5,1,5,1,5,2,4,5,5,3,5,4,1,4,3,5,2,5,4,4,4,2,2,4,4,5,1,5,5
"50",11,16,2,2,1,1,"PH",2,3,4,2,5,1,3,4,1,5,3,4,3,2,2,3,2,2,3,2,4,4,1,5,2,5,1,4,5,4,3,2,5,4,3,4,5,3,4,4,5,1,5,5,4,1,4,3,5,4
"51",11,22,2,1,1,1,"PH",2,4,5,2,5,1,1,4,5,5,1,2,5,5,5,1,1,1,1,1,1,4,1,5,1,5,4,2,5,5,3,2,5,1,4,1,5,1,5,5,2,3,5,5,5,1,5,1,5,5
"52",11,1990,2,2,1,1,"PH",3,2,3,3,2,3,2,2,3,5,3,3,4,2,5,3,2,2,4,2,5,3,4,5,3,4,2,2,4,4,3,3,4,2,2,3,3,2,3,3,2,3,5,3,4,2,3,1,3,4
