"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"15",5,34,2,2,1,1,"TR",1,1,5,2,5,2,4,3,3,2,4,2,4,5,5,5,5,5,5,5,5,3,3,5,1,5,4,5,5,5,5,1,5,1,5,1,5,3,4,3,3,1,5,1,4,1,5,2,3,5
"16",3,24,2,1,2,2,"TR",4,4,2,4,2,4,3,4,2,4,5,2,5,2,4,5,5,5,5,4,4,4,3,4,3,3,1,4,4,2,1,5,4,5,3,4,4,4,1,2,3,2,4,1,2,1,2,3,4,4
"17",13,20,2,2,1,1,"TR",2,4,2,4,2,4,2,2,4,4,4,2,4,4,4,5,4,4,4,4,2,3,4,3,3,3,2,3,4,3,4,4,5,3,3,4,3,3,4,4,3,2,4,2,4,2,5,3,4,4
"18",3,25,2,2,1,1,"TR",5,2,5,1,5,2,5,2,5,1,2,5,1,4,3,2,4,3,1,1,4,4,1,5,1,5,1,4,5,4,4,5,3,2,2,2,3,1,2,4,3,1,5,2,4,1,5,1,3,4
"19",5,18,2,1,0,1,"TR",5,1,4,2,4,2,5,2,4,2,2,4,1,2,4,4,5,3,2,4,1,5,2,5,2,5,2,4,4,4,3,4,5,2,1,2,2,2,2,4,4,1,4,1,4,1,4,3,5,3
"20",1,20,2,1,1,1,"TR",5,3,4,4,4,4,4,5,2,4,5,2,4,2,4,5,5,5,4,2,4,3,1,5,2,5,2,4,4,5,3,2,2,2,3,2,4,3,3,3,3,2,3,3,5,3,4,2,4,3
"21",3,27,2,2,1,1,"TR",3,2,4,3,4,2,3,2,4,4,4,3,5,2,4,3,4,4,2,5,1,5,1,5,1,5,1,4,5,5,4,5,4,3,2,4,5,2,3,4,5,2,5,2,3,2,4,3,5,4
"22",1,30,2,1,1,1,"TR",4,1,4,2,4,1,4,2,4,2,2,4,3,4,2,3,2,3,4,2,2,3,2,2,3,4,3,2,2,4,3,4,3,3,2,3,3,4,2,3,5,1,3,2,3,1,4,4,3,3
"23",13,20,2,1,1,2,"TR",1,5,2,2,2,5,2,2,5,5,3,2,2,4,2,4,4,3,3,3,3,4,1,5,4,2,2,2,5,2,4,2,4,1,4,3,5,2,3,4,3,1,5,3,5,1,5,2,5,3
"24",5,24,2,1,1,5,"TR",1,5,4,4,3,4,1,4,4,5,4,1,5,1,2,3,3,3,1,5,5,3,1,3,3,4,3,3,5,2,3,4,5,4,2,1,3,3,3,3,5,1,4,1,4,1,5,4,5,5
"25",5,22,2,1,1,5,"TR",2,3,3,2,4,2,4,2,3,4,4,2,4,3,5,4,5,5,5,3,4,4,3,4,2,3,2,4,4,3,3,4,4,4,2,4,2,4,2,2,5,1,4,2,4,2,5,4,4,4
"26",5,21,2,2,1,5,"TR",3,4,2,5,1,2,1,4,3,5,3,3,4,2,2,3,2,3,3,3,4,2,1,4,2,4,4,3,4,3,4,3,5,2,4,5,4,3,2,4,5,1,5,3,3,2,5,5,3,2
"27",3,32,2,1,1,5,"TR",2,4,2,4,2,4,2,4,4,5,1,4,4,3,2,2,4,3,2,3,4,4,4,4,2,4,3,4,4,4,3,3,4,3,3,3,1,3,2,4,4,3,4,3,4,1,4,3,3,4
"28",3,27,2,2,1,5,"TR",2,2,3,5,3,1,1,1,5,4,3,2,2,3,2,3,5,3,2,2,1,3,1,4,5,3,4,4,3,3,5,3,5,1,3,1,1,1,5,4,3,4,5,1,3,1,5,5,3,5
"29",3,20,2,2,1,5,"TR",3,2,3,2,3,3,3,2,4,3,4,2,5,4,4,4,4,3,4,2,2,3,1,4,2,4,2,4,4,4,4,3,5,3,3,2,3,3,4,3,5,2,5,2,4,2,4,4,4,5
"30",5,25,2,1,1,5,"TR",1,4,4,4,3,3,2,4,3,4,3,3,4,2,3,2,2,2,2,2,2,3,1,4,2,3,2,4,4,3,3,3,5,2,3,3,4,2,4,4,3,2,3,3,3,2,3,3,3,3
"31",3,19,2,2,1,5,"TR",3,3,3,2,2,2,2,3,2,4,4,4,5,3,3,4,5,3,3,3,5,5,1,5,1,5,1,5,5,5,1,5,4,5,1,5,1,5,1,2,5,1,5,1,4,1,5,5,3,5
"32",3,20,2,1,1,5,"TR",3,2,3,2,3,3,3,3,3,4,5,2,5,3,3,4,5,4,4,3,4,3,2,4,2,5,2,3,4,3,3,2,3,2,3,1,4,3,2,3,3,2,3,3,3,2,4,2,3,3
"33",3,19,2,1,1,5,"TR",4,3,5,1,4,2,4,3,5,2,3,4,3,1,2,1,2,2,5,2,2,5,2,4,3,4,2,4,3,5,4,1,5,1,3,2,4,2,4,5,5,1,5,1,3,1,3,4,3,3
"34",5,21,2,1,1,5,"TR",1,3,2,3,4,2,3,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,4,2,4,2,4,4,4,3,4,4,2,3,4,4,3,4,2,4,1,3,2,4,1,4,3,4,5
"35",5,20,2,1,3,5,"TR",4,2,3,3,4,2,4,1,5,4,3,3,4,4,5,3,4,4,2,4,5,4,2,4,2,3,3,4,4,4,5,2,5,5,1,2,2,5,3,5,4,1,5,1,5,1,5,4,4,5
"36",3,20,2,2,3,2,"TR",4,3,2,4,5,5,5,1,3,5,4,2,5,5,3,2,4,2,3,5,4,5,1,5,1,5,1,5,5,4,4,2,5,2,4,1,5,1,5,4,3,1,5,1,4,1,5,5,5,5
"37",13,20,2,2,2,5,"TR",3,1,5,1,5,1,4,1,5,2,5,5,4,4,3,4,1,1,1,5,5,3,1,4,1,5,2,1,5,5,5,3,5,1,5,1,5,1,5,5,5,2,5,3,4,2,5,2,3,5
"38",13,20,2,2,1,5,"TR",3,2,3,3,4,2,4,3,3,3,3,3,5,4,3,4,4,4,4,3,5,4,3,4,2,5,2,4,4,3,2,4,4,4,3,4,3,3,2,3,3,3,4,1,2,2,2,3,3,3
"39",5,21,2,2,1,5,"TR",1,5,2,3,1,4,1,5,3,5,5,2,5,5,3,4,3,3,2,4,4,5,2,5,3,4,1,3,5,4,2,5,4,3,3,3,2,4,3,3,3,4,4,3,3,1,3,1,2,3
"40",3,21,2,1,3,5,"TR",3,2,4,3,4,2,3,3,3,2,2,4,4,5,4,2,4,4,3,3,4,2,2,3,4,3,4,3,3,3,4,3,5,3,3,3,4,4,3,4,2,1,5,1,3,1,3,4,3,5
"41",13,22,2,2,2,5,"TR",2,2,3,4,3,3,3,4,3,3,5,3,3,2,4,4,4,4,4,3,3,4,1,4,1,4,2,4,4,3,3,3,4,3,3,3,4,2,2,4,3,2,3,3,2,2,4,3,3,2
"42",5,1993,2,2,1,5,"TR",2,3,5,3,4,1,2,5,2,5,4,3,2,3,5,3,5,5,5,4,4,5,1,5,1,3,3,5,5,5,5,5,5,1,5,1,1,4,5,3,3,1,5,4,5,1,5,2,5,5
"43",3,28,2,2,1,1,"TR",4,2,5,3,5,2,5,2,4,2,2,4,4,4,2,2,1,1,1,1,2,5,1,5,1,5,1,4,5,4,4,3,3,3,4,2,3,2,4,3,5,2,4,3,4,2,5,3,4,4
"44",13,20,2,2,1,5,"TR",5,1,5,2,4,2,5,2,2,2,2,4,3,2,2,2,2,2,2,1,2,5,4,4,2,4,1,4,4,3,4,4,3,3,2,4,2,3,2,2,3,2,5,4,4,5,5,2,3,4
"45",13,21,2,2,1,4,"TR",4,4,4,2,4,2,4,4,2,3,3,4,4,3,3,4,3,4,3,3,2,3,1,4,2,4,2,4,4,4,4,4,5,2,4,4,4,2,4,3,2,3,2,4,4,4,4,2,3,3
"46",3,21,2,2,1,1,"TR",4,1,3,3,4,1,4,5,4,3,5,3,5,1,2,5,5,4,4,3,4,4,2,4,1,5,2,4,5,3,3,4,5,3,2,5,2,3,3,4,3,3,3,1,2,2,4,3,5,3
"47",5,23,2,1,1,1,"TR",1,5,2,4,2,5,1,4,3,5,5,2,5,3,5,4,4,4,4,3,5,5,1,5,1,5,1,3,5,4,3,4,5,5,3,3,5,5,3,4,5,3,5,2,5,1,4,5,5,5
"48",3,22,2,2,1,1,"TR",5,1,1,2,5,1,5,5,5,2,5,1,5,1,5,3,4,3,5,4,1,5,1,4,1,1,1,5,5,4,5,1,5,4,3,1,2,1,5,4,3,1,2,1,4,1,5,3,1,5
"49",5,23,2,1,1,1,"TR",3,2,2,3,4,2,2,4,2,4,2,2,5,3,3,5,4,4,4,3,4,2,4,4,4,5,4,3,4,3,4,1,4,2,3,2,5,4,4,4,3,2,4,1,5,2,4,3,5,5
"50",13,22,2,2,1,1,"TR",1,2,1,3,3,1,1,5,5,5,5,2,5,1,3,3,2,2,3,5,3,3,2,5,1,2,4,4,4,3,1,3,5,3,2,2,3,3,3,5,5,1,5,1,3,2,3,2,3,5
"51",5,20,2,1,1,1,"TR",2,2,4,2,5,2,2,2,4,4,3,3,5,4,4,3,2,3,3,3,2,2,2,5,1,4,2,5,4,4,3,4,5,4,2,4,3,4,2,3,4,2,2,3,4,2,5,3,5,4
"52",3,23,2,1,2,1,"TR",3,2,2,2,5,4,2,4,4,5,2,3,3,4,2,1,4,4,1,4,4,4,3,3,3,2,2,3,3,2,4,1,4,1,3,4,4,2,2,4,3,2,5,2,4,1,5,3,4,4
"53",5,27,1,1,1,1,"TR",4,2,2,2,3,2,2,1,4,3,5,1,4,4,4,4,4,4,4,4,2,2,4,4,2,3,2,3,4,3,2,4,2,3,2,4,3,3,2,3,2,2,4,3,4,2,5,3,4,4
"54",13,23,2,2,3,1,"TR",5,1,5,2,5,1,5,2,1,1,4,2,4,2,2,2,5,4,2,3,2,5,2,5,1,4,1,5,5,3,4,3,5,4,3,4,2,2,2,2,5,2,5,2,5,1,5,5,3,5
"55",5,22,2,1,2,1,"TR",2,5,2,4,2,5,1,4,2,5,5,1,5,4,4,5,4,4,4,4,5,4,5,2,2,4,1,1,2,3,5,3,5,4,2,1,4,3,5,3,3,1,4,2,5,2,3,3,4,5
"56",3,39,2,2,1,1,"TR",1,5,2,3,1,5,2,5,2,4,3,3,4,4,3,3,5,2,3,3,1,5,3,3,5,3,4,5,4,2,3,3,5,4,5,4,3,1,3,4,5,1,3,1,3,3,5,4,3,3
"57",13,23,2,2,1,5,"TR",3,1,5,1,5,1,5,3,4,1,2,3,4,4,3,3,2,3,2,3,2,5,1,5,1,5,1,5,5,5,3,2,5,2,4,1,4,1,3,1,5,1,5,1,3,1,4,2,3,4
"58",5,20,2,1,1,1,"TR",5,3,3,2,3,3,4,5,2,5,3,4,4,3,4,3,4,4,3,2,4,4,3,5,2,5,2,4,4,4,5,4,5,3,4,2,4,3,4,3,4,3,5,3,5,1,4,3,4,5
"59",5,37,2,2,2,1,"TR",3,3,4,3,4,2,1,4,4,2,5,4,5,5,2,4,1,2,3,3,3,4,1,4,1,5,1,4,5,5,5,4,5,4,3,1,1,2,4,5,4,1,4,1,3,1,4,2,2,2
"60",13,21,2,2,1,4,"TR",1,3,4,3,4,2,4,3,4,1,2,4,3,4,3,2,4,4,3,3,3,5,1,4,2,4,2,4,4,4,3,3,5,4,2,2,1,2,2,4,4,2,5,1,4,1,5,3,4,5
"61",5,27,2,1,1,1,"TR",1,3,5,4,4,1,4,5,4,4,2,4,2,2,1,4,2,1,2,2,2,5,2,4,1,4,1,4,4,4,4,2,4,1,4,1,4,4,4,3,3,5,3,2,4,1,5,3,4,5
"62",5,21,2,1,1,1,"TR",1,2,3,3,3,3,1,3,3,4,5,2,5,2,4,4,4,3,4,4,1,4,1,4,2,4,2,4,4,3,3,4,4,3,2,3,3,4,4,4,5,1,4,1,3,1,4,4,4,4
"63",13,32,2,1,1,1,"TR",2,1,3,2,4,1,4,3,4,2,4,2,4,4,3,3,3,3,3,4,4,3,1,4,1,4,1,4,4,4,3,2,5,4,3,3,3,3,3,5,5,1,4,1,5,1,5,4,3,5
"64",5,23,2,2,1,1,"TR",1,4,1,4,3,3,1,1,5,4,5,1,5,5,5,5,5,5,5,5,1,3,2,5,2,5,3,3,5,5,1,1,5,5,1,5,3,5,1,4,3,2,4,3,4,3,5,3,5,3
"65",3,28,2,1,1,1,"TR",4,1,5,2,5,1,5,1,5,3,4,4,3,3,3,2,3,1,4,1,1,5,1,5,1,5,2,3,5,5,3,3,5,1,5,1,1,1,3,5,5,1,5,1,5,1,5,5,2,5
"66",13,20,2,2,1,5,"TR",4,2,4,3,4,2,4,3,4,3,4,3,4,3,3,4,4,3,4,2,3,3,1,4,5,4,4,4,4,3,4,3,5,2,3,2,4,3,4,3,4,2,3,2,3,1,4,3,4,4
"67",3,21,2,1,1,1,"TR",2,3,4,3,3,3,2,3,4,5,2,4,3,4,3,2,2,2,3,2,3,2,2,4,2,4,3,4,3,4,4,4,4,2,1,4,4,3,4,2,4,2,5,2,4,1,4,4,2,3
"68",5,21,2,2,1,2,"TR",3,2,5,1,5,1,5,5,5,2,2,3,5,3,1,3,5,4,1,5,5,5,1,5,1,5,1,5,5,5,5,1,5,1,4,1,5,1,1,5,5,1,2,4,4,5,5,4,5,3
"69",5,21,2,2,1,1,"TR",2,3,3,4,2,3,2,3,2,4,3,4,4,2,3,2,4,3,2,3,3,3,4,3,3,3,2,3,2,3,3,3,4,3,2,4,2,3,2,3,4,2,4,2,3,2,4,3,4,3
"70",3,18,2,2,1,1,"TR",4,4,3,3,5,2,4,3,5,3,3,3,5,1,4,4,4,3,4,3,3,5,4,4,2,4,1,4,5,4,2,3,5,4,1,4,4,3,3,3,5,1,5,3,5,1,5,5,4,5
