"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"12",3,47,2,1,1,2,"NO",3,2,4,2,4,2,4,2,4,3,1,5,2,5,2,2,2,1,3,1,2,4,2,4,2,2,2,3,4,3,4,2,4,1,3,2,4,2,4,4,5,1,4,2,4,2,5,4,4,4
"13",3,22,2,1,1,3,"NO",3,1,4,3,4,1,4,2,4,3,4,5,4,3,4,3,4,4,2,3,5,4,4,3,2,3,2,3,3,5,2,3,5,2,3,3,4,2,4,3,4,4,3,4,4,2,2,3,5,5
"14",3,16,2,2,1,2,"NO",3,3,3,2,3,2,3,3,3,3,2,4,4,3,3,3,2,2,2,3,2,4,1,5,1,3,1,4,4,3,3,5,5,3,1,5,3,3,3,4,5,1,5,1,4,1,5,5,5,5
"15",5,30,2,1,1,5,"NO",3,4,3,3,5,1,5,5,3,3,2,2,3,3,4,5,5,4,4,2,1,5,1,5,1,5,1,5,3,3,3,1,5,1,2,1,5,3,1,3,5,1,5,1,5,1,5,3,3,5
"16",3,26,2,2,1,2,"NO",3,2,5,2,4,1,4,2,4,2,3,4,5,4,4,1,2,1,2,1,2,4,1,3,3,4,1,2,3,3,2,3,5,1,5,3,4,1,4,1,3,1,5,1,3,1,3,1,4,3
"17",3,14,2,1,1,5,"NO",1,4,2,5,1,4,1,5,1,5,2,4,4,3,1,4,3,3,4,5,1,4,3,5,1,5,1,5,5,5,2,4,4,4,1,5,1,4,2,1,4,2,4,1,4,1,4,4,5,5
"18",3,25,1,2,1,5,"NO",4,3,1,3,4,1,4,3,3,3,3,4,4,3,4,2,1,2,5,2,4,4,4,1,1,1,2,3,5,3,1,5,4,1,1,3,3,4,2,3,4,1,5,1,4,1,5,4,5,5
"19",3,28,2,1,1,3,"NO",2,3,4,1,4,2,1,4,2,5,1,5,2,5,2,1,1,1,2,1,3,1,4,2,3,4,4,4,1,2,3,4,5,2,1,4,5,1,2,5,5,1,3,4,5,1,5,3,5,5
"20",3,57,2,1,1,1,"NO",2,4,3,4,1,2,2,2,4,4,3,4,3,2,3,1,2,2,2,3,2,2,1,4,3,2,4,3,4,3,5,3,3,3,2,3,3,2,2,4,5,1,5,1,4,1,5,4,5,5
"21",3,30,2,1,1,1,"NO",3,2,3,2,4,2,2,3,4,2,2,3,4,3,2,4,2,1,4,3,4,1,2,1,4,2,4,2,2,3,3,2,5,2,4,2,5,2,3,5,5,1,3,1,4,2,5,5,4,3
"22",4,37,2,1,1,1,"NO",1,4,5,5,3,4,2,2,3,4,1,5,3,4,1,3,2,2,1,2,2,4,1,4,2,4,2,2,4,4,5,2,5,2,3,2,4,2,3,4,3,1,5,2,4,1,4,2,3,4
"23",3,16,2,2,1,1,"NO",3,2,3,4,4,4,3,4,3,5,3,3,5,4,5,2,5,5,4,3,4,5,3,4,2,2,2,4,2,3,2,2,4,2,2,3,5,3,2,3,5,3,3,4,4,4,4,5,4,3
"24",3,20,2,2,1,2,"NO",2,2,4,2,4,1,4,2,3,2,4,4,3,2,4,4,4,4,4,4,1,5,4,5,1,2,1,4,5,4,2,4,5,3,2,4,4,5,4,3,5,1,5,1,4,1,4,5,5,4
"25",3,20,2,1,1,5,"NO",2,2,3,2,5,1,5,4,3,3,4,5,5,2,4,5,2,2,2,5,5,5,5,3,1,5,2,4,2,3,2,2,5,3,1,4,3,4,2,2,4,2,5,2,3,3,4,5,5,2
"26",3,18,2,2,1,1,"NO",1,2,2,3,2,1,3,4,1,4,4,3,4,4,4,4,4,4,4,4,1,3,1,5,1,4,1,4,3,3,1,4,3,4,1,3,1,3,2,3,4,3,4,3,1,1,3,2,3,1
"27",3,20,2,3,1,1,"NO",1,5,1,5,1,4,1,5,1,5,4,3,4,3,3,2,2,2,4,2,5,2,4,2,5,2,5,4,1,2,3,4,4,4,3,3,4,3,3,3,3,3,4,3,3,3,4,4,4,3
"28",1,18,2,2,1,1,"NO",2,4,3,3,3,3,2,3,2,3,3,4,3,2,1,2,2,1,2,3,2,5,2,4,2,3,1,4,5,3,3,4,5,3,2,3,4,2,3,5,5,1,5,1,5,1,5,5,5,5
"29",3,25,2,2,1,2,"NO",2,1,4,4,5,2,2,4,2,3,2,4,2,1,3,3,2,1,1,1,1,5,1,5,1,5,1,4,1,5,3,4,2,3,2,5,4,1,3,1,4,2,5,2,4,1,4,1,4,4
"30",3,32,2,2,1,1,"NO",3,2,4,2,4,2,4,3,3,2,2,3,3,4,4,2,1,1,3,1,3,4,2,3,2,2,2,4,4,4,4,1,4,2,3,1,5,2,4,3,4,2,3,1,4,2,5,4,3,4
"31",3,26,2,2,1,2,"NO",5,2,4,2,3,1,4,1,5,4,3,2,5,1,2,5,4,4,4,5,1,4,3,5,1,5,2,3,5,4,3,4,3,3,4,3,5,3,4,3,5,3,3,2,4,4,3,3,5,3
"32",11,25,2,2,1,2,"NO",3,3,5,3,5,2,4,1,3,5,4,4,3,3,3,2,3,2,3,1,1,5,1,5,1,5,1,3,5,5,4,3,5,1,4,3,4,3,4,4,4,3,3,4,3,3,4,3,4,3
"33",3,20,2,2,1,2,"NO",3,1,4,2,5,1,4,3,5,4,5,2,5,1,4,4,5,4,3,5,1,5,1,5,1,5,1,2,5,3,4,1,3,1,4,1,5,1,3,5,5,1,4,1,4,2,5,5,5,2
"34",3,27,2,1,1,2,"NO",4,2,4,2,4,2,5,2,4,3,1,4,2,2,2,1,2,2,1,1,1,5,1,5,1,5,1,5,5,5,4,4,5,2,4,4,3,1,5,5,5,1,5,1,5,1,5,4,4,5
"35",3,40,2,2,1,2,"NO",4,2,3,3,3,1,1,2,4,2,4,4,3,2,2,3,4,2,5,3,1,4,1,4,1,5,1,4,5,5,4,1,5,1,4,1,4,2,4,3,4,1,5,4,4,1,4,4,5,5
"36",3,19,2,2,1,5,"NO",3,3,3,3,4,1,5,4,1,3,5,2,5,1,3,5,5,5,4,5,1,5,1,5,1,5,1,5,5,5,4,2,5,1,2,1,1,1,3,5,4,1,3,1,3,2,4,4,5,4
"37",3,49,2,2,2,2,"NO",4,1,5,1,5,1,4,1,5,1,3,4,4,3,4,2,2,2,1,2,1,5,1,5,1,4,1,5,5,4,3,4,5,4,3,4,4,3,3,5,5,4,5,3,5,1,5,5,4,5
"38",3,23,2,2,1,2,"NO",3,1,5,2,5,2,5,2,5,2,5,3,4,4,3,4,2,2,4,2,1,5,1,5,1,5,2,3,5,3,4,5,2,2,3,5,5,1,4,4,5,2,4,2,4,2,5,4,4,4
"39",8,38,2,2,1,1,"NO",4,1,4,2,4,2,3,4,2,2,3,4,2,2,2,2,3,2,3,2,1,5,3,4,2,4,2,4,3,4,4,3,1,4,4,4,3,3,3,1,5,2,4,2,3,2,4,4,2,4
"40",0,20,2,2,1,2,"NO",4,2,5,1,5,2,5,2,4,1,2,4,4,3,4,3,3,3,2,2,1,5,2,5,1,5,1,4,5,5,4,3,3,1,2,2,2,1,2,5,3,2,4,1,5,4,5,1,5,5
"41",3,24,2,2,1,2,"NO",3,4,2,5,1,5,2,5,1,5,5,1,5,5,5,1,5,5,5,4,5,5,1,5,1,5,3,5,4,3,1,2,3,4,3,4,3,3,3,3,3,3,3,3,2,1,2,2,5,1
"42",3,23,2,1,1,2,"NO",3,4,4,3,3,2,2,3,4,3,1,5,1,4,2,1,2,1,1,2,2,4,1,3,2,3,2,3,2,4,4,2,5,1,2,2,3,3,1,4,5,1,2,1,5,3,1,4,5,4
"43",3,26,2,1,1,1,"NO",3,3,2,3,3,3,4,2,4,3,4,2,4,2,4,4,4,3,3,4,2,3,2,4,3,4,2,4,4,3,2,4,1,3,2,5,2,4,1,2,5,1,5,2,4,1,5,5,5,5
"44",3,26,2,2,1,5,"NO",2,4,3,3,3,3,3,3,2,3,3,4,2,4,3,2,3,2,2,2,2,4,2,4,2,4,2,4,4,3,4,2,4,2,3,2,4,2,4,4,4,2,3,2,3,3,4,3,4,4
"45",3,19,2,2,2,1,"NO",3,1,5,2,5,1,5,3,5,4,3,4,3,3,4,4,3,3,3,4,1,5,2,5,1,5,1,3,5,5,3,4,3,4,3,3,3,3,2,4,4,3,4,3,2,1,3,4,5,4
"46",3,18,2,1,1,2,"NO",3,5,3,4,3,4,2,5,3,5,4,4,4,2,4,3,3,4,2,3,1,5,2,3,2,4,2,4,5,5,3,1,4,3,2,4,3,4,2,4,5,2,5,1,5,1,4,5,5,5
"47",3,33,2,2,1,1,"NO",1,4,5,5,4,4,2,4,4,4,3,4,4,5,4,1,1,1,2,1,1,4,1,5,1,5,1,5,4,3,4,3,3,2,5,2,4,2,4,3,3,2,4,2,2,2,4,2,4,4
"48",3,20,2,2,1,2,"NO",2,2,4,3,4,3,4,3,3,4,1,4,2,4,4,2,2,2,2,2,2,4,1,4,1,4,2,5,3,3,3,4,3,4,2,4,3,3,2,3,4,3,5,2,3,2,4,3,5,3
"49",3,44,2,1,1,2,"NO",4,2,5,2,4,2,4,3,4,2,2,4,2,3,4,3,3,3,3,3,1,5,2,5,2,4,2,3,2,4,3,2,3,2,4,2,4,3,3,4,4,2,4,2,4,2,4,3,4,5
"50",3,27,1,1,1,1,"NO",1,5,2,5,1,4,2,5,1,5,4,2,4,2,4,4,5,5,4,4,4,2,3,2,4,4,5,2,2,1,4,4,3,4,1,4,4,5,2,5,5,1,5,1,5,1,5,5,5,5
"51",3,19,2,2,1,1,"NO",4,1,4,1,5,2,2,3,4,3,2,4,3,4,4,1,1,1,1,1,1,4,1,5,1,1,2,3,5,5,3,5,3,2,1,3,3,2,3,1,3,1,4,1,3,2,4,1,3,3
"52",3,22,2,1,1,5,"NO",2,3,3,4,4,3,2,5,2,2,3,4,4,2,4,2,2,2,3,4,2,4,2,4,3,3,3,3,3,3,2,2,4,3,3,2,1,2,2,3,4,4,3,4,3,2,2,3,4,3
"53",3,25,2,1,1,1,"NO",2,2,2,3,4,2,2,4,1,2,4,4,4,3,4,2,1,2,4,2,2,2,3,2,3,5,3,3,3,3,3,3,5,2,1,3,4,4,3,4,4,4,2,5,4,4,4,4,3,4
"54",3,48,2,1,1,5,"NO",3,3,5,3,5,1,4,3,4,2,2,3,2,4,2,1,1,1,1,1,1,4,1,4,1,2,1,4,4,4,3,1,5,1,3,1,5,1,5,5,3,3,3,2,4,1,4,1,4,4
"55",3,47,2,2,2,2,"NO",3,2,5,2,3,3,3,2,4,3,2,4,1,2,4,2,2,1,2,2,1,4,1,5,1,5,2,3,3,5,4,2,4,1,4,1,4,1,3,4,5,1,3,3,3,2,5,3,3,2
"56",4,17,2,1,1,5,"NO",2,2,4,2,3,2,3,3,3,3,2,4,2,3,4,2,3,3,4,2,3,3,3,3,2,2,2,4,2,4,4,2,2,2,2,3,4,2,4,4,3,3,4,4,3,3,4,3,3,3
"57",3,16,2,2,1,5,"NO",3,2,5,2,5,1,4,2,2,2,2,3,3,2,3,1,2,2,3,1,2,4,1,4,1,3,1,4,4,4,4,2,4,2,3,4,4,4,4,4,4,2,5,4,4,1,4,4,4,4
"58",3,33,2,1,3,1,"NO",2,2,3,4,4,2,3,3,2,3,3,4,3,4,3,2,2,2,2,2,3,3,1,4,3,4,2,4,4,4,4,2,4,2,2,4,3,3,2,3,4,1,4,1,3,2,4,4,4,4
"59",2,16,2,2,1,1,"NO",4,2,4,2,3,2,4,2,5,3,3,4,4,3,5,4,5,5,5,2,4,3,4,4,4,4,2,3,4,3,2,2,5,4,1,5,4,4,1,3,4,4,5,3,5,1,5,5,4,3
"60",3,17,2,2,1,1,"NO",3,2,3,2,3,3,3,3,3,5,4,2,4,2,3,4,4,4,4,4,2,3,3,4,2,4,2,3,2,4,2,4,3,4,1,4,3,4,3,2,3,3,4,3,3,2,2,2,4,4
"61",3,22,2,1,1,2,"NO",3,3,4,4,4,2,4,4,4,3,4,1,4,2,3,1,4,3,2,4,4,5,2,4,2,3,1,3,5,3,4,4,5,1,2,2,5,3,3,3,5,1,5,1,4,1,4,4,5,5
"62",3,35,2,1,1,1,"NO",2,4,3,4,2,1,2,5,3,4,4,4,3,3,4,3,3,3,2,3,4,2,4,3,3,4,4,4,4,2,3,4,4,2,3,4,4,2,3,4,5,1,3,1,4,2,5,5,4,4
"63",3,24,2,2,1,2,"NO",4,1,5,2,4,1,5,2,5,2,4,3,1,3,2,2,3,3,3,2,1,4,2,5,2,4,1,2,4,5,5,3,3,2,4,1,3,3,5,4,5,1,4,1,4,1,4,4,4,4
"64",3,18,2,2,1,5,"NO",2,3,2,3,4,1,1,4,1,5,5,2,5,3,4,5,3,3,2,5,2,2,2,2,4,5,3,4,3,4,3,3,2,3,2,2,4,2,4,4,5,2,4,1,5,2,5,3,5,5
"65",3,15,2,2,1,1,"NO",2,4,4,3,2,5,2,3,4,5,5,3,5,3,5,2,3,2,5,2,2,4,3,4,4,4,2,4,3,4,2,2,3,4,2,3,5,4,2,4,5,2,5,2,4,1,4,5,5,5
"66",3,15,2,2,1,1,"NO",2,2,2,3,4,2,2,2,4,5,2,3,2,2,5,3,5,5,5,4,3,4,4,4,2,3,3,3,4,2,3,3,3,2,1,3,4,4,5,3,4,4,5,3,2,2,2,4,4,4
"67",3,17,2,2,1,5,"NO",3,2,4,2,2,2,4,4,2,3,2,2,5,2,5,4,4,3,4,3,2,5,2,4,1,4,2,5,5,4,4,2,5,2,2,2,5,4,4,5,4,2,3,2,4,3,3,3,4,3
"68",3,34,2,1,1,2,"NO",3,4,4,4,4,4,2,3,4,5,4,4,4,3,5,2,1,1,3,2,2,4,1,5,2,3,2,3,5,5,4,4,5,1,4,1,5,2,5,5,4,1,2,4,4,3,5,3,5,3
"69",3,35,2,2,2,2,"NO",2,4,4,4,4,3,2,3,4,4,2,5,1,3,4,2,2,1,2,1,1,4,1,5,1,4,1,3,4,3,3,4,2,1,2,4,4,1,2,5,5,5,4,4,3,2,4,2,4,4
"70",3,35,2,2,2,1,"NO",4,1,5,2,5,2,5,2,5,2,1,4,2,4,1,2,2,1,1,1,2,5,1,5,1,4,1,4,5,4,4,1,5,2,4,1,4,3,4,5,5,1,5,2,4,1,5,4,4,4
"71",3,26,2,1,1,1,"NO",4,1,5,2,5,1,5,2,5,1,1,5,2,4,2,1,2,2,2,1,1,5,2,4,1,4,2,4,5,5,4,3,4,3,2,2,4,2,4,4,5,2,4,2,4,4,5,5,4,4
"72",3,33,2,2,1,5,"NO",4,3,4,1,4,1,4,3,4,2,3,4,2,4,1,2,2,2,2,1,1,4,1,5,1,5,1,5,5,5,4,1,4,1,4,1,4,1,5,5,4,2,4,2,5,2,5,4,5,4
"73",3,22,2,1,1,2,"NO",2,3,5,4,4,2,3,4,2,3,1,5,2,3,2,3,3,2,4,2,1,2,2,4,4,4,2,3,4,4,5,1,5,1,2,1,4,3,3,3,3,3,5,3,4,2,4,3,2,4
"74",3,20,2,2,1,2,"NO",2,1,4,2,4,2,4,4,4,4,4,3,4,2,5,4,2,3,4,4,2,3,3,4,2,5,2,2,4,3,4,4,4,3,2,4,4,1,3,3,5,1,5,1,4,1,5,4,5,4
"75",3,37,2,1,1,5,"NO",3,3,5,3,3,2,4,3,5,3,2,4,5,3,2,1,2,1,2,2,1,3,3,3,2,3,2,2,3,2,4,3,4,2,3,2,5,2,4,3,3,3,3,3,4,2,3,3,4,3
"76",5,27,2,2,2,2,"NO",4,1,5,2,5,1,5,1,5,2,4,4,4,2,4,4,4,4,4,4,1,4,3,5,2,4,2,4,5,3,3,4,2,3,3,5,1,3,3,3,5,2,5,1,5,1,4,5,5,5
"77",3,54,1,2,1,1,"NO",1,1,5,2,5,1,3,4,1,3,3,3,4,3,1,2,1,1,2,2,1,5,1,5,1,5,1,5,5,5,5,2,4,1,5,1,4,1,5,4,3,3,4,3,4,1,3,3,4,5
"78",3,40,2,2,1,1,"NO",2,4,2,4,2,2,2,3,3,5,2,3,3,3,4,2,4,3,3,2,1,3,1,4,2,3,2,4,3,4,4,4,5,2,4,1,5,2,4,4,4,4,3,2,4,2,4,4,4,4
"79",3,16,2,2,2,1,"NO",1,4,2,4,4,4,1,5,1,5,4,4,2,5,5,3,4,3,1,5,3,2,1,2,2,2,2,5,2,1,2,5,1,3,1,2,4,4,2,3,5,5,4,2,4,1,1,3,5,4
"80",3,32,2,1,1,1,"NO",1,3,1,4,3,3,2,5,1,4,5,2,5,1,5,4,4,4,5,5,1,3,3,5,3,3,3,4,5,2,3,3,3,3,1,3,4,2,1,3,3,4,5,3,4,1,5,3,5,5
"81",3,21,2,2,1,1,"NO",2,3,3,4,2,1,5,5,3,4,5,2,4,3,4,5,4,2,5,2,3,5,2,4,1,5,1,3,4,3,2,3,5,5,3,5,3,3,1,3,4,1,4,1,3,2,4,5,5,4
"82",3,18,2,2,1,1,"NO",2,3,1,5,1,3,1,5,1,5,5,1,5,3,3,5,2,2,5,3,5,5,4,5,1,5,1,5,5,4,5,3,5,3,1,5,4,5,5,5,5,3,5,3,5,1,5,5,5,5
"83",3,37,2,1,1,2,"NO",3,3,3,3,4,2,4,4,4,2,3,3,4,3,3,2,3,3,2,3,2,5,2,4,1,3,2,3,4,4,4,2,5,1,4,1,4,2,4,4,4,1,4,1,4,2,4,5,5,4
"84",3,17,2,1,1,1,"NO",1,5,3,4,2,3,2,4,1,5,5,2,4,5,4,4,4,4,4,4,2,4,2,4,2,4,3,4,3,3,3,3,5,3,2,3,4,3,3,3,3,3,3,1,3,2,4,4,3,3
"85",3,17,2,2,1,2,"NO",2,2,4,2,4,2,3,2,5,4,2,4,3,4,4,2,2,2,2,2,1,5,2,5,1,4,2,4,5,4,2,4,3,4,1,5,2,3,2,3,4,2,5,3,4,4,4,4,2,4
"86",3,49,2,2,1,2,"NO",4,1,5,1,5,1,5,3,4,1,1,4,1,2,2,3,1,1,1,2,2,5,1,4,1,3,1,5,4,5,5,1,3,1,5,1,2,3,5,5,4,2,2,1,3,1,5,3,5,4
"87",3,17,2,2,1,1,"NO",2,2,1,4,3,3,1,2,4,5,4,1,5,1,4,2,2,2,5,5,2,5,2,5,2,3,1,2,4,3,1,4,2,4,1,4,4,5,2,1,4,2,5,2,5,1,4,2,5,5
"88",3,31,2,1,1,1,"NO",1,3,4,3,3,2,2,3,4,3,3,4,5,4,5,1,1,1,2,1,1,4,1,5,3,5,2,4,2,4,2,5,5,1,1,5,4,3,2,3,5,1,2,3,3,4,3,4,5,3
"89",3,20,2,2,1,1,"NO",4,2,2,3,2,2,5,1,5,4,4,3,4,3,5,2,4,2,2,4,4,5,3,4,2,5,2,4,4,4,1,5,1,2,2,2,3,3,1,4,5,1,5,1,4,5,5,5,5,5
"90",3,25,2,1,1,1,"NO",2,4,3,3,2,3,2,4,2,3,3,4,4,3,1,2,2,2,3,3,2,3,1,4,2,4,2,3,5,4,4,2,5,3,2,2,4,2,2,5,3,1,5,1,4,1,5,2,4,4
"91",3,18,2,2,1,1,"NO",3,2,5,3,3,2,5,4,2,4,4,3,2,3,4,3,4,4,4,3,4,4,2,5,1,4,1,3,4,3,2,5,4,5,2,4,3,4,1,5,3,3,4,2,3,2,5,2,3,3
"92",3,21,2,1,1,1,"NO",1,5,2,4,2,3,2,5,1,5,3,5,2,2,4,1,3,3,2,2,2,3,2,4,2,2,2,4,2,4,3,2,4,3,3,3,2,3,3,3,3,3,5,3,4,1,3,4,1,3
"93",3,22,2,1,1,1,"NO",2,2,2,4,1,2,4,3,3,4,2,4,2,2,4,2,2,4,3,4,3,4,2,2,2,3,3,4,5,3,4,1,4,2,1,2,3,3,2,4,5,1,5,2,4,1,4,4,4,4
"94",3,14,2,2,1,1,"NO",1,5,3,5,1,1,1,5,1,5,1,2,5,3,2,5,5,5,4,3,5,3,1,5,4,5,2,3,4,3,4,1,5,1,4,1,5,3,4,4,4,2,5,2,5,1,5,4,3,4
"95",3,38,1,2,1,1,"NO",2,4,2,3,2,3,1,2,4,5,3,3,4,1,5,4,4,5,5,5,3,5,4,5,3,2,4,3,5,2,3,4,2,5,1,4,1,3,4,2,5,1,5,1,5,1,5,5,5,5
"96",3,14,2,2,1,1,"NO",2,3,3,2,3,4,1,5,3,4,5,4,5,3,4,3,5,5,5,3,4,5,1,4,2,3,2,3,4,4,4,4,4,3,2,5,3,3,4,4,4,3,2,2,3,3,4,3,5,3
"97",3,25,2,2,1,1,"NO",4,3,3,3,3,2,2,2,1,3,3,3,3,2,5,3,3,3,3,2,1,5,2,5,1,4,1,3,5,4,2,4,4,3,2,4,4,3,2,3,5,1,4,1,3,1,3,3,5,3
"98",3,18,2,2,1,1,"NO",2,2,4,2,5,3,5,4,2,2,4,3,4,1,3,4,3,2,2,5,1,5,1,5,1,5,1,5,5,4,3,4,5,4,2,4,3,4,2,4,5,2,5,3,4,2,5,3,5,5
"99",3,24,2,1,1,1,"NO",3,1,5,3,4,2,3,3,4,3,2,4,3,4,2,2,1,1,2,1,2,4,1,4,2,4,2,4,4,4,4,2,3,1,3,2,4,3,3,4,3,1,5,1,4,1,4,4,5,5
"100",5,16,2,1,1,1,"NO",5,1,5,2,5,4,5,3,5,1,1,5,1,5,4,1,3,3,5,3,5,3,5,1,5,1,5,1,1,5,5,4,3,3,1,4,5,4,2,3,5,4,3,3,3,3,4,4,2,3
"101",3,26,1,1,1,1,"NO",4,1,5,1,5,1,1,4,5,1,4,4,5,1,5,3,4,5,4,4,1,4,4,5,2,3,2,4,5,4,5,3,4,4,4,4,4,2,5,4,4,2,4,2,4,2,4,4,5,4
"102",3,13,2,1,1,2,"NO",2,3,2,3,4,2,2,3,3,4,2,4,4,2,1,2,4,4,3,2,2,4,3,4,3,2,2,3,4,3,3,2,4,4,4,2,3,2,3,4,4,1,5,1,5,1,5,4,5,5
"103",3,24,2,2,1,2,"NO",4,1,5,1,5,1,5,1,5,2,3,5,5,2,4,2,3,4,2,2,2,5,4,4,2,4,2,5,5,5,5,1,5,1,4,1,5,1,5,5,5,1,5,1,5,1,4,5,5,5
"104",3,27,2,1,1,1,"NO",1,2,4,4,4,2,2,4,4,4,1,5,4,2,2,1,2,2,1,4,3,4,2,4,3,1,2,4,4,4,1,5,5,5,1,5,1,4,2,4,5,1,5,1,4,1,5,5,5,5
"105",3,18,2,2,2,2,"NO",1,2,1,4,1,2,1,4,1,3,4,3,5,1,2,4,3,3,3,4,3,4,2,3,1,3,3,2,3,2,3,2,3,3,3,2,4,3,3,4,5,2,3,2,3,3,3,4,4,4
"106",3,60,2,2,1,2,"NO",2,1,5,1,5,1,5,2,4,1,1,5,2,4,2,1,1,2,2,2,1,5,1,5,1,4,1,3,5,5,5,4,4,2,2,4,4,1,4,4,5,1,4,1,4,1,5,3,4,5
"107",3,24,2,2,1,2,"NO",4,3,3,3,3,2,3,3,3,4,3,3,5,2,2,5,3,3,4,4,1,5,1,5,2,5,2,3,5,3,4,5,4,4,2,4,4,2,4,3,5,1,5,1,3,1,4,4,5,3
"108",3,21,2,2,1,2,"NO",3,3,4,2,4,4,2,3,4,2,3,4,3,3,3,2,2,2,2,2,4,4,2,4,2,3,2,2,4,3,2,4,4,4,2,3,3,2,4,3,3,3,4,2,2,3,4,2,3,3
"109",3,19,2,2,1,2,"NO",2,4,2,5,2,3,3,5,1,5,2,4,4,2,3,2,3,2,3,3,4,5,2,4,4,3,2,3,5,3,4,2,5,5,2,2,3,4,3,4,4,2,4,4,2,2,4,3,5,3
"110",3,28,2,1,2,2,"NO",4,1,5,1,5,1,5,3,4,1,3,3,5,3,4,4,4,4,4,3,4,5,2,4,2,4,1,4,4,5,3,2,2,3,3,4,4,3,2,5,3,2,5,2,4,1,5,3,2,4
"111",3,43,2,2,1,2,"NO",3,2,4,3,4,2,3,3,1,3,4,2,4,3,3,4,2,2,3,3,1,4,3,4,3,4,2,4,3,4,4,3,3,2,3,2,4,3,4,4,4,4,5,5,4,5,4,2,5,3
"112",3,63,2,2,1,2,"NO",3,3,5,4,4,1,4,3,4,2,2,4,3,4,4,2,1,1,2,2,1,5,1,4,1,4,1,3,4,4,5,2,4,1,4,1,4,1,4,5,5,1,4,4,4,1,5,1,4,5
"113",3,20,2,2,1,2,"NO",4,1,5,1,5,1,5,1,5,2,3,3,4,1,3,2,4,2,4,1,2,4,2,4,2,3,2,2,4,5,4,4,3,3,4,3,4,1,4,3,4,3,2,5,3,4,5,4,3,3
"114",3,20,2,2,1,2,"NO",2,2,4,3,3,1,1,3,4,5,2,3,4,1,3,4,3,2,2,4,1,4,1,4,1,5,1,4,4,5,2,4,4,3,1,4,3,3,2,4,4,1,4,1,4,1,5,4,5,4
