"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"12",13,23,2,1,1,1,"IN",4,3,4,2,4,2,3,2,4,4,1,3,3,3,2,2,4,4,2,3,5,4,1,5,2,4,2,5,4,4,3,2,4,2,5,2,4,2,4,3,3,2,4,2,4,2,4,2,4,4
"13",4,18,1,1,1,1,"IN",1,5,4,4,1,5,3,4,5,5,3,5,5,5,5,3,3,3,4,5,4,4,2,4,2,4,2,3,4,3,2,3,5,4,2,2,2,4,1,4,4,2,4,1,4,2,2,3,5,5
"14",4,22,2,2,1,1,"IN",5,1,5,3,5,2,5,2,3,2,3,3,3,3,3,3,2,2,2,3,5,5,1,5,2,5,1,5,5,4,5,4,5,2,3,1,3,3,5,3,2,3,3,3,3,3,5,2,3,3
"15",4,22,2,1,1,2,"IN",2,4,2,3,5,4,2,4,3,4,1,4,4,3,2,5,3,3,5,3,2,3,3,5,1,5,5,5,5,4,3,1,3,2,3,5,2,3,3,4,3,5,2,1,4,4,4,4,3,4
"16",1,26,2,2,1,1,"IN",5,1,5,1,5,1,4,5,1,4,1,5,3,1,4,5,1,3,5,1,4,5,3,3,1,5,1,5,4,3,5,1,5,1,3,5,1,3,4,3,5,1,3,3,4,1,5,5,2,3
"17",13,15,2,1,1,1,"IN",1,3,1,5,1,5,1,5,5,5,5,1,5,1,5,5,5,5,5,1,5,2,1,5,1,5,5,1,5,1,1,1,5,1,2,5,5,5,1,1,5,1,5,5,5,1,5,1,5,5
"18",4,17,2,2,1,1,"IN",1,1,5,5,5,5,3,4,5,5,5,1,5,3,5,5,5,5,5,5,5,3,2,5,1,5,2,4,5,4,2,5,5,5,4,5,3,4,5,5,4,4,5,4,4,2,4,2,5,4
"19",4,16,2,2,1,1,"IN",3,1,5,3,3,1,5,3,5,1,5,1,5,3,5,5,5,5,5,4,5,4,1,5,1,5,3,5,5,5,1,5,1,3,1,5,1,5,1,1,4,3,5,2,3,5,5,2,5,5
"20",4,24,2,1,1,1,"IN",3,5,4,4,2,3,3,2,4,2,4,3,5,3,4,5,3,3,2,3,4,3,1,5,3,5,3,2,4,4,3,1,5,3,4,3,4,3,3,4,2,1,4,2,4,1,4,1,3,4
"21",4,16,2,1,1,1,"IN",3,4,4,4,4,3,4,3,3,4,4,3,3,2,3,4,4,5,4,3,5,4,2,4,3,5,2,4,5,3,2,4,4,4,2,4,4,2,2,4,3,3,3,2,3,2,4,3,3,4
"22",4,24,2,1,1,1,"IN",3,4,4,2,3,4,4,4,4,4,2,3,4,4,2,4,2,2,2,4,4,3,1,4,3,3,3,3,4,4,3,1,5,2,4,1,4,1,3,4,2,2,4,2,5,1,5,2,4,4
"23",4,23,2,1,1,5,"IN",3,4,4,2,2,2,2,2,3,2,4,4,4,3,2,2,4,4,2,3,3,2,2,2,4,2,4,3,2,4,2,2,4,2,4,3,4,2,3,4,3,1,3,2,3,2,4,3,3,4
"24",13,21,2,1,1,1,"IN",4,4,2,3,2,4,2,3,4,2,4,2,2,3,2,4,4,3,2,3,2,3,1,2,3,2,3,3,2,3,2,1,4,2,3,2,4,3,3,3,1,3,3,3,4,2,4,2,4,3
"25",4,37,2,2,1,2,"IN",1,3,1,5,2,3,1,3,5,3,4,1,5,1,5,5,3,4,5,3,5,4,1,5,1,5,2,4,5,4,4,1,5,1,5,1,1,3,5,4,3,5,5,3,3,1,3,2,5,3
"26",13,20,2,1,1,1,"IN",3,2,4,1,2,1,3,1,5,4,2,2,4,4,2,2,3,2,3,2,2,5,2,2,2,4,2,4,4,3,4,1,4,2,4,1,5,2,3,5,3,3,4,1,4,2,4,2,3,4
"27",4,22,2,2,1,1,"IN",3,2,5,4,5,1,2,2,5,5,2,1,5,3,5,5,1,5,5,3,5,4,1,5,1,5,1,5,5,3,5,3,2,5,5,4,1,3,5,3,4,2,5,1,5,1,4,3,5,5
"28",13,21,2,2,1,2,"IN",4,1,5,3,4,2,4,3,3,2,3,3,4,3,2,3,3,3,2,2,5,5,1,4,1,4,2,4,4,4,4,3,4,2,3,2,4,2,3,4,5,2,3,2,3,2,5,3,3,4
"29",13,21,2,2,1,1,"IN",5,5,1,5,1,5,1,1,5,5,1,5,5,1,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,1,1,5,1,5,1,5,5,5,5
"30",13,18,2,2,1,1,"IN",4,1,3,4,5,1,5,1,5,1,5,4,5,1,5,5,4,3,4,3,4,5,1,4,1,5,1,5,5,5,3,1,4,4,5,3,2,1,4,1,4,2,5,1,4,1,4,1,4,4
"31",13,47,2,1,1,1,"IN",1,5,3,5,3,5,1,3,5,3,2,4,2,4,4,5,3,3,5,4,2,5,1,5,1,5,3,1,5,5,5,1,5,2,5,1,5,2,5,5,2,2,5,1,5,1,5,1,5,5
"32",11,23,2,1,1,2,"IN",3,2,4,2,3,1,2,2,4,4,2,4,3,2,2,1,2,1,2,2,3,4,1,4,2,4,3,2,5,4,5,1,5,1,4,1,4,1,4,5,4,4,3,3,4,3,4,3,4,3
"33",4,24,2,2,1,1,"IN",5,2,3,1,4,2,2,3,4,5,3,3,2,2,2,3,5,5,4,3,4,3,3,3,3,4,4,4,3,4,5,1,4,2,4,2,4,1,4,3,5,2,4,4,5,2,5,4,5,4
"34",4,18,2,1,1,1,"IN",3,3,5,3,5,3,4,3,5,1,2,4,5,4,4,2,3,2,2,3,4,4,1,4,3,3,1,4,3,4,4,1,5,2,4,2,4,3,4,4,4,1,5,2,4,2,4,2,4,4
"35",4,32,2,1,1,1,"IN",3,1,3,3,5,3,5,2,5,2,4,4,5,5,5,5,3,2,5,2,1,5,1,4,1,5,1,4,5,5,2,5,3,2,5,5,3,1,5,4,5,3,5,4,5,1,3,4,5,5
"36",4,20,1,2,1,1,"IN",1,4,1,3,2,2,1,4,4,5,5,1,4,1,2,3,5,5,3,5,4,2,3,4,2,3,3,4,4,3,4,5,5,2,1,3,2,1,3,5,4,1,5,1,2,1,5,5,5,5
"37",4,26,2,1,1,1,"IN",3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,2,2,2,2,3,3,3,2,3,3,4,3,3,3,4,2,2,3,2,2,3,3,3,3,3,4,2,3,2,5,1,4,2,3,5
"38",4,30,2,2,1,1,"IN",3,3,3,3,3,4,2,2,4,3,4,2,4,2,4,4,4,4,4,4,2,4,2,3,3,3,3,3,4,3,2,3,3,4,2,2,3,3,2,2,4,1,3,2,4,2,3,2,4,4
"39",4,23,2,2,1,1,"IN",4,1,5,1,5,1,5,1,5,5,4,4,5,2,4,4,5,5,5,4,1,5,5,5,1,5,1,5,5,5,2,4,5,5,4,4,5,1,1,5,1,5,5,4,5,1,5,1,5,5
"40",13,35,2,1,1,1,"IN",1,4,1,4,4,4,2,4,4,5,5,3,4,3,4,5,4,4,4,5,4,4,1,5,3,5,2,4,5,4,3,3,3,1,3,5,2,3,3,5,3,2,3,2,5,1,5,2,3,5
"41",4,20,2,2,1,1,"IN",3,3,3,3,4,2,2,3,3,5,4,3,4,2,5,4,4,4,3,3,1,3,1,4,2,4,2,4,4,5,3,4,4,3,2,3,3,3,2,3,2,2,5,3,5,1,5,1,3,5
"42",11,31,2,2,1,1,"IN",1,2,3,3,2,4,1,5,1,5,4,5,4,5,4,4,4,5,4,4,1,3,1,5,1,5,3,5,5,5,1,1,5,4,5,2,1,4,2,5,1,1,5,2,4,2,5,1,5,2
"43",4,16,2,2,1,1,"IN",4,4,2,2,1,2,2,3,5,5,2,3,4,4,1,1,2,3,4,2,2,5,1,1,2,2,2,2,2,4,5,1,4,2,4,3,3,2,4,5,4,2,4,1,5,3,5,2,4,4
"44",4,22,2,1,1,1,"IN",1,4,3,4,3,4,1,4,5,4,5,3,3,3,3,5,5,5,4,3,2,3,5,3,2,4,2,3,4,2,2,3,2,3,3,4,2,4,3,3,3,3,4,3,4,2,3,3,3,3
"45",4,15,1,2,1,1,"IN",3,5,3,4,3,3,5,5,5,5,5,1,5,1,5,5,5,5,5,1,5,5,5,2,1,5,1,2,3,5,3,5,4,2,5,3,1,2,1,5,2,5,5,1,3,1,3,1,5,5
"46",13,23,2,2,1,1,"IN",4,5,5,2,5,2,2,1,3,2,4,1,3,1,4,2,2,3,2,2,2,2,1,4,2,4,3,3,4,5,2,3,5,2,3,1,3,1,2,5,1,3,4,3,4,1,4,3,3,5
"47",4,22,2,2,1,1,"IN",3,4,4,3,3,2,5,3,1,1,1,4,4,1,1,1,5,4,1,5,5,3,4,5,1,5,1,5,5,3,1,5,2,3,1,5,1,4,3,1,5,1,5,3,3,1,5,5,5,4
"48",4,21,2,1,1,1,"IN",3,1,5,3,5,1,5,2,5,3,1,5,1,3,1,1,5,1,2,3,5,5,1,3,2,3,1,1,5,5,5,1,5,1,5,1,5,1,5,4,3,1,5,2,5,1,5,1,2,5
"49",13,17,2,2,1,1,"IN",3,3,3,3,3,3,1,4,3,4,2,4,2,2,2,3,5,5,2,4,5,4,3,5,1,4,1,5,4,3,3,4,4,3,1,4,3,4,3,3,2,1,5,1,4,1,5,4,5,5
"50",4,21,2,2,1,2,"IN",2,5,3,3,3,2,2,4,5,5,2,4,5,4,5,5,4,5,3,5,5,4,1,5,4,5,3,4,5,5,3,1,4,3,4,1,1,2,4,3,3,3,4,4,3,3,3,2,3,3
"51",4,19,2,2,1,1,"IN",4,1,4,5,5,2,2,4,5,4,4,4,4,2,4,5,1,1,4,3,5,4,1,5,2,5,4,3,5,5,3,1,5,2,5,1,5,2,5,5,5,1,5,2,5,1,4,5,4,4
"52",4,22,1,1,1,5,"IN",4,5,4,5,4,4,3,4,4,2,2,5,4,2,2,2,2,1,3,5,5,5,2,4,2,3,4,4,4,4,3,5,4,3,2,4,2,2,5,4,4,2,5,1,4,4,4,2,4,5
"53",4,26,2,2,1,1,"IN",1,3,5,5,5,2,4,3,2,3,2,4,2,1,1,2,4,3,1,2,5,3,1,3,2,3,2,4,5,4,5,1,4,1,3,3,3,3,5,4,3,1,4,1,4,1,4,3,3,4
"54",4,24,2,2,1,1,"IN",4,3,4,2,4,3,4,5,3,5,2,5,2,3,2,2,3,3,2,4,4,3,2,3,3,3,2,5,3,4,3,1,4,3,4,1,2,2,2,4,3,4,4,2,4,4,4,3,3,4
"55",4,42,2,1,1,1,"IN",3,3,3,4,3,2,3,4,4,3,4,2,5,2,4,4,3,3,3,3,4,5,4,4,3,3,2,3,3,5,4,3,5,2,3,2,2,1,5,4,5,3,4,3,4,3,3,3,3,3
"56",4,33,2,2,1,1,"IN",5,1,4,5,5,2,2,5,3,5,5,2,5,5,5,5,5,5,5,5,1,3,1,5,1,5,5,5,5,5,1,4,5,5,4,5,2,3,5,4,5,1,5,4,5,5,5,3,5,5
"57",4,25,2,1,1,1,"IN",4,1,4,1,2,1,2,2,2,3,3,5,4,4,2,3,2,2,2,4,1,4,4,5,2,5,4,4,5,3,3,2,4,3,2,2,3,2,4,4,4,4,4,1,5,1,4,4,4,5
"58",13,26,2,2,1,1,"IN",2,4,3,3,3,3,3,3,5,5,3,2,2,3,3,3,2,2,3,2,3,3,1,4,3,4,3,3,3,3,4,2,2,2,2,3,5,3,3,5,5,2,5,2,4,1,5,3,4,4
"59",4,29,2,2,1,2,"IN",4,2,4,3,4,2,3,2,5,4,4,3,5,2,4,5,5,5,5,4,1,4,1,4,1,4,2,4,5,3,4,1,3,2,4,1,5,1,5,4,3,2,4,3,4,1,4,2,2,3
"60",13,20,2,2,1,1,"IN",4,1,4,2,4,1,4,2,5,2,2,4,4,4,3,5,4,2,4,3,2,4,1,5,2,5,2,4,5,4,3,4,3,4,2,4,2,3,4,3,5,3,3,3,4,4,4,2,4,2
"61",13,37,2,1,1,1,"IN",4,4,4,2,4,3,3,3,4,4,4,3,4,3,4,3,4,4,4,4,2,4,1,3,3,3,3,4,4,4,4,3,4,3,2,2,3,4,2,4,4,4,4,3,4,1,3,4,5,4
"62",4,26,2,1,1,5,"IN",4,5,5,2,2,5,3,4,4,4,4,4,5,2,2,2,4,2,2,4,3,5,1,3,1,4,3,5,5,5,5,3,4,1,4,5,1,4,4,4,2,4,4,2,4,2,4,2,4,4
"63",4,32,2,2,1,1,"IN",5,1,4,2,2,2,2,3,2,4,5,2,4,3,3,3,3,4,3,4,5,5,3,4,4,3,2,3,4,4,3,3,4,2,3,4,3,3,3,3,2,2,3,2,4,1,4,2,3,3
"64",4,22,2,2,1,2,"IN",4,4,4,3,4,4,4,5,4,3,4,3,4,2,4,5,2,2,2,3,5,3,1,4,3,5,4,4,5,3,4,1,2,2,3,2,2,2,4,3,3,3,3,4,4,1,3,1,3,4
"65",4,22,2,1,1,2,"IN",5,3,4,4,2,3,2,3,4,4,5,5,5,1,4,5,5,5,4,4,5,3,1,5,3,5,3,3,4,4,2,5,2,3,3,3,1,2,4,4,1,4,4,3,4,1,4,2,4,4
"66",4,21,2,1,1,2,"IN",5,2,5,2,1,3,2,2,4,3,3,5,4,3,5,5,3,3,1,3,5,2,1,2,3,5,2,5,4,3,2,2,4,2,3,5,1,3,1,3,3,3,4,3,3,3,4,2,2,3
"67",4,25,2,1,1,1,"IN",3,3,3,5,3,3,3,2,3,3,4,1,5,3,4,5,5,5,5,3,2,5,3,5,3,5,3,4,4,4,2,1,4,3,4,2,3,3,2,3,2,3,5,3,4,2,4,2,4,4
"68",4,19,2,1,1,1,"IN",4,3,4,4,4,2,3,2,4,5,4,5,4,3,2,2,4,4,4,4,1,4,2,4,4,2,2,4,4,3,5,5,4,4,3,2,4,3,4,4,3,4,5,2,4,2,4,5,4,5
"69",4,22,2,2,1,1,"IN",4,2,3,5,5,4,5,4,5,3,3,4,4,3,4,4,3,2,2,3,5,5,1,5,2,5,2,4,5,5,4,3,2,4,3,4,2,3,4,4,5,2,5,3,5,1,4,3,3,5
"70",4,17,2,2,1,2,"IN",3,4,4,2,4,2,2,2,4,5,4,4,4,2,4,5,4,3,3,2,5,3,1,5,1,5,2,4,4,4,2,2,2,4,3,5,3,3,2,3,3,2,5,1,2,1,1,1,3,2
"71",4,69,2,1,1,1,"IN",3,1,4,4,1,4,2,5,1,5,2,2,2,4,5,5,3,3,3,3,1,5,2,5,1,5,1,5,5,3,4,1,5,1,4,1,5,1,5,5,2,4,5,1,3,2,4,3,5,4
"72",4,30,2,2,1,1,"IN",1,5,5,1,5,5,3,1,5,3,2,1,5,3,4,4,1,1,4,1,4,5,1,5,5,5,1,5,5,5,5,1,5,1,3,1,1,3,5,3,5,5,5,1,5,1,5,5,5,5
"73",4,29,2,2,1,1,"IN",1,5,5,5,2,1,3,4,3,5,5,4,4,1,4,4,4,3,5,5,3,1,1,2,5,5,5,2,1,1,3,1,3,1,3,1,5,1,4,5,3,2,4,1,4,1,4,2,5,5
"74",11,25,2,1,1,1,"IN",1,5,1,5,3,5,1,1,1,3,5,1,5,3,5,5,5,5,5,3,1,5,1,5,1,5,1,5,5,5,3,3,5,5,3,1,1,5,1,1,1,3,5,1,5,1,5,1,3,3
"75",13,24,2,2,1,1,"IN",2,2,2,4,4,4,2,2,2,5,3,3,3,3,3,3,3,2,4,4,5,5,1,4,3,3,4,3,5,4,2,1,5,1,2,2,2,3,3,4,2,4,5,4,4,1,4,2,4,4
"76",13,15,2,1,3,1,"IN",1,3,4,3,3,4,1,4,4,1,5,5,5,3,5,5,5,4,5,3,1,3,1,4,1,5,2,3,4,4,5,3,2,3,3,4,4,2,4,4,1,5,5,1,5,1,4,4,3,5
"77",13,16,2,2,1,1,"IN",5,2,5,3,4,1,5,3,3,4,3,2,5,3,4,5,4,2,4,3,1,3,2,5,2,5,1,5,5,4,3,4,5,2,2,1,3,1,2,4,4,3,4,2,5,1,4,4,4,4
"78",11,35,2,2,1,1,"IN",1,3,4,5,1,5,1,4,5,5,4,1,5,1,5,5,4,4,2,5,4,3,1,5,4,5,3,4,4,4,4,1,1,1,1,1,5,4,4,4,3,2,4,3,3,1,4,1,4,5
"79",13,20,2,2,1,1,"IN",1,1,5,4,5,1,5,5,1,1,3,5,5,5,4,5,5,5,5,1,1,4,3,5,5,5,1,5,5,5,5,4,3,4,3,4,3,3,3,3,3,5,4,1,5,1,5,1,5,5
"80",4,23,1,2,1,1,"IN",3,2,4,2,4,2,4,1,5,3,4,3,4,3,3,4,3,3,4,3,4,2,1,4,2,4,2,4,4,4,3,1,4,2,3,1,4,4,3,4,4,2,4,2,4,2,4,3,4,4
"81",4,21,2,2,1,1,"IN",1,3,1,4,1,3,1,4,1,5,1,5,3,3,3,2,1,1,2,2,1,4,1,5,1,3,1,4,5,3,4,2,3,2,1,4,4,2,1,2,5,1,5,1,4,1,5,5,5,5
"82",4,23,2,2,1,1,"IN",3,2,5,4,5,2,3,4,5,1,2,3,4,3,2,4,4,4,4,1,4,4,1,3,3,5,2,3,5,5,4,1,5,1,3,2,5,3,5,3,3,4,5,3,3,2,4,1,2,4
"83",13,17,1,2,1,1,"IN",2,1,4,1,5,1,5,4,4,1,5,3,5,1,4,5,5,5,5,4,1,5,2,4,1,5,1,4,5,4,1,5,1,4,1,5,1,4,1,3,4,3,5,4,3,1,4,4,4,5
"84",4,15,1,2,1,1,"IN",4,2,3,3,3,1,5,3,3,4,3,4,5,3,2,5,4,3,3,3,5,5,1,5,2,5,2,5,5,4,4,3,5,2,4,3,4,3,3,3,5,3,5,3,4,1,5,5,5,5
"85",4,21,2,2,1,1,"IN",3,2,4,4,4,4,4,3,4,2,2,4,4,2,2,2,4,4,2,2,5,4,1,4,2,5,2,4,4,4,3,1,4,2,4,1,4,3,4,4,4,4,4,3,3,2,3,4,4,3
"86",13,26,2,2,1,1,"IN",5,1,4,5,5,1,5,2,5,2,5,2,5,2,4,5,5,5,5,4,2,4,2,5,2,5,2,3,5,4,3,4,4,3,3,5,1,2,5,4,3,2,5,2,5,1,3,3,5,5
"87",13,47,2,2,1,1,"IN",2,3,3,3,3,3,3,5,5,4,5,3,5,2,4,5,4,4,5,3,3,3,3,3,3,3,3,3,3,3,2,1,4,2,5,1,3,1,5,5,3,2,5,4,5,1,5,3,5,5
"88",11,15,2,2,2,1,"IN",3,1,5,4,3,3,5,1,5,2,1,5,4,5,1,4,5,3,1,2,1,5,2,5,1,5,1,4,4,3,3,2,4,3,5,3,2,3,1,2,3,2,5,2,2,1,4,1,5,4
"89",11,19,2,2,1,1,"IN",3,2,4,2,4,2,2,2,5,4,4,5,4,5,2,4,5,2,2,1,2,5,1,4,2,4,2,5,4,5,3,2,3,1,2,2,5,1,4,4,4,2,3,1,3,2,4,3,4,3
"90",4,25,2,1,1,1,"IN",4,1,5,2,5,2,5,4,5,2,3,5,3,3,2,1,4,4,1,2,2,5,1,5,1,5,2,4,5,5,5,5,5,2,1,4,1,1,4,5,3,1,5,1,5,1,5,1,5,5
"91",4,22,2,1,1,2,"IN",3,4,4,2,2,4,2,4,3,4,2,4,3,3,2,4,3,2,4,3,2,3,3,2,4,3,3,3,2,3,3,4,4,4,3,2,3,3,2,4,2,2,4,2,4,2,4,2,4,4
"92",4,21,2,1,1,1,"IN",2,5,2,5,1,5,1,5,1,5,2,5,2,3,4,1,1,1,3,4,1,3,1,5,4,5,4,1,5,2,3,1,3,2,3,1,1,2,4,2,4,4,4,2,4,2,4,1,3,4
"93",4,14,2,2,1,1,"IN",1,3,3,5,2,3,1,5,5,5,5,2,5,4,3,2,5,5,5,3,5,3,1,5,4,5,3,3,5,5,1,5,3,5,1,5,1,5,1,3,3,1,5,1,5,1,3,5,5,5
"94",13,23,2,2,1,1,"IN",3,3,5,5,4,2,5,2,5,5,2,2,4,3,4,3,3,3,3,2,5,4,1,4,2,5,1,5,5,5,4,1,5,3,3,1,5,3,5,5,2,4,5,2,4,1,5,2,5,5
"95",13,20,2,1,1,1,"IN",2,4,5,5,4,3,3,1,5,3,3,3,2,2,2,3,4,3,2,2,4,4,1,5,2,4,1,5,5,4,4,1,4,1,5,1,1,1,4,5,2,1,3,1,4,1,5,2,3,5
"96",4,54,2,1,1,1,"IN",4,3,3,3,5,3,3,3,3,3,1,3,4,1,2,2,1,2,3,1,1,5,2,4,4,1,3,5,5,5,5,4,5,1,5,1,1,1,4,5,3,1,4,4,5,1,5,2,3,5
"97",13,21,2,2,1,1,"IN",3,2,4,5,3,2,2,3,4,4,5,5,5,2,5,2,4,3,5,5,5,4,1,5,1,5,2,4,4,5,4,2,3,2,2,1,5,1,4,3,4,5,5,3,3,2,5,2,2,2
"98",4,26,2,2,1,1,"IN",5,2,5,2,5,2,4,1,5,2,5,3,5,1,3,3,2,3,4,4,1,5,1,5,2,5,4,4,5,5,4,1,5,3,5,3,4,2,4,5,4,4,5,1,5,1,5,3,4,4
"99",13,22,2,2,1,1,"IN",1,1,4,3,3,1,2,4,4,4,2,3,5,1,2,1,2,2,5,1,5,4,2,4,2,5,3,4,4,3,3,4,5,2,2,5,2,1,4,4,1,3,5,4,4,5,4,1,5,4
"100",4,16,1,2,1,2,"IN",2,3,5,1,5,2,3,4,3,4,3,4,1,5,2,5,4,3,2,3,2,4,3,5,4,3,4,3,4,3,3,4,5,3,3,4,3,4,3,2,3,3,5,5,1,5,3,4,3,2
"101",4,23,2,2,1,1,"IN",4,3,5,3,4,1,5,4,4,2,2,4,4,4,3,2,4,4,2,2,1,4,3,5,1,3,1,4,5,5,5,1,5,1,4,1,5,1,4,5,3,1,5,1,4,1,4,1,4,4
"102",4,21,1,2,1,1,"IN",1,2,1,3,2,3,1,5,1,5,5,3,5,4,1,1,1,1,1,3,5,4,1,4,5,5,5,3,2,3,4,4,4,2,3,5,5,3,2,3,3,5,1,3,1,4,2,1,2,3
"103",4,35,2,1,1,1,"IN",5,3,3,3,3,4,4,4,2,2,5,5,3,3,3,4,5,5,3,3,5,5,3,4,3,5,2,3,3,3,3,2,4,2,3,4,2,3,3,3,2,5,3,3,3,2,3,3,3,3
"104",4,27,2,2,1,1,"IN",1,3,5,2,4,3,3,5,5,1,3,4,4,2,2,4,2,3,5,3,3,4,1,3,5,4,5,1,2,5,4,1,4,2,4,2,5,1,5,5,2,2,3,2,3,2,5,1,1,3
"105",4,28,1,1,1,1,"IN",3,3,5,3,5,4,3,2,5,3,4,2,4,3,4,4,3,2,3,3,3,4,1,2,3,4,2,3,2,4,2,4,2,4,3,4,2,2,2,3,3,4,3,3,2,3,4,1,4,3
"106",4,30,2,2,1,1,"IN",3,1,4,2,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,3,5,2,2,3,5,4,2,4,4,4,2,4,3,4,4,4,3,4,3,5,2,5,4,4,4
"107",4,19,2,2,1,1,"IN",3,4,3,3,3,3,1,3,5,5,5,4,4,2,4,4,4,5,4,3,3,2,5,3,5,2,5,2,2,4,2,1,4,1,3,1,4,2,3,5,1,1,4,3,4,1,5,3,2,5
"108",13,19,2,2,1,1,"IN",1,3,5,3,1,5,1,2,3,5,4,4,3,3,3,5,4,5,4,3,5,3,1,5,2,5,3,3,4,3,2,5,2,3,3,5,1,3,1,3,1,4,3,3,3,4,5,1,3,3
"109",4,23,2,2,1,1,"IN",1,3,3,3,3,2,3,5,1,3,2,3,4,1,4,4,3,1,5,3,1,3,1,4,1,5,3,4,4,3,5,1,4,1,3,1,1,3,4,5,3,3,3,3,4,1,4,1,2,4
"110",11,27,2,2,1,1,"IN",4,3,5,1,5,3,3,4,5,3,3,3,3,3,3,4,3,3,2,5,1,4,1,5,3,5,3,5,5,1,3,5,3,2,4,4,5,1,5,4,4,1,5,1,5,1,5,2,5,5
"111",13,27,2,1,1,1,"IN",2,4,2,4,4,3,2,2,4,4,3,2,4,2,3,3,4,4,4,2,4,2,3,3,1,5,2,3,4,3,2,3,4,2,3,3,3,3,3,4,3,2,4,2,4,2,4,4,3,4
"112",4,20,2,1,1,1,"IN",1,3,1,5,1,5,3,4,5,5,1,1,5,5,5,3,5,5,5,5,4,5,1,5,5,5,5,1,5,5,2,5,5,5,1,4,5,5,1,1,1,5,1,1,2,3,4,1,5,2
"113",4,22,2,2,1,1,"IN",1,2,4,3,4,5,2,2,4,3,4,4,5,2,3,2,4,1,3,3,5,3,1,3,1,4,2,3,4,5,4,4,5,1,4,4,4,4,5,3,3,3,3,2,5,4,4,3,2,4
"114",13,18,2,2,1,1,"IN",4,1,5,5,5,3,4,4,1,3,3,4,5,3,5,5,3,5,5,2,4,4,3,4,3,5,2,4,3,3,2,3,3,3,3,3,3,4,2,3,3,5,5,3,3,4,2,3,4,3
