"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"12",1,40,2,2,1,5,"MX",2,2,4,5,2,3,2,2,2,2,3,2,5,3,3,3,3,2,3,5,2,4,1,5,1,4,1,4,5,4,2,3,5,2,4,2,3,2,2,2,4,4,2,1,2,3,4,3,5,2
"13",13,20,2,1,1,1,"MX",3,2,4,2,4,2,4,3,4,3,2,4,4,5,2,1,2,2,4,1,1,5,3,4,1,3,2,4,4,4,4,3,4,3,1,4,5,4,4,4,5,1,2,1,4,3,5,5,5,4
"14",3,29,1,1,1,1,"MX",1,1,1,4,2,3,1,5,1,5,1,5,1,1,1,1,1,1,1,1,2,2,1,3,2,5,1,4,3,5,5,2,5,1,5,2,5,3,3,5,5,1,5,1,5,1,5,5,3,5
"15",13,20,2,1,1,1,"MX",2,5,4,4,3,5,1,3,4,5,4,3,4,5,3,5,4,3,3,4,3,3,4,3,1,5,3,3,4,2,4,4,5,3,5,3,3,1,5,4,3,3,5,3,3,2,3,2,5,3
"16",1,22,1,2,1,1,"MX",1,5,2,3,2,5,1,3,1,4,2,2,3,3,3,3,3,4,4,4,2,2,1,3,5,5,3,4,4,4,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,4,4,4
"17",1,58,2,2,1,2,"MX",2,2,3,2,2,1,4,2,3,4,3,4,3,3,2,2,2,2,2,3,3,3,2,4,2,3,3,2,3,4,3,3,4,3,3,2,4,3,3,4,5,1,3,1,3,3,5,5,5,3
"18",13,38,2,1,1,2,"MX",2,4,4,2,3,3,1,1,5,5,3,1,5,3,2,3,2,2,2,3,1,4,1,3,3,3,2,4,5,3,5,2,5,2,4,1,4,1,4,4,5,2,3,2,5,1,4,2,5,4
"19",13,46,2,1,1,2,"MX",2,3,4,4,4,1,3,4,3,3,5,5,4,3,4,2,2,2,2,4,5,5,2,4,3,5,2,2,5,4,4,2,5,1,3,1,5,1,4,5,5,1,5,1,5,1,5,5,4,5
"20",8,23,2,1,1,5,"MX",3,4,4,3,4,2,4,2,4,4,2,4,3,3,2,4,3,3,2,3,4,4,1,4,2,4,2,4,4,4,4,3,4,4,4,3,4,3,4,4,4,2,4,2,4,2,4,4,4,4
"21",13,22,2,1,1,5,"MX",4,2,5,2,3,2,3,2,3,3,2,3,3,2,2,4,2,2,2,2,3,3,2,4,3,3,2,3,3,3,4,3,4,3,2,4,2,3,2,2,3,2,3,3,3,2,4,3,1,3
"22",1,23,2,1,1,5,"MX",3,5,3,5,2,4,1,4,1,5,4,2,5,4,4,4,4,4,4,5,3,4,2,4,2,4,3,3,5,3,4,2,5,2,4,2,3,3,3,3,3,2,5,1,4,1,4,2,5,5
"23",13,22,2,1,1,5,"MX",3,3,3,3,3,3,2,1,2,4,2,4,3,2,2,1,1,1,1,2,3,2,2,3,3,3,3,3,2,3,3,2,3,2,2,2,3,2,2,3,3,1,2,2,3,3,4,2,4,3
"24",2,28,2,1,1,5,"MX",1,3,3,2,4,3,3,4,2,4,1,3,3,3,2,3,3,3,3,3,3,2,3,1,4,3,3,3,3,3,2,1,4,3,4,3,3,3,3,3,3,3,2,3,3,3,4,3,4,3
"25",1,25,1,1,1,5,"MX",3,2,3,2,3,4,3,4,3,3,1,5,3,2,1,1,1,1,1,2,1,1,5,1,2,1,5,1,2,2,5,1,5,4,5,2,4,2,5,4,4,1,4,4,4,2,4,4,3,4
"26",1,22,2,1,1,5,"MX",3,1,5,4,5,1,5,3,5,1,1,5,1,5,1,1,1,3,1,1,1,5,3,5,1,3,1,5,5,5,5,5,5,1,3,3,3,3,3,5,3,1,5,1,5,1,5,3,5,5
"27",13,22,2,1,1,5,"MX",4,4,4,3,4,3,4,3,2,3,3,4,5,3,3,4,4,3,3,3,3,5,4,4,4,4,2,3,4,3,4,3,4,3,3,4,5,3,3,5,3,4,5,3,4,3,4,2,5,4
"28",1,22,2,1,1,5,"MX",2,4,2,3,2,4,1,4,2,5,2,3,5,3,4,4,2,2,4,3,3,2,4,2,4,3,5,3,2,4,3,3,3,3,4,4,3,3,2,4,3,2,3,4,5,2,4,2,5,4
"29",8,23,2,1,1,5,"MX",3,1,4,3,4,2,3,3,4,3,3,4,4,2,2,2,3,2,3,2,1,5,3,4,2,5,2,3,4,5,4,5,4,2,4,2,4,3,4,4,3,1,5,1,3,1,4,3,5,3
"30",10,22,2,1,1,5,"MX",1,4,3,1,2,3,2,4,3,2,3,2,2,1,3,4,4,2,2,2,3,1,3,2,2,2,3,2,2,3,3,1,3,2,3,3,4,3,3,4,3,3,1,3,2,4,3,2,4,2
"31",11,21,2,1,2,5,"MX",3,3,4,2,3,3,2,4,3,5,4,5,3,2,1,1,3,3,2,3,4,4,1,4,2,4,2,4,4,4,5,1,4,2,4,1,2,2,5,3,2,2,4,2,4,2,5,2,4,3
"32",13,38,2,1,1,5,"MX",3,3,1,3,1,3,3,5,5,4,3,2,5,1,5,2,5,5,1,1,1,5,2,5,5,5,5,5,5,5,5,3,5,1,5,1,5,1,4,4,5,3,5,1,5,1,5,5,5,5
"33",8,25,2,1,2,3,"MX",1,4,2,5,1,2,4,4,1,5,1,1,5,1,5,4,5,5,5,5,1,4,1,4,1,4,2,4,3,2,4,3,4,3,2,2,5,3,4,2,3,3,5,3,3,2,3,3,5,4
"34",1,21,2,1,1,5,"MX",3,1,5,5,4,2,3,4,4,5,2,5,4,3,3,2,3,3,2,3,4,3,1,4,2,4,2,4,3,3,4,2,4,2,3,1,4,3,2,4,3,2,4,2,3,4,4,2,5,3
"35",1,16,2,1,1,2,"MX",1,4,2,4,2,4,1,5,5,4,5,2,5,5,5,2,4,2,2,4,4,3,3,4,3,4,2,3,4,2,3,3,3,5,4,4,5,3,1,3,3,4,4,3,3,3,3,4,4,2
"36",3,27,2,1,1,2,"MX",4,5,3,2,5,2,4,3,5,5,4,2,4,1,4,4,4,1,4,2,4,3,1,5,2,4,1,2,4,5,5,4,5,3,2,1,4,4,3,3,4,1,5,1,5,1,5,5,4,4
"37",13,24,2,1,1,1,"MX",1,3,4,3,2,2,1,4,2,3,4,2,4,3,4,4,5,4,4,3,2,3,2,5,2,3,4,3,4,2,4,5,4,2,2,5,3,3,2,3,4,1,4,1,4,2,4,4,5,4
"38",13,17,2,2,1,1,"MX",1,5,2,3,4,2,5,2,5,5,4,4,4,4,3,3,4,1,2,5,5,3,1,5,4,3,5,3,4,4,1,3,5,4,5,4,5,4,3,5,5,1,5,2,5,1,5,4,5,5
"39",13,42,2,2,1,1,"MX",2,4,4,3,4,2,2,4,2,4,5,2,4,2,3,5,2,2,5,5,1,4,3,4,2,4,2,4,4,3,3,5,4,2,2,2,5,4,2,5,3,3,4,3,5,1,3,2,3,5
"40",1,26,2,2,1,1,"MX",3,2,4,3,2,3,1,3,4,4,4,3,5,4,3,4,4,2,3,4,3,4,4,3,1,2,3,3,2,4,4,2,3,2,2,2,2,3,2,3,4,4,5,1,4,1,3,3,3,4
"41",13,19,2,2,2,2,"MX",3,1,4,2,4,2,4,2,5,2,4,3,3,4,4,4,5,4,4,2,2,3,3,4,3,4,3,4,3,4,3,1,3,2,3,4,4,2,2,4,3,2,4,2,4,1,4,3,4,4
"42",6,48,2,2,1,2,"MX",3,2,4,1,4,1,3,1,3,3,2,3,3,4,2,1,1,1,1,2,2,5,1,5,1,4,1,3,5,4,4,3,5,1,4,4,4,1,4,5,5,1,5,1,5,1,4,2,4,5
"43",6,16,2,2,1,1,"MX",1,5,1,5,1,5,1,3,2,5,5,1,5,3,5,3,5,5,5,5,4,3,1,4,3,4,2,3,4,3,3,5,5,3,1,5,3,5,1,2,5,1,5,1,3,1,4,5,5,5
"44",13,14,2,2,1,5,"MX",3,1,3,3,5,3,1,2,5,1,1,4,4,3,2,2,3,3,3,2,2,2,3,5,2,3,2,2,3,4,4,5,4,3,3,4,4,1,3,3,3,1,5,1,3,1,2,3,4,5
"45",13,24,2,3,1,5,"MX",1,5,1,5,1,4,1,5,1,5,4,3,4,4,3,3,3,2,3,4,5,3,1,3,3,3,2,5,1,3,3,2,5,3,4,1,5,2,5,3,2,3,3,4,3,4,4,2,5,2
"46",1,24,2,1,1,1,"MX",1,3,3,5,5,4,4,5,1,5,1,3,5,5,2,1,1,1,1,5,3,2,3,5,3,5,4,1,4,5,5,1,5,1,5,1,5,3,5,5,5,1,5,1,5,1,5,5,5,5
"47",1,16,1,2,1,1,"MX",1,5,1,5,1,5,1,5,1,5,5,1,5,1,5,5,5,5,5,5,1,5,1,5,1,5,5,5,5,3,5,1,5,1,5,1,1,3,5,3,5,1,5,1,5,1,5,5,5,5
"48",13,38,2,2,1,1,"MX",3,3,3,3,5,2,4,3,1,3,2,3,5,1,3,4,3,3,1,1,3,3,4,3,1,2,1,3,3,5,2,2,1,1,3,3,3,3,3,3,1,1,5,1,5,1,4,3,4,4
"49",13,20,2,1,1,1,"MX",3,2,3,2,4,1,3,4,5,3,3,3,3,1,3,3,2,1,3,1,2,4,4,4,2,4,2,1,4,5,5,1,5,1,5,2,5,1,3,5,5,1,4,1,5,1,5,3,3,5
"50",13,30,2,2,1,1,"MX",1,4,3,5,4,2,1,4,1,5,3,4,5,1,2,5,5,4,5,4,3,3,4,4,2,2,4,3,3,4,3,2,5,2,1,1,5,3,4,4,5,1,5,1,4,1,5,3,5,3
"51",1,16,2,1,3,1,"MX",2,3,1,3,2,1,5,3,3,4,5,4,5,4,5,5,5,5,5,4,4,3,4,3,3,3,3,3,3,5,2,4,5,5,4,5,4,3,2,5,5,1,5,1,4,1,4,4,5,5
"52",13,29,2,1,1,2,"MX",1,1,4,1,5,2,1,5,5,3,3,3,4,1,2,3,2,2,3,1,3,3,1,3,5,4,3,3,2,3,5,2,4,3,3,2,5,1,4,4,3,1,5,5,5,1,5,2,4,5
"53",1,20,2,1,1,1,"MX",1,1,1,5,1,5,1,2,1,5,2,3,4,5,4,4,5,4,4,5,4,2,3,4,3,5,4,2,3,3,3,3,2,5,2,4,4,4,1,4,4,2,4,2,3,1,4,4,5,4
"54",1,19,2,1,1,1,"MX",2,5,3,5,3,4,1,2,3,5,4,3,5,3,4,4,3,2,4,4,2,4,1,3,2,5,2,2,3,3,3,3,2,3,3,4,4,3,2,4,3,4,4,1,3,3,2,2,3,3
"55",1,20,2,2,1,1,"MX",2,5,2,3,2,2,2,5,1,4,2,3,4,4,2,2,2,2,2,3,4,3,1,2,2,4,2,3,3,3,3,4,3,4,3,1,4,3,5,2,5,3,3,2,3,2,5,4,4,4
"56",13,17,2,1,1,1,"MX",1,5,2,4,2,4,1,3,1,5,2,3,3,3,5,5,5,5,5,3,4,3,2,3,2,3,2,2,3,1,2,4,2,4,1,5,2,5,1,3,3,1,3,1,4,2,5,5,5,5
"57",5,25,2,1,1,1,"MX",3,3,4,3,4,2,4,4,4,4,1,4,1,2,2,4,2,2,4,2,4,3,4,3,4,2,4,3,4,3,4,3,4,2,2,2,5,1,4,4,4,1,5,2,3,1,5,2,4,4
"58",6,21,2,1,1,1,"MX",3,3,5,3,4,2,3,3,2,3,2,5,4,2,2,2,2,3,1,1,4,4,1,4,5,3,2,4,3,4,5,2,5,4,3,3,4,3,3,4,4,1,3,1,4,3,5,4,4,4
"59",3,26,2,1,1,1,"MX",4,2,5,2,4,2,4,4,3,2,2,4,4,3,2,2,1,2,2,2,4,5,1,5,2,4,2,3,4,4,4,4,4,2,4,3,4,2,4,5,4,2,5,1,4,1,5,3,3,5
"60",13,27,2,2,1,1,"MX",1,5,3,5,3,3,1,4,3,5,4,4,4,5,4,4,2,1,3,5,3,5,1,5,1,5,1,4,4,4,2,2,2,2,4,1,4,1,3,5,4,1,5,2,5,1,5,4,5,5
"61",1,21,2,2,1,1,"MX",2,5,2,5,4,5,1,5,1,5,4,2,5,3,5,5,5,4,5,4,1,4,1,3,3,5,2,2,4,4,3,5,4,1,2,5,3,3,1,3,3,4,5,2,4,1,4,3,3,5
"62",3,23,2,2,1,1,"MX",1,2,3,4,1,1,2,4,1,5,4,3,5,4,4,4,5,5,4,4,1,4,3,5,2,5,3,4,5,4,3,5,4,2,3,4,4,3,4,4,4,4,5,4,4,1,4,4,5,3
"63",1,19,2,2,2,1,"MX",3,1,5,3,2,2,5,2,4,5,5,5,3,2,4,4,5,4,4,2,3,4,5,5,2,4,2,3,4,5,3,3,4,2,2,5,4,3,1,4,4,4,2,4,4,3,3,3,4,2
"64",1,20,2,1,1,1,"MX",2,3,3,3,3,2,1,2,4,5,5,3,5,5,4,5,5,4,4,5,4,4,4,4,2,5,2,4,4,4,2,5,4,5,1,5,4,3,3,5,4,4,5,1,4,1,3,4,5,5
"65",13,31,2,2,1,1,"MX",1,1,2,5,5,3,1,5,5,5,5,1,5,5,5,5,4,3,5,5,5,2,1,4,5,4,5,1,3,3,5,1,5,4,4,1,4,4,5,5,5,1,5,3,5,1,5,5,5,5
"66",13,32,2,2,3,1,"MX",2,3,2,2,1,1,1,4,2,4,4,1,5,1,2,3,4,3,2,4,1,4,1,4,1,4,2,4,4,4,4,2,5,3,3,2,4,2,2,4,5,1,5,2,5,1,5,4,5,4
"67",1,21,2,2,1,1,"MX",3,3,4,2,2,3,2,4,5,2,4,3,4,2,3,4,3,2,3,3,2,3,3,3,3,5,3,4,4,2,3,2,3,3,4,2,3,4,2,4,2,3,4,3,4,1,3,2,3,4
"68",1,21,2,1,1,1,"MX",3,2,5,2,4,1,3,2,2,3,2,5,5,5,1,2,1,1,1,1,1,4,2,4,2,2,2,5,3,5,5,5,4,2,4,4,5,2,4,4,2,1,2,1,5,2,5,2,5,4
"69",1,19,2,2,1,5,"MX",3,2,4,3,4,2,4,5,3,3,1,2,4,3,2,3,3,2,2,4,4,4,2,5,1,3,2,3,4,3,2,3,2,3,2,3,1,3,2,3,4,2,5,3,4,1,4,3,4,5
"70",1,30,2,2,3,1,"MX",3,1,3,4,5,3,4,5,4,3,3,2,3,5,4,3,4,5,5,3,2,4,4,4,4,2,3,3,4,3,2,3,5,4,1,4,3,5,2,4,4,1,5,1,4,3,4,4,5,3
"71",5,14,2,2,1,2,"MX",3,3,2,2,3,2,2,2,2,5,5,1,5,5,2,5,5,5,5,5,3,5,4,4,1,3,1,1,4,5,1,5,5,5,1,5,1,5,1,2,4,1,5,1,5,1,3,5,5,5
"72",13,23,2,1,1,1,"MX",2,4,2,3,3,3,2,4,2,5,4,3,4,3,2,3,4,2,2,3,4,4,1,3,3,4,3,4,3,3,3,4,4,3,3,4,4,3,2,3,4,3,4,2,3,1,4,3,5,4
"73",3,33,1,2,1,1,"MX",4,2,4,2,5,2,5,2,4,5,5,2,5,2,2,5,5,4,5,4,1,4,4,5,2,4,2,4,5,5,4,4,5,4,2,2,5,4,5,5,4,4,4,3,4,2,4,4,4,4
"74",1,34,1,2,2,5,"MX",4,1,5,1,5,1,5,2,5,1,2,5,2,3,4,2,3,1,2,1,1,5,1,5,1,4,1,5,5,5,3,2,5,1,3,3,4,1,3,4,3,1,5,1,5,1,5,2,5,5
"75",3,16,2,2,1,1,"MX",4,4,4,2,3,2,2,3,3,3,3,2,4,2,3,2,3,2,3,2,3,4,3,3,3,3,3,3,4,3,4,3,4,3,3,3,3,2,3,3,3,3,5,4,4,1,4,3,2,5
"76",3,27,2,2,1,1,"MX",3,1,4,2,5,2,5,2,3,1,3,3,3,1,2,2,3,3,3,5,3,4,1,4,2,5,1,4,4,4,3,4,3,3,1,5,4,3,3,3,3,2,4,1,4,1,4,3,5,5
"77",10,25,2,1,2,1,"MX",5,3,5,1,5,3,3,3,5,3,3,5,3,1,1,1,1,1,1,1,5,5,1,5,5,5,1,5,5,5,1,5,5,3,3,5,5,3,3,3,5,1,4,3,5,1,5,3,5,5
"78",1,23,2,1,1,2,"MX",1,4,3,3,4,4,3,5,2,5,3,4,4,2,2,2,3,3,1,3,1,4,1,4,3,5,2,3,3,4,3,1,4,2,1,1,4,4,2,2,3,2,5,1,3,1,3,2,5,3
"79",1,16,2,2,1,5,"MX",1,2,1,3,2,1,1,3,1,4,5,1,4,4,5,5,5,5,5,5,4,1,4,2,5,4,5,3,4,2,3,1,4,4,2,1,2,3,2,3,5,1,4,1,4,1,4,5,4,4
"80",13,17,2,1,1,1,"MX",1,2,1,2,3,3,1,5,2,5,3,2,4,1,2,2,4,4,3,4,3,2,4,3,3,3,3,4,3,1,2,4,4,2,1,4,3,5,2,4,5,1,5,1,4,1,4,5,5,4
"81",3,24,2,1,2,1,"MX",3,5,4,4,4,4,4,4,2,4,2,4,4,2,1,2,2,2,2,2,1,4,3,4,2,4,2,5,4,4,4,4,2,2,2,4,5,3,2,4,5,2,4,1,4,2,4,3,4,4
"82",3,41,2,1,1,3,"MX",2,4,4,3,3,3,2,3,3,4,2,3,4,3,3,3,2,2,2,4,1,4,2,5,1,5,2,4,4,3,3,5,2,4,3,5,2,2,3,4,4,1,5,1,4,1,4,3,4,5
